data_in.shape: (2490, 221, 51, 2)
data_out.shape (2490, 221, 51)
(2490, 221, 51, 2) (221, 51) (221, 51)
x_train.shape:  (1000, 11271, 6)
y_train.shape:  (1000, 11271, 1)
In GeoFNO_train, ndim =  2
Epoch :  12  Rel. Train L2 Loss :  0.10055801463127136  Rel. Test L2 Loss :  0.09768309652805328  Test L2 Loss :  0.08079484760761262  Time :  15.46920394897461  L:  [0.9680249691009521, 0.9942126870155334]
Epoch :  13  Rel. Train L2 Loss :  0.10058472514152526  Rel. Test L2 Loss :  0.09754915297031402  Test L2 Loss :  0.08066882073879242  Time :  15.526643753051758  L:  [0.9672024846076965, 0.9934985041618347]
Epoch :  14  Rel. Train L2 Loss :  0.10053629148006439  Rel. Test L2 Loss :  0.09768950521945953  Test L2 Loss :  0.08078301727771758  Time :  15.57152009010315  L:  [0.9674011468887329, 0.9935358762741089]
Epoch :  15  Rel. Train L2 Loss :  0.10064782583713532  Rel. Test L2 Loss :  0.09882092714309693  Test L2 Loss :  0.08169820487499237  Time :  15.571256399154663  L:  [0.9667791128158569, 0.9927910566329956]
Epoch :  16  Rel. Train L2 Loss :  0.10067388939857483  Rel. Test L2 Loss :  0.09784352362155914  Test L2 Loss :  0.08091149866580963  Time :  15.514209270477295  L:  [0.9672461152076721, 0.9928120374679565]
Epoch :  17  Rel. Train L2 Loss :  0.1003232980966568  Rel. Test L2 Loss :  0.09740909695625305  Test L2 Loss :  0.08055300414562225  Time :  15.448318243026733  L:  [0.9669963121414185, 0.992596447467804]
Epoch :  18  Rel. Train L2 Loss :  0.10038902342319489  Rel. Test L2 Loss :  0.09747146546840668  Test L2 Loss :  0.08061585485935212  Time :  15.409579277038574  L:  [0.9671159982681274, 0.9922401309013367]
Epoch :  19  Rel. Train L2 Loss :  0.10038960671424865  Rel. Test L2 Loss :  0.0975516039133072  Test L2 Loss :  0.08067102253437042  Time :  15.416700601577759  L:  [0.9666416049003601, 0.9923936128616333]
Epoch :  20  Rel. Train L2 Loss :  0.10050414788722992  Rel. Test L2 Loss :  0.09771454334259033  Test L2 Loss :  0.08080084264278412  Time :  15.439857482910156  L:  [0.9668572545051575, 0.9921458959579468]
Epoch :  21  Rel. Train L2 Loss :  0.1007093117237091  Rel. Test L2 Loss :  0.09758996486663818  Test L2 Loss :  0.08071628093719482  Time :  15.469427347183228  L:  [0.9668655395507812, 0.9919992685317993]
Epoch :  22  Rel. Train L2 Loss :  0.10060905361175537  Rel. Test L2 Loss :  0.09788932204246521  Test L2 Loss :  0.08094064712524414  Time :  15.498129844665527  L:  [0.9662512540817261, 0.9912696480751038]
Epoch :  23  Rel. Train L2 Loss :  0.10032469809055328  Rel. Test L2 Loss :  0.09742551982402801  Test L2 Loss :  0.08056862115859985  Time :  15.52559494972229  L:  [0.9660056829452515, 0.991460382938385]
Epoch :  24  Rel. Train L2 Loss :  0.10039920294284821  Rel. Test L2 Loss :  0.09938993752002716  Test L2 Loss :  0.08214966654777527  Time :  15.535528421401978  L:  [0.965691864490509, 0.9912826418876648]
Epoch :  25  Rel. Train L2 Loss :  0.10049804735183716  Rel. Test L2 Loss :  0.09795251131057739  Test L2 Loss :  0.08098840415477752  Time :  15.503613948822021  L:  [0.9666814804077148, 0.9916878938674927]
Epoch :  26  Rel. Train L2 Loss :  0.10044336414337159  Rel. Test L2 Loss :  0.09788860201835632  Test L2 Loss :  0.08093762755393982  Time :  15.436728239059448  L:  [0.9656453728675842, 0.9908145666122437]
Epoch :  27  Rel. Train L2 Loss :  0.1003669251203537  Rel. Test L2 Loss :  0.09771618783473969  Test L2 Loss :  0.08081527054309845  Time :  15.37407374382019  L:  [0.9649749398231506, 0.9902113080024719]
Epoch :  28  Rel. Train L2 Loss :  0.10034783184528351  Rel. Test L2 Loss :  0.09790150880813599  Test L2 Loss :  0.08095701336860657  Time :  15.320396184921265  L:  [0.965731143951416, 0.9906110167503357]
Epoch :  29  Rel. Train L2 Loss :  0.10046357905864715  Rel. Test L2 Loss :  0.0973876678943634  Test L2 Loss :  0.08054652750492096  Time :  15.286970138549805  L:  [0.9657617211341858, 0.9904453158378601]
Epoch :  30  Rel. Train L2 Loss :  0.10057659149169922  Rel. Test L2 Loss :  0.09733364045619965  Test L2 Loss :  0.08049921572208404  Time :  15.253741025924683  L:  [0.9652645587921143, 0.9903205633163452]
Epoch :  31  Rel. Train L2 Loss :  0.10033824837207794  Rel. Test L2 Loss :  0.09728754460811614  Test L2 Loss :  0.08046988546848297  Time :  15.248185873031616  L:  [0.9649413824081421, 0.9903286099433899]
Epoch :  32  Rel. Train L2 Loss :  0.10045703423023224  Rel. Test L2 Loss :  0.09713810086250305  Test L2 Loss :  0.08035009562969207  Time :  15.249433755874634  L:  [0.9655202031135559, 0.9901747107505798]
Epoch :  33  Rel. Train L2 Loss :  0.10033196878433227  Rel. Test L2 Loss :  0.0973677670955658  Test L2 Loss :  0.080527783036232  Time :  15.262217998504639  L:  [0.9654427170753479, 0.9897944927215576]
Epoch :  34  Rel. Train L2 Loss :  0.10024558007717133  Rel. Test L2 Loss :  0.09785712957382202  Test L2 Loss :  0.08091345608234406  Time :  15.284765005111694  L:  [0.9650495648384094, 0.9892376661300659]
Epoch :  35  Rel. Train L2 Loss :  0.10044268822669983  Rel. Test L2 Loss :  0.09727252542972564  Test L2 Loss :  0.08045245945453644  Time :  15.308241844177246  L:  [0.9650813341140747, 0.989334225654602]
Epoch :  36  Rel. Train L2 Loss :  0.10060241198539734  Rel. Test L2 Loss :  0.0983316421508789  Test L2 Loss :  0.08129587531089782  Time :  15.290395021438599  L:  [0.9650408029556274, 0.9891479015350342]
Epoch :  37  Rel. Train L2 Loss :  0.10036568903923035  Rel. Test L2 Loss :  0.0973217248916626  Test L2 Loss :  0.08048734128475189  Time :  15.275465250015259  L:  [0.9651361107826233, 0.9889768362045288]
Epoch :  38  Rel. Train L2 Loss :  0.1005319904088974  Rel. Test L2 Loss :  0.09716899752616882  Test L2 Loss :  0.08036188423633575  Time :  15.261442422866821  L:  [0.9657182693481445, 0.9895173907279968]
Epoch :  39  Rel. Train L2 Loss :  0.10060326647758484  Rel. Test L2 Loss :  0.09740866661071777  Test L2 Loss :  0.08058909952640533  Time :  15.235499382019043  L:  [0.9657198190689087, 0.9897823333740234]
Epoch :  40  Rel. Train L2 Loss :  0.10031616449356079  Rel. Test L2 Loss :  0.09758533418178558  Test L2 Loss :  0.0806935715675354  Time :  15.22713828086853  L:  [0.9646912217140198, 0.9889890551567078]
Epoch :  41  Rel. Train L2 Loss :  0.10055188643932343  Rel. Test L2 Loss :  0.09795782506465912  Test L2 Loss :  0.08099978029727936  Time :  15.22315502166748  L:  [0.9645858407020569, 0.9883148074150085]
Epoch :  42  Rel. Train L2 Loss :  0.1003536250591278  Rel. Test L2 Loss :  0.09772462427616119  Test L2 Loss :  0.08080119371414185  Time :  15.213409423828125  L:  [0.9648045301437378, 0.9887754321098328]
Epoch :  43  Rel. Train L2 Loss :  0.10029493796825409  Rel. Test L2 Loss :  0.09735424101352691  Test L2 Loss :  0.0805192095041275  Time :  15.20890760421753  L:  [0.9655283689498901, 0.9891624450683594]
Epoch :  44  Rel. Train L2 Loss :  0.10041903734207153  Rel. Test L2 Loss :  0.0973127156496048  Test L2 Loss :  0.08049215853214264  Time :  15.215763330459595  L:  [0.9650828838348389, 0.9889165759086609]
Epoch :  45  Rel. Train L2 Loss :  0.10056387042999268  Rel. Test L2 Loss :  0.0973006922006607  Test L2 Loss :  0.08047794103622437  Time :  15.240686416625977  L:  [0.9642082452774048, 0.9882934093475342]
Epoch :  46  Rel. Train L2 Loss :  0.10035157799720765  Rel. Test L2 Loss :  0.09739498138427734  Test L2 Loss :  0.08054669976234435  Time :  15.262441635131836  L:  [0.9640108942985535, 0.9883822202682495]
Epoch :  47  Rel. Train L2 Loss :  0.10039934945106506  Rel. Test L2 Loss :  0.09735164880752563  Test L2 Loss :  0.08050691306591035  Time :  15.266131162643433  L:  [0.9643304347991943, 0.9884414076805115]
Epoch :  48  Rel. Train L2 Loss :  0.1003710833787918  Rel. Test L2 Loss :  0.09768450856208802  Test L2 Loss :  0.08077995419502258  Time :  15.254103899002075  L:  [0.9632394909858704, 0.9878275990486145]
Epoch :  49  Rel. Train L2 Loss :  0.10040367794036865  Rel. Test L2 Loss :  0.09714322626590728  Test L2 Loss :  0.08034900963306427  Time :  15.297075510025024  L:  [0.9639801979064941, 0.9887890219688416]
Epoch :  50  Rel. Train L2 Loss :  0.10035728919506073  Rel. Test L2 Loss :  0.09851863205432893  Test L2 Loss :  0.08143911480903626  Time :  15.259633302688599  L:  [0.962914228439331, 0.9883138537406921]
Epoch :  51  Rel. Train L2 Loss :  0.10044423019886017  Rel. Test L2 Loss :  0.09713680028915406  Test L2 Loss :  0.08034621059894562  Time :  15.2220938205719  L:  [0.9624916315078735, 0.9885165691375732]
Epoch :  52  Rel. Train L2 Loss :  0.10047169971466065  Rel. Test L2 Loss :  0.09883992612361908  Test L2 Loss :  0.0817099928855896  Time :  15.216132879257202  L:  [0.9623503684997559, 0.988120436668396]
Epoch :  53  Rel. Train L2 Loss :  0.10054859519004822  Rel. Test L2 Loss :  0.09723133325576783  Test L2 Loss :  0.08042201638221741  Time :  15.214262247085571  L:  [0.9623987674713135, 0.9885786175727844]
Epoch :  54  Rel. Train L2 Loss :  0.10058840942382813  Rel. Test L2 Loss :  0.09740364968776703  Test L2 Loss :  0.08056929767131805  Time :  15.207387924194336  L:  [0.9621339440345764, 0.9888201951980591]
Epoch :  55  Rel. Train L2 Loss :  0.10071389937400818  Rel. Test L2 Loss :  0.09753268420696258  Test L2 Loss :  0.08066504776477813  Time :  15.208372831344604  L:  [0.9626386165618896, 0.9890053868293762]
Epoch :  56  Rel. Train L2 Loss :  0.10074577808380127  Rel. Test L2 Loss :  0.09741000831127167  Test L2 Loss :  0.08056519567966461  Time :  15.231206893920898  L:  [0.9617760181427002, 0.9884480237960815]
Epoch :  57  Rel. Train L2 Loss :  0.1004567608833313  Rel. Test L2 Loss :  0.09757080793380737  Test L2 Loss :  0.0806896448135376  Time :  15.26252269744873  L:  [0.9619103670120239, 0.9885255694389343]
Epoch :  58  Rel. Train L2 Loss :  0.10024903154373169  Rel. Test L2 Loss :  0.09791841208934784  Test L2 Loss :  0.08095982015132903  Time :  15.27613639831543  L:  [0.9614880681037903, 0.9881341457366943]
Epoch :  59  Rel. Train L2 Loss :  0.10041903400421143  Rel. Test L2 Loss :  0.09753985404968261  Test L2 Loss :  0.0806648337841034  Time :  15.272629499435425  L:  [0.9617235064506531, 0.9884217381477356]
Epoch :  60  Rel. Train L2 Loss :  0.10040695106983184  Rel. Test L2 Loss :  0.09743874847888946  Test L2 Loss :  0.08058164358139037  Time :  15.242372751235962  L:  [0.9617214202880859, 0.9886027574539185]
Epoch :  61  Rel. Train L2 Loss :  0.10054579627513885  Rel. Test L2 Loss :  0.09775988876819611  Test L2 Loss :  0.08083865582942963  Time :  15.222611427307129  L:  [0.9612237215042114, 0.9888380765914917]
Epoch :  62  Rel. Train L2 Loss :  0.10050235474109649  Rel. Test L2 Loss :  0.09727993309497833  Test L2 Loss :  0.08045444548130036  Time :  15.20771312713623  L:  [0.9610978960990906, 0.9886959195137024]
Epoch :  63  Rel. Train L2 Loss :  0.10033365619182587  Rel. Test L2 Loss :  0.09770759403705596  Test L2 Loss :  0.08079114198684692  Time :  15.196162223815918  L:  [0.9602818489074707, 0.9882239699363708]
Epoch :  64  Rel. Train L2 Loss :  0.1003032569885254  Rel. Test L2 Loss :  0.09734360635280609  Test L2 Loss :  0.08052370846271514  Time :  15.187691450119019  L:  [0.960224449634552, 0.9885474443435669]
Epoch :  65  Rel. Train L2 Loss :  0.10034900116920471  Rel. Test L2 Loss :  0.09733399093151092  Test L2 Loss :  0.08050384998321533  Time :  15.191351413726807  L:  [0.9601812958717346, 0.9879086017608643]
Epoch :  66  Rel. Train L2 Loss :  0.10038087344169616  Rel. Test L2 Loss :  0.09722595870494842  Test L2 Loss :  0.0804052460193634  Time :  15.21706247329712  L:  [0.9611414670944214, 0.9885671734809875]
Epoch :  67  Rel. Train L2 Loss :  0.10038081777095795  Rel. Test L2 Loss :  0.09747855305671692  Test L2 Loss :  0.08060833275318145  Time :  15.226066589355469  L:  [0.9612337350845337, 0.9886431694030762]
Epoch :  68  Rel. Train L2 Loss :  0.10039110267162323  Rel. Test L2 Loss :  0.09824189484119415  Test L2 Loss :  0.08122190833091736  Time :  15.250937700271606  L:  [0.9597708582878113, 0.9876810312271118]
Epoch :  69  Rel. Train L2 Loss :  0.10037834322452545  Rel. Test L2 Loss :  0.09752983629703521  Test L2 Loss :  0.08067018568515777  Time :  15.270046949386597  L:  [0.9601495862007141, 0.9883007407188416]
Epoch :  70  Rel. Train L2 Loss :  0.10053600120544434  Rel. Test L2 Loss :  0.09731104135513306  Test L2 Loss :  0.0804781049489975  Time :  15.260310411453247  L:  [0.9600487947463989, 0.9887110590934753]
Epoch :  71  Rel. Train L2 Loss :  0.100279181599617  Rel. Test L2 Loss :  0.09817753612995148  Test L2 Loss :  0.08117184042930603  Time :  15.2350435256958  L:  [0.9595539569854736, 0.9877805113792419]
Epoch :  72  Rel. Train L2 Loss :  0.10042680144309997  Rel. Test L2 Loss :  0.09728777289390564  Test L2 Loss :  0.08045976519584656  Time :  15.223621845245361  L:  [0.9604711532592773, 0.9886174201965332]
Epoch :  73  Rel. Train L2 Loss :  0.10051890611648559  Rel. Test L2 Loss :  0.09760015845298767  Test L2 Loss :  0.08071209907531739  Time :  15.204211950302124  L:  [0.9614115953445435, 0.9892710447311401]
Epoch :  74  Rel. Train L2 Loss :  0.10044466054439545  Rel. Test L2 Loss :  0.09824225068092346  Test L2 Loss :  0.08123722791671753  Time :  15.194093227386475  L:  [0.9581449627876282, 0.9877790808677673]
Epoch :  75  Rel. Train L2 Loss :  0.10045903193950653  Rel. Test L2 Loss :  0.09743592977523803  Test L2 Loss :  0.08057669758796691  Time :  15.188222169876099  L:  [0.9594600796699524, 0.9879323244094849]
Epoch :  76  Rel. Train L2 Loss :  0.10039902997016907  Rel. Test L2 Loss :  0.09768986821174622  Test L2 Loss :  0.08077874481678009  Time :  15.193489789962769  L:  [0.959917426109314, 0.9880944490432739]
Epoch :  77  Rel. Train L2 Loss :  0.1004275426864624  Rel. Test L2 Loss :  0.09737898588180542  Test L2 Loss :  0.08053582012653351  Time :  15.206205606460571  L:  [0.9588212370872498, 0.9878559708595276]
Epoch :  78  Rel. Train L2 Loss :  0.10070812618732453  Rel. Test L2 Loss :  0.09767567336559296  Test L2 Loss :  0.08076550126075745  Time :  15.238102912902832  L:  [0.9597455263137817, 0.9880421161651611]
Epoch :  79  Rel. Train L2 Loss :  0.10041066694259644  Rel. Test L2 Loss :  0.0972194129228592  Test L2 Loss :  0.08040816307067872  Time :  15.253069400787354  L:  [0.9600321054458618, 0.9883659482002258]
Epoch :  80  Rel. Train L2 Loss :  0.10029748272895812  Rel. Test L2 Loss :  0.09753371775150299  Test L2 Loss :  0.08065525114536286  Time :  15.258719682693481  L:  [0.9593153595924377, 0.9878675937652588]
Epoch :  81  Rel. Train L2 Loss :  0.10043134617805481  Rel. Test L2 Loss :  0.09712050974369049  Test L2 Loss :  0.08032916188240051  Time :  15.25251030921936  L:  [0.9597477316856384, 0.9879109263420105]
Epoch :  82  Rel. Train L2 Loss :  0.10038975238800049  Rel. Test L2 Loss :  0.09848922550678253  Test L2 Loss :  0.08142085015773773  Time :  15.239381313323975  L:  [0.9589686989784241, 0.9875819683074951]
Epoch :  83  Rel. Train L2 Loss :  0.10053424561023712  Rel. Test L2 Loss :  0.09794208467006683  Test L2 Loss :  0.0809781688451767  Time :  15.230474472045898  L:  [0.9588947296142578, 0.9876210689544678]
Epoch :  84  Rel. Train L2 Loss :  0.10033145189285278  Rel. Test L2 Loss :  0.09734860122203827  Test L2 Loss :  0.08051928579807281  Time :  15.216555833816528  L:  [0.958662211894989, 0.9880917072296143]
Epoch :  85  Rel. Train L2 Loss :  0.10043720197677612  Rel. Test L2 Loss :  0.09769178032875062  Test L2 Loss :  0.08078883469104767  Time :  15.206626176834106  L:  [0.9577105045318604, 0.9869694113731384]
Epoch :  86  Rel. Train L2 Loss :  0.1004350221157074  Rel. Test L2 Loss :  0.09736550509929658  Test L2 Loss :  0.08053436040878297  Time :  15.196678876876831  L:  [0.9590526819229126, 0.988050103187561]
Epoch :  87  Rel. Train L2 Loss :  0.10041231763362884  Rel. Test L2 Loss :  0.09731560826301575  Test L2 Loss :  0.08050913512706756  Time :  15.208375930786133  L:  [0.958130419254303, 0.9878988265991211]
Epoch :  88  Rel. Train L2 Loss :  0.10052342164516449  Rel. Test L2 Loss :  0.09713265120983124  Test L2 Loss :  0.08033451080322265  Time :  15.225167036056519  L:  [0.9581902027130127, 0.9875742793083191]
Epoch :  89  Rel. Train L2 Loss :  0.10038156330585479  Rel. Test L2 Loss :  0.09723763883113862  Test L2 Loss :  0.08042047142982484  Time :  15.245576620101929  L:  [0.9588550925254822, 0.9877456426620483]
Epoch :  90  Rel. Train L2 Loss :  0.10059815394878388  Rel. Test L2 Loss :  0.09749271452426911  Test L2 Loss :  0.0806315928697586  Time :  15.265848398208618  L:  [0.9578105211257935, 0.9875330924987793]
Epoch :  91  Rel. Train L2 Loss :  0.10035730123519898  Rel. Test L2 Loss :  0.09727451741695405  Test L2 Loss :  0.08045968294143677  Time :  15.255847692489624  L:  [0.9588988423347473, 0.9881263375282288]
Epoch :  92  Rel. Train L2 Loss :  0.10035179817676544  Rel. Test L2 Loss :  0.09744056642055511  Test L2 Loss :  0.08057540714740753  Time :  15.265518188476562  L:  [0.9573088884353638, 0.9873440265655518]
Epoch :  93  Rel. Train L2 Loss :  0.10025914573669434  Rel. Test L2 Loss :  0.09741757273674011  Test L2 Loss :  0.08055723369121552  Time :  15.23304533958435  L:  [0.9571288228034973, 0.9870256185531616]
Epoch :  94  Rel. Train L2 Loss :  0.10039832782745362  Rel. Test L2 Loss :  0.09805899202823638  Test L2 Loss :  0.08107803344726562  Time :  15.221358060836792  L:  [0.9571712017059326, 0.9865474700927734]
Epoch :  95  Rel. Train L2 Loss :  0.10066821336746216  Rel. Test L2 Loss :  0.09770633161067963  Test L2 Loss :  0.08080481946468353  Time :  15.204881191253662  L:  [0.9572314023971558, 0.9875555038452148]
Epoch :  96  Rel. Train L2 Loss :  0.10036708390712738  Rel. Test L2 Loss :  0.09764013648033142  Test L2 Loss :  0.08074539482593536  Time :  15.210772037506104  L:  [0.956749439239502, 0.9865550994873047]
Epoch :  97  Rel. Train L2 Loss :  0.10045753240585327  Rel. Test L2 Loss :  0.09769482135772706  Test L2 Loss :  0.08078780353069305  Time :  15.223544359207153  L:  [0.956882894039154, 0.9873303771018982]
Epoch :  98  Rel. Train L2 Loss :  0.1002887395620346  Rel. Test L2 Loss :  0.09711726605892182  Test L2 Loss :  0.0803363972902298  Time :  15.228398561477661  L:  [0.9567502737045288, 0.9871482849121094]
Epoch :  99  Rel. Train L2 Loss :  0.10026248526573181  Rel. Test L2 Loss :  0.09710525691509247  Test L2 Loss :  0.08030850946903229  Time :  15.244812488555908  L:  [0.9575878977775574, 0.9876797199249268]
Epoch :  100  Rel. Train L2 Loss :  0.10038716638088227  Rel. Test L2 Loss :  0.09767022311687469  Test L2 Loss :  0.08077225804328919  Time :  15.263855934143066  L:  [0.9555503129959106, 0.9870115518569946]
Epoch :  101  Rel. Train L2 Loss :  0.10045202314853668  Rel. Test L2 Loss :  0.09789581477642059  Test L2 Loss :  0.08096634089946747  Time :  15.268689155578613  L:  [0.9556083083152771, 0.9878544807434082]
Epoch :  102  Rel. Train L2 Loss :  0.10038904356956482  Rel. Test L2 Loss :  0.0970635724067688  Test L2 Loss :  0.08028818786144257  Time :  15.259029865264893  L:  [0.9561997056007385, 0.9874754548072815]
Epoch :  103  Rel. Train L2 Loss :  0.1003864597082138  Rel. Test L2 Loss :  0.09718577742576599  Test L2 Loss :  0.0803795075416565  Time :  15.25851821899414  L:  [0.9570924043655396, 0.9873972535133362]
Epoch :  104  Rel. Train L2 Loss :  0.10033547937870026  Rel. Test L2 Loss :  0.0974513041973114  Test L2 Loss :  0.08059060513973236  Time :  15.241649627685547  L:  [0.9558976292610168, 0.9868828058242798]
Epoch :  105  Rel. Train L2 Loss :  0.1003418219089508  Rel. Test L2 Loss :  0.09731949806213379  Test L2 Loss :  0.08051195204257965  Time :  15.224308490753174  L:  [0.9555407762527466, 0.9876267910003662]
Epoch :  106  Rel. Train L2 Loss :  0.10059155893325805  Rel. Test L2 Loss :  0.09756776213645935  Test L2 Loss :  0.08070206224918365  Time :  15.216832399368286  L:  [0.9553981423377991, 0.9875586628913879]
Epoch :  107  Rel. Train L2 Loss :  0.10038381254673004  Rel. Test L2 Loss :  0.09725370705127716  Test L2 Loss :  0.08043998301029205  Time :  15.216568231582642  L:  [0.9564788341522217, 0.9880679845809937]
Epoch :  108  Rel. Train L2 Loss :  0.10049309492111207  Rel. Test L2 Loss :  0.09731325566768646  Test L2 Loss :  0.08047603130340576  Time :  15.22860312461853  L:  [0.9544293284416199, 0.9874287843704224]
Epoch :  109  Rel. Train L2 Loss :  0.10034668588638306  Rel. Test L2 Loss :  0.0982185435295105  Test L2 Loss :  0.08119633972644806  Time :  15.250273704528809  L:  [0.9565539360046387, 0.9882282018661499]
Epoch :  110  Rel. Train L2 Loss :  0.10041303074359893  Rel. Test L2 Loss :  0.09718132495880127  Test L2 Loss :  0.08038454174995423  Time :  15.234244585037231  L:  [0.9546576738357544, 0.9871550798416138]
Epoch :  111  Rel. Train L2 Loss :  0.10058422172069549  Rel. Test L2 Loss :  0.0980246239900589  Test L2 Loss :  0.08105064928531647  Time :  15.249706506729126  L:  [0.9542956948280334, 0.9862177968025208]
Epoch :  112  Rel. Train L2 Loss :  0.10039085578918457  Rel. Test L2 Loss :  0.09740322172641754  Test L2 Loss :  0.08056282103061677  Time :  15.234657049179077  L:  [0.9557276964187622, 0.9872632026672363]
Epoch :  113  Rel. Train L2 Loss :  0.10037363696098328  Rel. Test L2 Loss :  0.09715371310710907  Test L2 Loss :  0.08036236584186554  Time :  15.249620199203491  L:  [0.9566450715065002, 0.9875719547271729]
Epoch :  114  Rel. Train L2 Loss :  0.10032607662677764  Rel. Test L2 Loss :  0.09724573910236359  Test L2 Loss :  0.0804241943359375  Time :  15.22869062423706  L:  [0.954999566078186, 0.9868059158325195]
Epoch :  115  Rel. Train L2 Loss :  0.10035908925533295  Rel. Test L2 Loss :  0.09728231728076935  Test L2 Loss :  0.08045539736747742  Time :  15.212460279464722  L:  [0.9549521207809448, 0.9874300360679626]
Epoch :  116  Rel. Train L2 Loss :  0.1004424730539322  Rel. Test L2 Loss :  0.09732716202735901  Test L2 Loss :  0.08049360632896424  Time :  15.208094358444214  L:  [0.9544636607170105, 0.9866945743560791]
Epoch :  117  Rel. Train L2 Loss :  0.10031278169155121  Rel. Test L2 Loss :  0.09779246985912322  Test L2 Loss :  0.08086062073707581  Time :  15.207530498504639  L:  [0.9545388221740723, 0.9864282608032227]
Epoch :  118  Rel. Train L2 Loss :  0.10032398247718811  Rel. Test L2 Loss :  0.09906710863113403  Test L2 Loss :  0.08189308881759644  Time :  15.21281886100769  L:  [0.9541450142860413, 0.9859328269958496]
Epoch :  119  Rel. Train L2 Loss :  0.10054203879833222  Rel. Test L2 Loss :  0.09738751530647277  Test L2 Loss :  0.08054667830467224  Time :  15.234754085540771  L:  [0.9568148851394653, 0.9880568981170654]
Epoch :  120  Rel. Train L2 Loss :  0.10037547600269317  Rel. Test L2 Loss :  0.09819766759872436  Test L2 Loss :  0.08118461906909942  Time :  15.250050783157349  L:  [0.9555678963661194, 0.9869909286499023]
Epoch :  121  Rel. Train L2 Loss :  0.10038485097885132  Rel. Test L2 Loss :  0.09704064965248108  Test L2 Loss :  0.08026561856269837  Time :  15.257401704788208  L:  [0.9555624723434448, 0.9874218106269836]
Epoch :  122  Rel. Train L2 Loss :  0.10033519697189332  Rel. Test L2 Loss :  0.09751186013221741  Test L2 Loss :  0.08063304543495178  Time :  15.253920793533325  L:  [0.9558078050613403, 0.9869919419288635]
Epoch :  123  Rel. Train L2 Loss :  0.10050355339050293  Rel. Test L2 Loss :  0.09740959584712983  Test L2 Loss :  0.08056548178195953  Time :  15.255462884902954  L:  [0.955455482006073, 0.9881722331047058]
Epoch :  124  Rel. Train L2 Loss :  0.10043238961696625  Rel. Test L2 Loss :  0.09756765425205231  Test L2 Loss :  0.08069259285926819  Time :  15.268115043640137  L:  [0.954664945602417, 0.9872326254844666]
Epoch :  125  Rel. Train L2 Loss :  0.10033195316791535  Rel. Test L2 Loss :  0.09761971831321717  Test L2 Loss :  0.08072689414024353  Time :  15.245725631713867  L:  [0.9553906321525574, 0.9871910810470581]
