data_in.shape: (2490, 221, 51, 2)
data_out.shape (2490, 221, 51)
(2490, 221, 51, 2) (221, 51) (221, 51)
x_train.shape:  (1000, 11271, 6)
y_train.shape:  (1000, 11271, 1)
In GeoFNO_train, ndim =  2
Epoch :  60  Rel. Train L2 Loss :  0.10038129210472108  Rel. Test L2 Loss :  0.09736530661582947  Test L2 Loss :  0.08051655352115632  Time :  16.706626653671265  L:  [0.9831657409667969, 1.0220751762390137]
Epoch :  61  Rel. Train L2 Loss :  0.10032799875736237  Rel. Test L2 Loss :  0.09739160537719727  Test L2 Loss :  0.08054907321929931  Time :  16.715696334838867  L:  [0.9831849336624146, 1.0218615531921387]
Epoch :  62  Rel. Train L2 Loss :  0.1004275633096695  Rel. Test L2 Loss :  0.09753074765205383  Test L2 Loss :  0.08066506087779998  Time :  16.730878353118896  L:  [0.9826638102531433, 1.0218015909194946]
Epoch :  63  Rel. Train L2 Loss :  0.10051747238636016  Rel. Test L2 Loss :  0.09734484791755676  Test L2 Loss :  0.08050726592540741  Time :  16.77759289741516  L:  [0.9829933047294617, 1.0218634605407715]
Epoch :  64  Rel. Train L2 Loss :  0.10037558114528657  Rel. Test L2 Loss :  0.09765037953853607  Test L2 Loss :  0.08075034320354461  Time :  16.81635546684265  L:  [0.9824746251106262, 1.0222443342208862]
Epoch :  65  Rel. Train L2 Loss :  0.10050500297546387  Rel. Test L2 Loss :  0.09787525534629822  Test L2 Loss :  0.08093418598175049  Time :  16.825740098953247  L:  [0.9833821654319763, 1.0221730470657349]
Epoch :  66  Rel. Train L2 Loss :  0.10061525082588196  Rel. Test L2 Loss :  0.09757678091526031  Test L2 Loss :  0.08069592297077179  Time :  16.776122570037842  L:  [0.9824967980384827, 1.0222458839416504]
Epoch :  67  Rel. Train L2 Loss :  0.1004029610157013  Rel. Test L2 Loss :  0.0977704507112503  Test L2 Loss :  0.08086090803146362  Time :  16.733678579330444  L:  [0.9815425276756287, 1.0218473672866821]
Epoch :  68  Rel. Train L2 Loss :  0.10033175563812256  Rel. Test L2 Loss :  0.09791686236858368  Test L2 Loss :  0.08097478032112121  Time :  16.705596923828125  L:  [0.982774019241333, 1.022449254989624]
Epoch :  69  Rel. Train L2 Loss :  0.1003913048505783  Rel. Test L2 Loss :  0.09730402290821076  Test L2 Loss :  0.08046918869018554  Time :  16.68028211593628  L:  [0.9831798076629639, 1.0223267078399658]
Epoch :  70  Rel. Train L2 Loss :  0.10039320456981658  Rel. Test L2 Loss :  0.09726253271102905  Test L2 Loss :  0.08043429970741273  Time :  16.640031099319458  L:  [0.983045220375061, 1.0223891735076904]
Epoch :  71  Rel. Train L2 Loss :  0.10035061681270599  Rel. Test L2 Loss :  0.09751255989074707  Test L2 Loss :  0.08065018355846405  Time :  16.652750253677368  L:  [0.9843620657920837, 1.0226235389709473]
Epoch :  72  Rel. Train L2 Loss :  0.1003872504234314  Rel. Test L2 Loss :  0.09772654294967652  Test L2 Loss :  0.08082090795040131  Time :  16.69807004928589  L:  [0.9830089211463928, 1.022140383720398]
Epoch :  73  Rel. Train L2 Loss :  0.10053384792804718  Rel. Test L2 Loss :  0.0973593372106552  Test L2 Loss :  0.08052051723003388  Time :  16.760035753250122  L:  [0.9823152422904968, 1.0222395658493042]
Epoch :  74  Rel. Train L2 Loss :  0.10047867369651795  Rel. Test L2 Loss :  0.09780476152896882  Test L2 Loss :  0.08087435007095337  Time :  16.806699991226196  L:  [0.9829484224319458, 1.0223838090896606]
Epoch :  75  Rel. Train L2 Loss :  0.10038830900192261  Rel. Test L2 Loss :  0.09727859377861023  Test L2 Loss :  0.08047116935253143  Time :  16.808207511901855  L:  [0.9835353493690491, 1.0224699974060059]
Epoch :  76  Rel. Train L2 Loss :  0.10047126591205596  Rel. Test L2 Loss :  0.09768770933151245  Test L2 Loss :  0.08077768445014953  Time :  16.769296407699585  L:  [0.9828253388404846, 1.0217269659042358]
Epoch :  77  Rel. Train L2 Loss :  0.10040291070938111  Rel. Test L2 Loss :  0.0974403190612793  Test L2 Loss :  0.08058374106884003  Time :  16.7299063205719  L:  [0.9843428134918213, 1.0222601890563965]
Epoch :  78  Rel. Train L2 Loss :  0.10036398983001708  Rel. Test L2 Loss :  0.09775507092475891  Test L2 Loss :  0.0808390063047409  Time :  16.705687999725342  L:  [0.9832569360733032, 1.022301197052002]
Epoch :  79  Rel. Train L2 Loss :  0.10034780669212341  Rel. Test L2 Loss :  0.09730987071990967  Test L2 Loss :  0.08047060251235962  Time :  16.699119806289673  L:  [0.9840326905250549, 1.0225647687911987]
Epoch :  80  Rel. Train L2 Loss :  0.10034051120281219  Rel. Test L2 Loss :  0.09778825640678405  Test L2 Loss :  0.08085784256458282  Time :  16.690956592559814  L:  [0.9830792546272278, 1.0220309495925903]
Epoch :  81  Rel. Train L2 Loss :  0.10033706176280975  Rel. Test L2 Loss :  0.09737301111221314  Test L2 Loss :  0.08053007781505585  Time :  16.699416875839233  L:  [0.983667254447937, 1.0220767259597778]
Epoch :  82  Rel. Train L2 Loss :  0.10042387199401856  Rel. Test L2 Loss :  0.09751639485359193  Test L2 Loss :  0.0806462424993515  Time :  16.730781078338623  L:  [0.9836870431900024, 1.0224480628967285]
Epoch :  83  Rel. Train L2 Loss :  0.10047354233264923  Rel. Test L2 Loss :  0.09760533928871155  Test L2 Loss :  0.08071716487407685  Time :  16.765530109405518  L:  [0.9827647805213928, 1.0217931270599365]
Epoch :  84  Rel. Train L2 Loss :  0.10040957069396973  Rel. Test L2 Loss :  0.09731520891189575  Test L2 Loss :  0.08047902166843414  Time :  16.78598117828369  L:  [0.9834281206130981, 1.0221737623214722]
Epoch :  85  Rel. Train L2 Loss :  0.10045772838592529  Rel. Test L2 Loss :  0.09775849759578704  Test L2 Loss :  0.08083666980266571  Time :  16.78691577911377  L:  [0.9844025373458862, 1.0223889350891113]
Epoch :  86  Rel. Train L2 Loss :  0.10038749897480011  Rel. Test L2 Loss :  0.09764722108840942  Test L2 Loss :  0.08074857771396637  Time :  16.76591467857361  L:  [0.9838576912879944, 1.0222270488739014]
Epoch :  87  Rel. Train L2 Loss :  0.1003185486793518  Rel. Test L2 Loss :  0.09708584785461426  Test L2 Loss :  0.08030963122844696  Time :  16.744262218475342  L:  [0.9836483001708984, 1.0223534107208252]
Epoch :  88  Rel. Train L2 Loss :  0.10044528532028198  Rel. Test L2 Loss :  0.09801390886306763  Test L2 Loss :  0.08104413986206055  Time :  16.717647552490234  L:  [0.9830819964408875, 1.0221123695373535]
Epoch :  89  Rel. Train L2 Loss :  0.10045872235298156  Rel. Test L2 Loss :  0.09723431766033172  Test L2 Loss :  0.08042794823646546  Time :  16.695496320724487  L:  [0.9832367897033691, 1.0220996141433716]
Epoch :  90  Rel. Train L2 Loss :  0.10032160151004792  Rel. Test L2 Loss :  0.09737498044967652  Test L2 Loss :  0.0805344271659851  Time :  16.69754433631897  L:  [0.9834567308425903, 1.022098422050476]
Epoch :  91  Rel. Train L2 Loss :  0.10043349266052246  Rel. Test L2 Loss :  0.09729245781898499  Test L2 Loss :  0.08046135663986206  Time :  16.720118522644043  L:  [0.984272301197052, 1.0226192474365234]
Epoch :  92  Rel. Train L2 Loss :  0.1004683188199997  Rel. Test L2 Loss :  0.09753483474254608  Test L2 Loss :  0.08067998051643371  Time :  16.74959373474121  L:  [0.9834930896759033, 1.0221142768859863]
Epoch :  93  Rel. Train L2 Loss :  0.10044815373420715  Rel. Test L2 Loss :  0.09725900948047637  Test L2 Loss :  0.08043080449104309  Time :  16.77956461906433  L:  [0.984666109085083, 1.0230655670166016]
Epoch :  94  Rel. Train L2 Loss :  0.10038473916053772  Rel. Test L2 Loss :  0.09766624450683593  Test L2 Loss :  0.08075170338153839  Time :  16.79536247253418  L:  [0.9846777319908142, 1.0227903127670288]
Epoch :  95  Rel. Train L2 Loss :  0.10032861757278443  Rel. Test L2 Loss :  0.09750169694423676  Test L2 Loss :  0.08062563955783844  Time :  16.769917488098145  L:  [0.985183596611023, 1.022798776626587]
Epoch :  96  Rel. Train L2 Loss :  0.1004503058195114  Rel. Test L2 Loss :  0.09772777259349823  Test L2 Loss :  0.08082510530948639  Time :  16.747079849243164  L:  [0.983867883682251, 1.0223761796951294]
Epoch :  97  Rel. Train L2 Loss :  0.10042119812965393  Rel. Test L2 Loss :  0.0974591326713562  Test L2 Loss :  0.08058960378170013  Time :  16.72612500190735  L:  [0.9854114651679993, 1.0228033065795898]
Epoch :  98  Rel. Train L2 Loss :  0.1003842853307724  Rel. Test L2 Loss :  0.09718684434890747  Test L2 Loss :  0.08036965429782868  Time :  16.700189352035522  L:  [0.9848253726959229, 1.0228065252304077]
Epoch :  99  Rel. Train L2 Loss :  0.10043048870563508  Rel. Test L2 Loss :  0.09739982604980468  Test L2 Loss :  0.08055041074752807  Time :  16.6944363117218  L:  [0.9844006896018982, 1.0224008560180664]
Epoch :  100  Rel. Train L2 Loss :  0.10029291594028474  Rel. Test L2 Loss :  0.0975112533569336  Test L2 Loss :  0.08063675343990326  Time :  16.710946798324585  L:  [0.9838672280311584, 1.0220673084259033]
Epoch :  101  Rel. Train L2 Loss :  0.10039623856544494  Rel. Test L2 Loss :  0.09727892816066742  Test L2 Loss :  0.0804662698507309  Time :  16.730576992034912  L:  [0.984259843826294, 1.0223352909088135]
Epoch :  102  Rel. Train L2 Loss :  0.10032146000862122  Rel. Test L2 Loss :  0.0976070499420166  Test L2 Loss :  0.08071385860443116  Time :  16.763447999954224  L:  [0.9847785830497742, 1.0220513343811035]
Epoch :  103  Rel. Train L2 Loss :  0.10032796633243561  Rel. Test L2 Loss :  0.09784369111061096  Test L2 Loss :  0.0809356164932251  Time :  16.787306785583496  L:  [0.9838377833366394, 1.021783471107483]
Epoch :  104  Rel. Train L2 Loss :  0.10048406767845154  Rel. Test L2 Loss :  0.097238067984581  Test L2 Loss :  0.08042604446411133  Time :  16.77708864212036  L:  [0.9846755862236023, 1.022159218788147]
Epoch :  105  Rel. Train L2 Loss :  0.10037970411777496  Rel. Test L2 Loss :  0.09747194826602935  Test L2 Loss :  0.08060312509536743  Time :  16.76800298690796  L:  [0.9853243231773376, 1.02267324924469]
Epoch :  106  Rel. Train L2 Loss :  0.1009375913143158  Rel. Test L2 Loss :  0.0973733901977539  Test L2 Loss :  0.08051973819732666  Time :  16.73392605781555  L:  [0.986087441444397, 1.0227046012878418]
Epoch :  107  Rel. Train L2 Loss :  0.10043030095100403  Rel. Test L2 Loss :  0.09711475968360901  Test L2 Loss :  0.0803138393163681  Time :  16.705426931381226  L:  [0.9854264855384827, 1.0222288370132446]
Epoch :  108  Rel. Train L2 Loss :  0.10043497312068939  Rel. Test L2 Loss :  0.09730023503303528  Test L2 Loss :  0.08047067344188691  Time :  16.690279722213745  L:  [0.9857168793678284, 1.0226283073425293]
Epoch :  109  Rel. Train L2 Loss :  0.10055254817008973  Rel. Test L2 Loss :  0.09799861431121826  Test L2 Loss :  0.08103698909282685  Time :  16.701682567596436  L:  [0.9841176867485046, 1.0214407444000244]
Epoch :  110  Rel. Train L2 Loss :  0.10036247551441192  Rel. Test L2 Loss :  0.09761076509952545  Test L2 Loss :  0.08072120130062103  Time :  16.722941398620605  L:  [0.9837396144866943, 1.0214132070541382]
Epoch :  111  Rel. Train L2 Loss :  0.10034029400348664  Rel. Test L2 Loss :  0.09720108270645142  Test L2 Loss :  0.0803864574432373  Time :  16.739152908325195  L:  [0.9860513210296631, 1.0228543281555176]
Epoch :  112  Rel. Train L2 Loss :  0.1003745641708374  Rel. Test L2 Loss :  0.09760166883468628  Test L2 Loss :  0.08071410894393921  Time :  16.761584997177124  L:  [0.9846583008766174, 1.0220682621002197]
Epoch :  113  Rel. Train L2 Loss :  0.10037294030189514  Rel. Test L2 Loss :  0.09743785321712493  Test L2 Loss :  0.08057536721229554  Time :  16.767147541046143  L:  [0.9848566651344299, 1.022210717201233]
Epoch :  114  Rel. Train L2 Loss :  0.10043764531612397  Rel. Test L2 Loss :  0.097409086227417  Test L2 Loss :  0.08055354058742523  Time :  16.750969409942627  L:  [0.9852296113967896, 1.0220603942871094]
Epoch :  115  Rel. Train L2 Loss :  0.10035962998867035  Rel. Test L2 Loss :  0.09720569014549256  Test L2 Loss :  0.08038856267929077  Time :  16.732258558273315  L:  [0.9854122996330261, 1.0225597620010376]
Epoch :  116  Rel. Train L2 Loss :  0.10042942881584167  Rel. Test L2 Loss :  0.09726129412651062  Test L2 Loss :  0.08043898224830627  Time :  16.727943658828735  L:  [0.9854208827018738, 1.0220760107040405]
Epoch :  117  Rel. Train L2 Loss :  0.1003874077796936  Rel. Test L2 Loss :  0.09770305991172791  Test L2 Loss :  0.08078615307807922  Time :  16.71692442893982  L:  [0.9849731922149658, 1.0217878818511963]
Epoch :  118  Rel. Train L2 Loss :  0.10035661005973816  Rel. Test L2 Loss :  0.09727420806884765  Test L2 Loss :  0.08044368326663971  Time :  16.712616443634033  L:  [0.986416220664978, 1.0221593379974365]
Epoch :  119  Rel. Train L2 Loss :  0.10039778125286103  Rel. Test L2 Loss :  0.09741020739078522  Test L2 Loss :  0.08058064162731171  Time :  16.713675022125244  L:  [0.9858726859092712, 1.0225203037261963]
Epoch :  120  Rel. Train L2 Loss :  0.10032462012767791  Rel. Test L2 Loss :  0.09747110903263093  Test L2 Loss :  0.08060342848300933  Time :  16.744844675064087  L:  [0.9859533905982971, 1.0220015048980713]
Epoch :  121  Rel. Train L2 Loss :  0.1004305944442749  Rel. Test L2 Loss :  0.09818083763122559  Test L2 Loss :  0.08117865085601807  Time :  16.766391038894653  L:  [0.9845950603485107, 1.0212992429733276]
Epoch :  122  Rel. Train L2 Loss :  0.10043268668651581  Rel. Test L2 Loss :  0.09793789267539978  Test L2 Loss :  0.08098679065704345  Time :  16.763890504837036  L:  [0.984212338924408, 1.0209623575210571]
Epoch :  123  Rel. Train L2 Loss :  0.10027880835533141  Rel. Test L2 Loss :  0.0973469090461731  Test L2 Loss :  0.0804991614818573  Time :  16.759706735610962  L:  [0.9857214093208313, 1.0218628644943237]
Epoch :  124  Rel. Train L2 Loss :  0.1004640336036682  Rel. Test L2 Loss :  0.09760059237480163  Test L2 Loss :  0.08070655643939972  Time :  16.738972902297974  L:  [0.9864659309387207, 1.0218514204025269]
Epoch :  125  Rel. Train L2 Loss :  0.1003675924539566  Rel. Test L2 Loss :  0.09830638170242309  Test L2 Loss :  0.08126995146274567  Time :  16.71690058708191  L:  [0.9855960607528687, 1.0219868421554565]
