data_in.shape: (2490, 221, 51, 2)
data_out.shape (2490, 221, 51)
(2490, 221, 51, 2) (221, 51) (221, 51)
x_train.shape:  (1000, 11271, 6)
y_train.shape:  (1000, 11271, 1)
initial L=[1.0, 1.0],should_learn_L=False,rank=16
In GeoFNO_train, ndim =  2
Epoch :  39  Rel. Train L2 Loss :  0.10043630945682526  Rel. Test L2 Loss :  0.09731644868850708  Test L2 Loss :  0.08049026906490325  Time :  9.571381330490112  L:  [1.0, 1.0]
Epoch :  40  Rel. Train L2 Loss :  0.10034147417545318  Rel. Test L2 Loss :  0.09776692807674409  Test L2 Loss :  0.08083753168582916  Time :  9.581257581710815  L:  [1.0, 1.0]
Epoch :  41  Rel. Train L2 Loss :  0.10054806184768676  Rel. Test L2 Loss :  0.09750364661216736  Test L2 Loss :  0.08063816606998443  Time :  9.568812370300293  L:  [1.0, 1.0]
Epoch :  42  Rel. Train L2 Loss :  0.10043754851818085  Rel. Test L2 Loss :  0.09726228892803192  Test L2 Loss :  0.08045639097690582  Time :  9.519479274749756  L:  [1.0, 1.0]
Epoch :  43  Rel. Train L2 Loss :  0.1003262552022934  Rel. Test L2 Loss :  0.09745600461959839  Test L2 Loss :  0.08059700548648835  Time :  9.518256902694702  L:  [1.0, 1.0]
Epoch :  44  Rel. Train L2 Loss :  0.10054074251651764  Rel. Test L2 Loss :  0.09760312914848328  Test L2 Loss :  0.08071633338928223  Time :  9.473758459091187  L:  [1.0, 1.0]
Epoch :  45  Rel. Train L2 Loss :  0.10031256544589996  Rel. Test L2 Loss :  0.09723246812820435  Test L2 Loss :  0.08041884541511536  Time :  9.48043155670166  L:  [1.0, 1.0]
Epoch :  46  Rel. Train L2 Loss :  0.10034781181812287  Rel. Test L2 Loss :  0.09748343169689179  Test L2 Loss :  0.080627521276474  Time :  9.440786361694336  L:  [1.0, 1.0]
Epoch :  47  Rel. Train L2 Loss :  0.1005077154636383  Rel. Test L2 Loss :  0.09717628180980682  Test L2 Loss :  0.08036909997463226  Time :  9.422722339630127  L:  [1.0, 1.0]
Epoch :  48  Rel. Train L2 Loss :  0.10033533346652984  Rel. Test L2 Loss :  0.09766209721565247  Test L2 Loss :  0.08075518250465392  Time :  9.4684898853302  L:  [1.0, 1.0]
Epoch :  49  Rel. Train L2 Loss :  0.10045020449161529  Rel. Test L2 Loss :  0.09755972027778625  Test L2 Loss :  0.08067838549613952  Time :  9.46572470664978  L:  [1.0, 1.0]
Epoch :  50  Rel. Train L2 Loss :  0.10045678794384003  Rel. Test L2 Loss :  0.09728518664836884  Test L2 Loss :  0.08047595381736755  Time :  9.450569152832031  L:  [1.0, 1.0]
Epoch :  51  Rel. Train L2 Loss :  0.10035730755329132  Rel. Test L2 Loss :  0.09733556628227234  Test L2 Loss :  0.08050312340259552  Time :  9.463610649108887  L:  [1.0, 1.0]
Epoch :  52  Rel. Train L2 Loss :  0.1006682550907135  Rel. Test L2 Loss :  0.09765380203723907  Test L2 Loss :  0.08076830565929413  Time :  9.459992408752441  L:  [1.0, 1.0]
Epoch :  53  Rel. Train L2 Loss :  0.10045490026474  Rel. Test L2 Loss :  0.09745814502239228  Test L2 Loss :  0.08060289740562439  Time :  9.519512414932251  L:  [1.0, 1.0]
Epoch :  54  Rel. Train L2 Loss :  0.1004702091217041  Rel. Test L2 Loss :  0.09719115376472473  Test L2 Loss :  0.0803959047794342  Time :  9.51564073562622  L:  [1.0, 1.0]
Epoch :  55  Rel. Train L2 Loss :  0.10034227299690246  Rel. Test L2 Loss :  0.09750712633132935  Test L2 Loss :  0.0806407231092453  Time :  9.515784740447998  L:  [1.0, 1.0]
Epoch :  56  Rel. Train L2 Loss :  0.1004460266828537  Rel. Test L2 Loss :  0.09759923577308655  Test L2 Loss :  0.08071118772029877  Time :  9.53887391090393  L:  [1.0, 1.0]
Epoch :  57  Rel. Train L2 Loss :  0.10040110909938813  Rel. Test L2 Loss :  0.09796340942382813  Test L2 Loss :  0.08100013911724091  Time :  9.5282301902771  L:  [1.0, 1.0]
Epoch :  58  Rel. Train L2 Loss :  0.1004943835735321  Rel. Test L2 Loss :  0.09769641757011413  Test L2 Loss :  0.08078882575035096  Time :  9.52359127998352  L:  [1.0, 1.0]
Epoch :  59  Rel. Train L2 Loss :  0.10035764133930206  Rel. Test L2 Loss :  0.09769107401371002  Test L2 Loss :  0.08077563881874085  Time :  9.492128849029541  L:  [1.0, 1.0]
Epoch :  60  Rel. Train L2 Loss :  0.1006052827835083  Rel. Test L2 Loss :  0.09727048337459564  Test L2 Loss :  0.08045932650566101  Time :  9.51471209526062  L:  [1.0, 1.0]
Epoch :  61  Rel. Train L2 Loss :  0.1003923761844635  Rel. Test L2 Loss :  0.09710774600505828  Test L2 Loss :  0.08032386243343353  Time :  9.43029236793518  L:  [1.0, 1.0]
Epoch :  62  Rel. Train L2 Loss :  0.10041420423984528  Rel. Test L2 Loss :  0.09746486961841583  Test L2 Loss :  0.08059769332408905  Time :  9.459784030914307  L:  [1.0, 1.0]
Epoch :  63  Rel. Train L2 Loss :  0.10060964334011079  Rel. Test L2 Loss :  0.09754853546619416  Test L2 Loss :  0.08069390118122101  Time :  9.47296953201294  L:  [1.0, 1.0]
Epoch :  64  Rel. Train L2 Loss :  0.10041635251045226  Rel. Test L2 Loss :  0.09737187802791596  Test L2 Loss :  0.0805255901813507  Time :  9.485522031784058  L:  [1.0, 1.0]
Epoch :  65  Rel. Train L2 Loss :  0.10045184755325318  Rel. Test L2 Loss :  0.09752855300903321  Test L2 Loss :  0.08064591467380523  Time :  9.501384019851685  L:  [1.0, 1.0]
Epoch :  66  Rel. Train L2 Loss :  0.10030071496963501  Rel. Test L2 Loss :  0.09751469790935516  Test L2 Loss :  0.08064497113227845  Time :  9.480189323425293  L:  [1.0, 1.0]
Epoch :  67  Rel. Train L2 Loss :  0.10032620739936829  Rel. Test L2 Loss :  0.09812403798103332  Test L2 Loss :  0.08112249195575714  Time :  9.492221117019653  L:  [1.0, 1.0]
Epoch :  68  Rel. Train L2 Loss :  0.1003158005475998  Rel. Test L2 Loss :  0.09713054239749909  Test L2 Loss :  0.08035033464431762  Time :  9.525728940963745  L:  [1.0, 1.0]
Epoch :  69  Rel. Train L2 Loss :  0.10054283261299134  Rel. Test L2 Loss :  0.09903390944004059  Test L2 Loss :  0.0818635243177414  Time :  9.468417167663574  L:  [1.0, 1.0]
Epoch :  70  Rel. Train L2 Loss :  0.10065965342521667  Rel. Test L2 Loss :  0.09713484644889832  Test L2 Loss :  0.08033847272396087  Time :  9.49595022201538  L:  [1.0, 1.0]
Epoch :  71  Rel. Train L2 Loss :  0.10047348606586456  Rel. Test L2 Loss :  0.09762348294258118  Test L2 Loss :  0.08072208762168884  Time :  9.561087608337402  L:  [1.0, 1.0]
Epoch :  72  Rel. Train L2 Loss :  0.10036701428890228  Rel. Test L2 Loss :  0.09781333982944489  Test L2 Loss :  0.0808746349811554  Time :  9.550656080245972  L:  [1.0, 1.0]
Epoch :  73  Rel. Train L2 Loss :  0.10047136926651001  Rel. Test L2 Loss :  0.09718062996864318  Test L2 Loss :  0.08037178158760071  Time :  9.579135179519653  L:  [1.0, 1.0]
Epoch :  74  Rel. Train L2 Loss :  0.10053481793403625  Rel. Test L2 Loss :  0.09757510423660279  Test L2 Loss :  0.08068750977516174  Time :  9.592612504959106  L:  [1.0, 1.0]
Epoch :  75  Rel. Train L2 Loss :  0.10040949630737304  Rel. Test L2 Loss :  0.0973277872800827  Test L2 Loss :  0.08048941671848298  Time :  9.562740325927734  L:  [1.0, 1.0]
Epoch :  76  Rel. Train L2 Loss :  0.10039038360118865  Rel. Test L2 Loss :  0.09745900571346283  Test L2 Loss :  0.08061696290969848  Time :  9.546420097351074  L:  [1.0, 1.0]
Epoch :  77  Rel. Train L2 Loss :  0.10034308063983917  Rel. Test L2 Loss :  0.09724777102470399  Test L2 Loss :  0.08044701993465424  Time :  9.520559787750244  L:  [1.0, 1.0]
Epoch :  78  Rel. Train L2 Loss :  0.1003298271894455  Rel. Test L2 Loss :  0.09741244792938232  Test L2 Loss :  0.0805601978302002  Time :  9.49225640296936  L:  [1.0, 1.0]
Epoch :  79  Rel. Train L2 Loss :  0.10032330799102783  Rel. Test L2 Loss :  0.09736773073673248  Test L2 Loss :  0.08051998436450958  Time :  9.487534523010254  L:  [1.0, 1.0]
Epoch :  80  Rel. Train L2 Loss :  0.10028662383556367  Rel. Test L2 Loss :  0.09767281293869018  Test L2 Loss :  0.08076722979545593  Time :  9.489025354385376  L:  [1.0, 1.0]
Epoch :  81  Rel. Train L2 Loss :  0.1003987922668457  Rel. Test L2 Loss :  0.09833208739757537  Test L2 Loss :  0.08129199922084808  Time :  9.473687887191772  L:  [1.0, 1.0]
Epoch :  82  Rel. Train L2 Loss :  0.1004931800365448  Rel. Test L2 Loss :  0.09721110045909881  Test L2 Loss :  0.08040100157260895  Time :  9.453258752822876  L:  [1.0, 1.0]
Epoch :  83  Rel. Train L2 Loss :  0.10052995753288269  Rel. Test L2 Loss :  0.09726059973239899  Test L2 Loss :  0.0804389786720276  Time :  9.469356298446655  L:  [1.0, 1.0]
Epoch :  84  Rel. Train L2 Loss :  0.10026775324344635  Rel. Test L2 Loss :  0.09804607689380646  Test L2 Loss :  0.08106421053409577  Time :  9.46560263633728  L:  [1.0, 1.0]
Epoch :  85  Rel. Train L2 Loss :  0.10042684066295623  Rel. Test L2 Loss :  0.09766289532184601  Test L2 Loss :  0.08075454473495483  Time :  9.482059240341187  L:  [1.0, 1.0]
Epoch :  86  Rel. Train L2 Loss :  0.10046713149547577  Rel. Test L2 Loss :  0.09735108017921448  Test L2 Loss :  0.0805125892162323  Time :  9.53667402267456  L:  [1.0, 1.0]
Epoch :  87  Rel. Train L2 Loss :  0.10031865167617798  Rel. Test L2 Loss :  0.0981108671426773  Test L2 Loss :  0.0811157351732254  Time :  9.507553339004517  L:  [1.0, 1.0]
Epoch :  88  Rel. Train L2 Loss :  0.1005684551000595  Rel. Test L2 Loss :  0.09727193295955658  Test L2 Loss :  0.08044378817081452  Time :  9.539693117141724  L:  [1.0, 1.0]
Epoch :  89  Rel. Train L2 Loss :  0.10035018122196197  Rel. Test L2 Loss :  0.09763408124446869  Test L2 Loss :  0.08073863923549653  Time :  9.600256204605103  L:  [1.0, 1.0]
Epoch :  90  Rel. Train L2 Loss :  0.10029588353633881  Rel. Test L2 Loss :  0.09759834408760071  Test L2 Loss :  0.08070398688316345  Time :  9.563665390014648  L:  [1.0, 1.0]
Epoch :  91  Rel. Train L2 Loss :  0.10041027593612671  Rel. Test L2 Loss :  0.09854880213737488  Test L2 Loss :  0.08147327423095703  Time :  9.539117813110352  L:  [1.0, 1.0]
Epoch :  92  Rel. Train L2 Loss :  0.10050151193141937  Rel. Test L2 Loss :  0.09732406318187714  Test L2 Loss :  0.08050585329532624  Time :  9.52726411819458  L:  [1.0, 1.0]
Epoch :  93  Rel. Train L2 Loss :  0.1003855003118515  Rel. Test L2 Loss :  0.09733121573925019  Test L2 Loss :  0.08050188422203064  Time :  9.550077438354492  L:  [1.0, 1.0]
Epoch :  94  Rel. Train L2 Loss :  0.1005014533996582  Rel. Test L2 Loss :  0.09734899401664734  Test L2 Loss :  0.08051307260990143  Time :  9.52805209159851  L:  [1.0, 1.0]
Epoch :  95  Rel. Train L2 Loss :  0.10032585191726684  Rel. Test L2 Loss :  0.09721987664699555  Test L2 Loss :  0.08040276110172272  Time :  9.51097559928894  L:  [1.0, 1.0]
Epoch :  96  Rel. Train L2 Loss :  0.10026525735855102  Rel. Test L2 Loss :  0.09754468858242035  Test L2 Loss :  0.08065543830394745  Time :  9.51439356803894  L:  [1.0, 1.0]
Epoch :  97  Rel. Train L2 Loss :  0.10043826234340668  Rel. Test L2 Loss :  0.09772609233856201  Test L2 Loss :  0.08080956280231476  Time :  9.486974000930786  L:  [1.0, 1.0]
Epoch :  98  Rel. Train L2 Loss :  0.10042425715923309  Rel. Test L2 Loss :  0.0971183180809021  Test L2 Loss :  0.08032485544681549  Time :  9.47974157333374  L:  [1.0, 1.0]
Epoch :  99  Rel. Train L2 Loss :  0.10028035414218903  Rel. Test L2 Loss :  0.09739928603172303  Test L2 Loss :  0.08055005013942719  Time :  9.49169659614563  L:  [1.0, 1.0]
Epoch :  100  Rel. Train L2 Loss :  0.10032126963138581  Rel. Test L2 Loss :  0.09737742245197296  Test L2 Loss :  0.08054593741893769  Time :  9.505297422409058  L:  [1.0, 1.0]
Epoch :  101  Rel. Train L2 Loss :  0.10021089053153992  Rel. Test L2 Loss :  0.09746283233165741  Test L2 Loss :  0.08059978306293487  Time :  9.486557245254517  L:  [1.0, 1.0]
Epoch :  102  Rel. Train L2 Loss :  0.10027100646495819  Rel. Test L2 Loss :  0.0975696474313736  Test L2 Loss :  0.08069367289543151  Time :  9.545877456665039  L:  [1.0, 1.0]
Epoch :  103  Rel. Train L2 Loss :  0.10029906487464904  Rel. Test L2 Loss :  0.09717477977275848  Test L2 Loss :  0.08036884486675262  Time :  9.529034852981567  L:  [1.0, 1.0]
Epoch :  104  Rel. Train L2 Loss :  0.10033197557926178  Rel. Test L2 Loss :  0.09758449494838714  Test L2 Loss :  0.080720454454422  Time :  9.565082550048828  L:  [1.0, 1.0]
Epoch :  105  Rel. Train L2 Loss :  0.10051356625556945  Rel. Test L2 Loss :  0.09716579914093018  Test L2 Loss :  0.0803622168302536  Time :  9.53478479385376  L:  [1.0, 1.0]
Epoch :  106  Rel. Train L2 Loss :  0.10022966742515564  Rel. Test L2 Loss :  0.09710339605808258  Test L2 Loss :  0.08032889544963837  Time :  9.536197185516357  L:  [1.0, 1.0]
Epoch :  107  Rel. Train L2 Loss :  0.10034867346286774  Rel. Test L2 Loss :  0.09783297002315522  Test L2 Loss :  0.08089255809783935  Time :  9.52449369430542  L:  [1.0, 1.0]
Epoch :  108  Rel. Train L2 Loss :  0.1003218355178833  Rel. Test L2 Loss :  0.09720892488956451  Test L2 Loss :  0.08039513647556305  Time :  9.555800676345825  L:  [1.0, 1.0]
Epoch :  109  Rel. Train L2 Loss :  0.1004882550239563  Rel. Test L2 Loss :  0.09801617324352264  Test L2 Loss :  0.08103910028934479  Time :  9.515737056732178  L:  [1.0, 1.0]
Epoch :  110  Rel. Train L2 Loss :  0.10039553475379943  Rel. Test L2 Loss :  0.09793706595897675  Test L2 Loss :  0.08098037242889404  Time :  9.503169298171997  L:  [1.0, 1.0]
Epoch :  111  Rel. Train L2 Loss :  0.10033358490467072  Rel. Test L2 Loss :  0.0976452374458313  Test L2 Loss :  0.08074465453624725  Time :  9.518142700195312  L:  [1.0, 1.0]
Epoch :  112  Rel. Train L2 Loss :  0.10019222760200501  Rel. Test L2 Loss :  0.09730017960071563  Test L2 Loss :  0.08046371757984161  Time :  9.516887187957764  L:  [1.0, 1.0]
Epoch :  113  Rel. Train L2 Loss :  0.10016463112831116  Rel. Test L2 Loss :  0.09755492627620697  Test L2 Loss :  0.0806694608926773  Time :  9.47225022315979  L:  [1.0, 1.0]
Epoch :  114  Rel. Train L2 Loss :  0.10031519770622253  Rel. Test L2 Loss :  0.09733838617801666  Test L2 Loss :  0.08050749838352203  Time :  9.47766923904419  L:  [1.0, 1.0]
Epoch :  115  Rel. Train L2 Loss :  0.10044433426856994  Rel. Test L2 Loss :  0.0971355378627777  Test L2 Loss :  0.08034172177314758  Time :  9.461702823638916  L:  [1.0, 1.0]
Epoch :  116  Rel. Train L2 Loss :  0.10042610204219818  Rel. Test L2 Loss :  0.09751393675804138  Test L2 Loss :  0.08063295245170593  Time :  9.493112325668335  L:  [1.0, 1.0]
Epoch :  117  Rel. Train L2 Loss :  0.10030609798431396  Rel. Test L2 Loss :  0.09754016637802124  Test L2 Loss :  0.08066056072711944  Time :  9.471192121505737  L:  [1.0, 1.0]
Epoch :  118  Rel. Train L2 Loss :  0.1003344761133194  Rel. Test L2 Loss :  0.0972936725616455  Test L2 Loss :  0.08045886397361755  Time :  9.504303455352783  L:  [1.0, 1.0]
Epoch :  119  Rel. Train L2 Loss :  0.10033637273311614  Rel. Test L2 Loss :  0.09781055986881255  Test L2 Loss :  0.08086601674556732  Time :  9.525857210159302  L:  [1.0, 1.0]
Epoch :  120  Rel. Train L2 Loss :  0.1002023162841797  Rel. Test L2 Loss :  0.09793811917304993  Test L2 Loss :  0.08097962141036988  Time :  9.536863088607788  L:  [1.0, 1.0]
Epoch :  121  Rel. Train L2 Loss :  0.10048181056976319  Rel. Test L2 Loss :  0.09742772400379181  Test L2 Loss :  0.08057396709918976  Time :  9.562911033630371  L:  [1.0, 1.0]
Epoch :  122  Rel. Train L2 Loss :  0.10025357782840728  Rel. Test L2 Loss :  0.0971434634923935  Test L2 Loss :  0.08033348619937897  Time :  9.569154262542725  L:  [1.0, 1.0]
Epoch :  123  Rel. Train L2 Loss :  0.1005546213388443  Rel. Test L2 Loss :  0.09732133626937867  Test L2 Loss :  0.08049210608005523  Time :  9.555312633514404  L:  [1.0, 1.0]
Epoch :  124  Rel. Train L2 Loss :  0.10013951301574707  Rel. Test L2 Loss :  0.09767934143543243  Test L2 Loss :  0.08077915191650391  Time :  9.617066144943237  L:  [1.0, 1.0]
Epoch :  125  Rel. Train L2 Loss :  0.10016500389575958  Rel. Test L2 Loss :  0.09712499022483825  Test L2 Loss :  0.08032786190509796  Time :  9.568885087966919  L:  [1.0, 1.0]
Epoch :  126  Rel. Train L2 Loss :  0.10010237491130829  Rel. Test L2 Loss :  0.09701591253280639  Test L2 Loss :  0.08023551523685456  Time :  9.552515506744385  L:  [1.0, 1.0]
Epoch :  127  Rel. Train L2 Loss :  0.10009423851966857  Rel. Test L2 Loss :  0.09813372433185577  Test L2 Loss :  0.08112460255622864  Time :  9.500586032867432  L:  [1.0, 1.0]
Epoch :  128  Rel. Train L2 Loss :  0.09980261266231537  Rel. Test L2 Loss :  0.09875954091548919  Test L2 Loss :  0.08162619233131409  Time :  9.538530349731445  L:  [1.0, 1.0]
Epoch :  129  Rel. Train L2 Loss :  0.09978915297985078  Rel. Test L2 Loss :  0.09777063310146332  Test L2 Loss :  0.08087531924247741  Time :  9.527589321136475  L:  [1.0, 1.0]
Epoch :  130  Rel. Train L2 Loss :  0.0966091697216034  Rel. Test L2 Loss :  0.09394913613796234  Test L2 Loss :  0.07759729385375977  Time :  9.495519876480103  L:  [1.0, 1.0]
Epoch :  131  Rel. Train L2 Loss :  0.08367384719848633  Rel. Test L2 Loss :  0.07678166568279267  Test L2 Loss :  0.06346725225448609  Time :  9.487543821334839  L:  [1.0, 1.0]
Epoch :  132  Rel. Train L2 Loss :  0.07797417831420898  Rel. Test L2 Loss :  0.07620014965534211  Test L2 Loss :  0.06291536569595337  Time :  9.478489637374878  L:  [1.0, 1.0]
Epoch :  133  Rel. Train L2 Loss :  0.07636830747127533  Rel. Test L2 Loss :  0.07264971911907196  Test L2 Loss :  0.06005698978900909  Time :  9.484931230545044  L:  [1.0, 1.0]
Epoch :  134  Rel. Train L2 Loss :  0.07430993723869324  Rel. Test L2 Loss :  0.0732456225156784  Test L2 Loss :  0.06053232550621033  Time :  9.541900873184204  L:  [1.0, 1.0]
Epoch :  135  Rel. Train L2 Loss :  0.06949534034729003  Rel. Test L2 Loss :  0.06663157045841217  Test L2 Loss :  0.05503934681415558  Time :  9.50808835029602  L:  [1.0, 1.0]
Epoch :  136  Rel. Train L2 Loss :  0.06595983791351319  Rel. Test L2 Loss :  0.06374399363994598  Test L2 Loss :  0.05266732573509216  Time :  9.543764352798462  L:  [1.0, 1.0]
Epoch :  137  Rel. Train L2 Loss :  0.06412738692760468  Rel. Test L2 Loss :  0.0613443386554718  Test L2 Loss :  0.0506966158747673  Time :  9.556481838226318  L:  [1.0, 1.0]
