data_in.shape: (2490, 221, 51, 2)
data_out.shape (2490, 221, 51)
(2490, 221, 51, 2) (2490, 221, 51, 2) (2490, 221, 51, 1)
x_train.shape:  (1000, 11271, 6)
y_train.shape:  (1000, 11271, 1)
initial L=[4.0, 4.0],should_learn_L=False,rank=16
In GeoFNO_train, ndim =  2
Epoch :  13  Rel. Train L2 Loss :  0.035447494328022  Rel. Test L2 Loss :  0.03410325556993485  Test L2 Loss :  0.028188472092151643  Time :  9.678237915039062  L:  [4.0, 4.0]
Epoch :  14  Rel. Train L2 Loss :  0.03489077967405319  Rel. Test L2 Loss :  0.03295149862766266  Test L2 Loss :  0.027231128811836244  Time :  9.651424169540405  L:  [4.0, 4.0]
Epoch :  15  Rel. Train L2 Loss :  0.03294453066587448  Rel. Test L2 Loss :  0.03157046675682068  Test L2 Loss :  0.026106440126895905  Time :  9.649302005767822  L:  [4.0, 4.0]
Epoch :  16  Rel. Train L2 Loss :  0.03392421954870224  Rel. Test L2 Loss :  0.030373783111572267  Test L2 Loss :  0.025107363909482955  Time :  9.602617025375366  L:  [4.0, 4.0]
Epoch :  17  Rel. Train L2 Loss :  0.03028663206100464  Rel. Test L2 Loss :  0.031092247068881987  Test L2 Loss :  0.02570647343993187  Time :  9.586413145065308  L:  [4.0, 4.0]
Epoch :  18  Rel. Train L2 Loss :  0.030388765543699264  Rel. Test L2 Loss :  0.028839287459850312  Test L2 Loss :  0.02383777216076851  Time :  9.564898252487183  L:  [4.0, 4.0]
Epoch :  19  Rel. Train L2 Loss :  0.028126783907413484  Rel. Test L2 Loss :  0.028185580968856812  Test L2 Loss :  0.02331059589982033  Time :  9.594448804855347  L:  [4.0, 4.0]
Epoch :  20  Rel. Train L2 Loss :  0.028084749788045885  Rel. Test L2 Loss :  0.027421893179416658  Test L2 Loss :  0.022656060308218002  Time :  9.621821641921997  L:  [4.0, 4.0]
Epoch :  21  Rel. Train L2 Loss :  0.026573927998542787  Rel. Test L2 Loss :  0.024983133524656295  Test L2 Loss :  0.020651883631944656  Time :  9.634240865707397  L:  [4.0, 4.0]
Epoch :  22  Rel. Train L2 Loss :  0.025511846005916595  Rel. Test L2 Loss :  0.02784342020750046  Test L2 Loss :  0.022998097240924834  Time :  9.700580358505249  L:  [4.0, 4.0]
Epoch :  23  Rel. Train L2 Loss :  0.025571880280971526  Rel. Test L2 Loss :  0.026742278039455412  Test L2 Loss :  0.02209249883890152  Time :  9.74518895149231  L:  [4.0, 4.0]
Epoch :  24  Rel. Train L2 Loss :  0.023710823446512222  Rel. Test L2 Loss :  0.022886853367090225  Test L2 Loss :  0.018915244191884995  Time :  9.768664121627808  L:  [4.0, 4.0]
Epoch :  25  Rel. Train L2 Loss :  0.02360404109954834  Rel. Test L2 Loss :  0.022536861300468444  Test L2 Loss :  0.018624961525201798  Time :  9.826576709747314  L:  [4.0, 4.0]
Epoch :  26  Rel. Train L2 Loss :  0.0245998469889164  Rel. Test L2 Loss :  0.023881521075963974  Test L2 Loss :  0.019732824116945265  Time :  9.822486877441406  L:  [4.0, 4.0]
Epoch :  27  Rel. Train L2 Loss :  0.023702454090118407  Rel. Test L2 Loss :  0.02261188954114914  Test L2 Loss :  0.018685888648033142  Time :  9.785465002059937  L:  [4.0, 4.0]
Epoch :  28  Rel. Train L2 Loss :  0.022426173329353333  Rel. Test L2 Loss :  0.02127154901623726  Test L2 Loss :  0.017571826428174973  Time :  9.766839742660522  L:  [4.0, 4.0]
Epoch :  29  Rel. Train L2 Loss :  0.023594025611877442  Rel. Test L2 Loss :  0.026731964349746704  Test L2 Loss :  0.022077941298484803  Time :  9.721078872680664  L:  [4.0, 4.0]
Epoch :  30  Rel. Train L2 Loss :  0.02336190766096115  Rel. Test L2 Loss :  0.020942518711090086  Test L2 Loss :  0.01730096250772476  Time :  9.65161919593811  L:  [4.0, 4.0]
Epoch :  31  Rel. Train L2 Loss :  0.02159604549407959  Rel. Test L2 Loss :  0.02120440185070038  Test L2 Loss :  0.017522723823785783  Time :  9.595725774765015  L:  [4.0, 4.0]
Epoch :  32  Rel. Train L2 Loss :  0.021487110406160356  Rel. Test L2 Loss :  0.02058893382549286  Test L2 Loss :  0.017017994821071625  Time :  9.577907085418701  L:  [4.0, 4.0]
Epoch :  33  Rel. Train L2 Loss :  0.0209776214659214  Rel. Test L2 Loss :  0.020530019998550416  Test L2 Loss :  0.0169658762216568  Time :  9.55255389213562  L:  [4.0, 4.0]
Epoch :  34  Rel. Train L2 Loss :  0.020464407414197923  Rel. Test L2 Loss :  0.019361842274665832  Test L2 Loss :  0.01599483862519264  Time :  9.582664966583252  L:  [4.0, 4.0]
Epoch :  35  Rel. Train L2 Loss :  0.0206873177587986  Rel. Test L2 Loss :  0.02196221560239792  Test L2 Loss :  0.018149662762880325  Time :  9.604753494262695  L:  [4.0, 4.0]
Epoch :  36  Rel. Train L2 Loss :  0.02010209521651268  Rel. Test L2 Loss :  0.020859528332948685  Test L2 Loss :  0.01723924934864044  Time :  9.598484992980957  L:  [4.0, 4.0]
Epoch :  37  Rel. Train L2 Loss :  0.020604828536510467  Rel. Test L2 Loss :  0.02082031115889549  Test L2 Loss :  0.017200343310832977  Time :  9.636293649673462  L:  [4.0, 4.0]
Epoch :  38  Rel. Train L2 Loss :  0.020840532183647155  Rel. Test L2 Loss :  0.02624800994992256  Test L2 Loss :  0.021714178174734117  Time :  9.66664981842041  L:  [4.0, 4.0]
Epoch :  39  Rel. Train L2 Loss :  0.021936882764101027  Rel. Test L2 Loss :  0.020243687778711317  Test L2 Loss :  0.016726950407028197  Time :  9.653774738311768  L:  [4.0, 4.0]
Epoch :  40  Rel. Train L2 Loss :  0.01953649228811264  Rel. Test L2 Loss :  0.020175675600767135  Test L2 Loss :  0.016677712351083757  Time :  9.643779993057251  L:  [4.0, 4.0]
Epoch :  41  Rel. Train L2 Loss :  0.02085912734270096  Rel. Test L2 Loss :  0.019736608415842058  Test L2 Loss :  0.01631619781255722  Time :  9.73029088973999  L:  [4.0, 4.0]
Epoch :  42  Rel. Train L2 Loss :  0.019024501860141756  Rel. Test L2 Loss :  0.022343052327632906  Test L2 Loss :  0.018458304405212404  Time :  9.708220958709717  L:  [4.0, 4.0]
Epoch :  43  Rel. Train L2 Loss :  0.01967624342441559  Rel. Test L2 Loss :  0.021981841027736662  Test L2 Loss :  0.018170633465051652  Time :  9.714513063430786  L:  [4.0, 4.0]
Epoch :  44  Rel. Train L2 Loss :  0.019495286405086517  Rel. Test L2 Loss :  0.019044505804777144  Test L2 Loss :  0.015725929588079453  Time :  9.717709302902222  L:  [4.0, 4.0]
Epoch :  45  Rel. Train L2 Loss :  0.018607599556446076  Rel. Test L2 Loss :  0.01700139105319977  Test L2 Loss :  0.014045350998640061  Time :  9.719032526016235  L:  [4.0, 4.0]
Epoch :  46  Rel. Train L2 Loss :  0.02103256031870842  Rel. Test L2 Loss :  0.02153897151350975  Test L2 Loss :  0.017803548872470855  Time :  9.67991018295288  L:  [4.0, 4.0]
Epoch :  47  Rel. Train L2 Loss :  0.020554876774549483  Rel. Test L2 Loss :  0.019792270809412003  Test L2 Loss :  0.0163553024828434  Time :  9.657665252685547  L:  [4.0, 4.0]
Epoch :  48  Rel. Train L2 Loss :  0.020101020634174346  Rel. Test L2 Loss :  0.020804632008075714  Test L2 Loss :  0.017186370342969895  Time :  9.65883183479309  L:  [4.0, 4.0]
Epoch :  49  Rel. Train L2 Loss :  0.018882877230644225  Rel. Test L2 Loss :  0.0181386461853981  Test L2 Loss :  0.014991140365600586  Time :  9.66022539138794  L:  [4.0, 4.0]
Epoch :  50  Rel. Train L2 Loss :  0.018132089406251908  Rel. Test L2 Loss :  0.01749286264181137  Test L2 Loss :  0.014456639885902406  Time :  9.703432321548462  L:  [4.0, 4.0]
Epoch :  51  Rel. Train L2 Loss :  0.018536974757909774  Rel. Test L2 Loss :  0.016841563880443573  Test L2 Loss :  0.013913464695215226  Time :  9.682423114776611  L:  [4.0, 4.0]
Epoch :  52  Rel. Train L2 Loss :  0.01894738832116127  Rel. Test L2 Loss :  0.02041453719139099  Test L2 Loss :  0.016866609752178192  Time :  9.705313444137573  L:  [4.0, 4.0]
Epoch :  53  Rel. Train L2 Loss :  0.018913682639598847  Rel. Test L2 Loss :  0.018992345333099365  Test L2 Loss :  0.015696965008974075  Time :  9.685965776443481  L:  [4.0, 4.0]
Epoch :  54  Rel. Train L2 Loss :  0.018860233873128893  Rel. Test L2 Loss :  0.017713348120450972  Test L2 Loss :  0.01463544875383377  Time :  9.703655004501343  L:  [4.0, 4.0]
Epoch :  55  Rel. Train L2 Loss :  0.018415990710258484  Rel. Test L2 Loss :  0.021122733205556868  Test L2 Loss :  0.017444735765457152  Time :  9.703174352645874  L:  [4.0, 4.0]
Epoch :  56  Rel. Train L2 Loss :  0.018460037618875505  Rel. Test L2 Loss :  0.01752792164683342  Test L2 Loss :  0.014480468481779099  Time :  9.71763300895691  L:  [4.0, 4.0]
Epoch :  57  Rel. Train L2 Loss :  0.018591445505619048  Rel. Test L2 Loss :  0.017771738171577452  Test L2 Loss :  0.014681687355041504  Time :  9.713934183120728  L:  [4.0, 4.0]
Epoch :  58  Rel. Train L2 Loss :  0.017709255933761596  Rel. Test L2 Loss :  0.016407176554203033  Test L2 Loss :  0.013554606214165687  Time :  9.742825746536255  L:  [4.0, 4.0]
Epoch :  59  Rel. Train L2 Loss :  0.018852254062891007  Rel. Test L2 Loss :  0.019099263846874236  Test L2 Loss :  0.015781482309103013  Time :  9.753422975540161  L:  [4.0, 4.0]
Epoch :  60  Rel. Train L2 Loss :  0.01814573401212692  Rel. Test L2 Loss :  0.019545508623123167  Test L2 Loss :  0.016159316599369047  Time :  9.7402982711792  L:  [4.0, 4.0]
Epoch :  61  Rel. Train L2 Loss :  0.019586215674877165  Rel. Test L2 Loss :  0.018666451275348665  Test L2 Loss :  0.015422436147928239  Time :  9.777164936065674  L:  [4.0, 4.0]
Epoch :  62  Rel. Train L2 Loss :  0.01812689009308815  Rel. Test L2 Loss :  0.019583769142627716  Test L2 Loss :  0.016199441105127336  Time :  9.748901844024658  L:  [4.0, 4.0]
Epoch :  63  Rel. Train L2 Loss :  0.017986607164144516  Rel. Test L2 Loss :  0.017363567352294922  Test L2 Loss :  0.014348552078008652  Time :  9.73767900466919  L:  [4.0, 4.0]
Epoch :  64  Rel. Train L2 Loss :  0.01733590045571327  Rel. Test L2 Loss :  0.016965226829051973  Test L2 Loss :  0.0140235885232687  Time :  9.731958627700806  L:  [4.0, 4.0]
Epoch :  65  Rel. Train L2 Loss :  0.017677683532238007  Rel. Test L2 Loss :  0.019669398069381713  Test L2 Loss :  0.016257850080728532  Time :  9.757956981658936  L:  [4.0, 4.0]
Epoch :  66  Rel. Train L2 Loss :  0.019144972920417787  Rel. Test L2 Loss :  0.018503638207912444  Test L2 Loss :  0.015290600806474685  Time :  9.720165252685547  L:  [4.0, 4.0]
Epoch :  67  Rel. Train L2 Loss :  0.017309633493423463  Rel. Test L2 Loss :  0.01715502142906189  Test L2 Loss :  0.014175303876399994  Time :  9.717305421829224  L:  [4.0, 4.0]
Epoch :  68  Rel. Train L2 Loss :  0.017653987765312195  Rel. Test L2 Loss :  0.01934574693441391  Test L2 Loss :  0.015988529771566392  Time :  9.6813325881958  L:  [4.0, 4.0]
Epoch :  69  Rel. Train L2 Loss :  0.01912817496061325  Rel. Test L2 Loss :  0.020724631994962692  Test L2 Loss :  0.017126813381910324  Time :  9.706683158874512  L:  [4.0, 4.0]
Epoch :  70  Rel. Train L2 Loss :  0.017479599952697752  Rel. Test L2 Loss :  0.017536378502845763  Test L2 Loss :  0.014491287767887115  Time :  9.680737018585205  L:  [4.0, 4.0]
Epoch :  71  Rel. Train L2 Loss :  0.017469164341688156  Rel. Test L2 Loss :  0.017157876789569856  Test L2 Loss :  0.014181436896324158  Time :  9.69394850730896  L:  [4.0, 4.0]
Epoch :  72  Rel. Train L2 Loss :  0.019462709426879884  Rel. Test L2 Loss :  0.019687596261501312  Test L2 Loss :  0.016268517524003982  Time :  9.69395899772644  L:  [4.0, 4.0]
Epoch :  73  Rel. Train L2 Loss :  0.01693981459736824  Rel. Test L2 Loss :  0.017280130982398986  Test L2 Loss :  0.01428579717874527  Time :  9.700253009796143  L:  [4.0, 4.0]
Epoch :  74  Rel. Train L2 Loss :  0.017883093535900115  Rel. Test L2 Loss :  0.017529949694871903  Test L2 Loss :  0.014478391408920288  Time :  9.724069118499756  L:  [4.0, 4.0]
Epoch :  75  Rel. Train L2 Loss :  0.016597401425242422  Rel. Test L2 Loss :  0.018996838629245758  Test L2 Loss :  0.015699899047613142  Time :  9.75186538696289  L:  [4.0, 4.0]
Epoch :  76  Rel. Train L2 Loss :  0.018118429362773896  Rel. Test L2 Loss :  0.019781818091869355  Test L2 Loss :  0.01633989632129669  Time :  9.777315378189087  L:  [4.0, 4.0]
Epoch :  77  Rel. Train L2 Loss :  0.017964106380939485  Rel. Test L2 Loss :  0.01827031508088112  Test L2 Loss :  0.01509351834654808  Time :  9.792298555374146  L:  [4.0, 4.0]
Epoch :  78  Rel. Train L2 Loss :  0.017647596925497055  Rel. Test L2 Loss :  0.015862120538949965  Test L2 Loss :  0.013102188184857368  Time :  9.755484580993652  L:  [4.0, 4.0]
Epoch :  79  Rel. Train L2 Loss :  0.015892565578222276  Rel. Test L2 Loss :  0.01883664235472679  Test L2 Loss :  0.015564378052949905  Time :  9.751880884170532  L:  [4.0, 4.0]
Epoch :  80  Rel. Train L2 Loss :  0.01759171187877655  Rel. Test L2 Loss :  0.017335513830184935  Test L2 Loss :  0.014311260879039764  Time :  9.739041328430176  L:  [4.0, 4.0]
Epoch :  81  Rel. Train L2 Loss :  0.01784603899717331  Rel. Test L2 Loss :  0.019807433634996416  Test L2 Loss :  0.016387829184532167  Time :  9.740523338317871  L:  [4.0, 4.0]
Epoch :  82  Rel. Train L2 Loss :  0.017628581166267396  Rel. Test L2 Loss :  0.017557912319898606  Test L2 Loss :  0.01450534850358963  Time :  9.741025447845459  L:  [4.0, 4.0]
Epoch :  83  Rel. Train L2 Loss :  0.01772665247321129  Rel. Test L2 Loss :  0.017998826503753663  Test L2 Loss :  0.014870970100164414  Time :  9.714124917984009  L:  [4.0, 4.0]
Epoch :  84  Rel. Train L2 Loss :  0.016062022089958192  Rel. Test L2 Loss :  0.015438890010118484  Test L2 Loss :  0.012754778489470481  Time :  9.704647779464722  L:  [4.0, 4.0]
Epoch :  85  Rel. Train L2 Loss :  0.016566081792116164  Rel. Test L2 Loss :  0.019121656864881514  Test L2 Loss :  0.015807773172855377  Time :  9.682401895523071  L:  [4.0, 4.0]
Epoch :  86  Rel. Train L2 Loss :  0.01834876388311386  Rel. Test L2 Loss :  0.01837453931570053  Test L2 Loss :  0.015192246586084366  Time :  9.684977054595947  L:  [4.0, 4.0]
Epoch :  87  Rel. Train L2 Loss :  0.018282745212316515  Rel. Test L2 Loss :  0.016120812892913818  Test L2 Loss :  0.013322471380233765  Time :  9.6936354637146  L:  [4.0, 4.0]
Epoch :  88  Rel. Train L2 Loss :  0.016059205919504167  Rel. Test L2 Loss :  0.020846852362155915  Test L2 Loss :  0.01723537966609001  Time :  9.696145296096802  L:  [4.0, 4.0]
Epoch :  89  Rel. Train L2 Loss :  0.017832855135202406  Rel. Test L2 Loss :  0.015310390293598175  Test L2 Loss :  0.012653464525938034  Time :  9.711588859558105  L:  [4.0, 4.0]
Epoch :  90  Rel. Train L2 Loss :  0.017952123016119002  Rel. Test L2 Loss :  0.016272006779909132  Test L2 Loss :  0.013444945886731148  Time :  9.69966983795166  L:  [4.0, 4.0]
Epoch :  91  Rel. Train L2 Loss :  0.018460733503103257  Rel. Test L2 Loss :  0.01811465710401535  Test L2 Loss :  0.014973214864730834  Time :  9.714791059494019  L:  [4.0, 4.0]
Epoch :  92  Rel. Train L2 Loss :  0.016764648497104646  Rel. Test L2 Loss :  0.016395356208086014  Test L2 Loss :  0.01354524165391922  Time :  9.709747076034546  L:  [4.0, 4.0]
Epoch :  93  Rel. Train L2 Loss :  0.01671584114432335  Rel. Test L2 Loss :  0.01538852885365486  Test L2 Loss :  0.012712725475430488  Time :  9.705001831054688  L:  [4.0, 4.0]
Epoch :  94  Rel. Train L2 Loss :  0.015818246826529502  Rel. Test L2 Loss :  0.01820851311087608  Test L2 Loss :  0.01505741387605667  Time :  9.712826490402222  L:  [4.0, 4.0]
Epoch :  95  Rel. Train L2 Loss :  0.01713063356280327  Rel. Test L2 Loss :  0.017581357955932617  Test L2 Loss :  0.01452217549085617  Time :  9.756442785263062  L:  [4.0, 4.0]
Epoch :  96  Rel. Train L2 Loss :  0.01572777859866619  Rel. Test L2 Loss :  0.01732293650507927  Test L2 Loss :  0.014314836412668229  Time :  9.74588418006897  L:  [4.0, 4.0]
Epoch :  97  Rel. Train L2 Loss :  0.015417607098817825  Rel. Test L2 Loss :  0.014862066954374314  Test L2 Loss :  0.012280378341674805  Time :  9.69084882736206  L:  [4.0, 4.0]
Epoch :  98  Rel. Train L2 Loss :  0.016295599341392516  Rel. Test L2 Loss :  0.016664798110723494  Test L2 Loss :  0.013773511201143264  Time :  9.650704860687256  L:  [4.0, 4.0]
Epoch :  99  Rel. Train L2 Loss :  0.01604571345448494  Rel. Test L2 Loss :  0.01693345844745636  Test L2 Loss :  0.013994583860039711  Time :  9.674757957458496  L:  [4.0, 4.0]
Epoch :  100  Rel. Train L2 Loss :  0.017133042871952057  Rel. Test L2 Loss :  0.018934532403945922  Test L2 Loss :  0.015642073452472687  Time :  9.64528751373291  L:  [4.0, 4.0]
Epoch :  101  Rel. Train L2 Loss :  0.01687893980741501  Rel. Test L2 Loss :  0.014861949384212494  Test L2 Loss :  0.012277512550354005  Time :  9.634516954421997  L:  [4.0, 4.0]
Epoch :  102  Rel. Train L2 Loss :  0.016046486392617226  Rel. Test L2 Loss :  0.016536663472652435  Test L2 Loss :  0.013661352396011352  Time :  9.64212441444397  L:  [4.0, 4.0]
Epoch :  103  Rel. Train L2 Loss :  0.015574580475687981  Rel. Test L2 Loss :  0.02000210791826248  Test L2 Loss :  0.016532627642154695  Time :  9.644052982330322  L:  [4.0, 4.0]
Epoch :  104  Rel. Train L2 Loss :  0.016789535716176033  Rel. Test L2 Loss :  0.01678482487797737  Test L2 Loss :  0.013866053894162178  Time :  9.665269613265991  L:  [4.0, 4.0]
Epoch :  105  Rel. Train L2 Loss :  0.01589870893955231  Rel. Test L2 Loss :  0.017608494609594346  Test L2 Loss :  0.014552996605634689  Time :  9.669443845748901  L:  [4.0, 4.0]
Epoch :  106  Rel. Train L2 Loss :  0.016721892654895782  Rel. Test L2 Loss :  0.017853319495916366  Test L2 Loss :  0.01475248634815216  Time :  9.659274101257324  L:  [4.0, 4.0]
Epoch :  107  Rel. Train L2 Loss :  0.015182326197624206  Rel. Test L2 Loss :  0.014083279371261597  Test L2 Loss :  0.011635169759392739  Time :  9.643156051635742  L:  [4.0, 4.0]
Epoch :  108  Rel. Train L2 Loss :  0.015372681677341462  Rel. Test L2 Loss :  0.014433619379997254  Test L2 Loss :  0.011922756731510163  Time :  9.653968572616577  L:  [4.0, 4.0]
Epoch :  109  Rel. Train L2 Loss :  0.01566992971301079  Rel. Test L2 Loss :  0.01776276558637619  Test L2 Loss :  0.014681936204433442  Time :  9.682215690612793  L:  [4.0, 4.0]
Epoch :  110  Rel. Train L2 Loss :  0.01644410665333271  Rel. Test L2 Loss :  0.015593895614147186  Test L2 Loss :  0.012883214130997658  Time :  9.703666925430298  L:  [4.0, 4.0]
Epoch :  111  Rel. Train L2 Loss :  0.01571873861551285  Rel. Test L2 Loss :  0.015820271372795104  Test L2 Loss :  0.013081035763025283  Time :  9.707032442092896  L:  [4.0, 4.0]
Epoch :  112  Rel. Train L2 Loss :  0.015887569785118103  Rel. Test L2 Loss :  0.015431168526411056  Test L2 Loss :  0.012746886610984802  Time :  9.695092916488647  L:  [4.0, 4.0]
Epoch :  113  Rel. Train L2 Loss :  0.01535140499472618  Rel. Test L2 Loss :  0.015797599107027053  Test L2 Loss :  0.013059742972254753  Time :  9.710409879684448  L:  [4.0, 4.0]
Epoch :  114  Rel. Train L2 Loss :  0.015080450147390366  Rel. Test L2 Loss :  0.01545541524887085  Test L2 Loss :  0.012778654843568802  Time :  9.6623854637146  L:  [4.0, 4.0]
Epoch :  115  Rel. Train L2 Loss :  0.015517472118139267  Rel. Test L2 Loss :  0.016421955227851868  Test L2 Loss :  0.013576158508658408  Time :  9.63669466972351  L:  [4.0, 4.0]
Epoch :  116  Rel. Train L2 Loss :  0.016056223064661024  Rel. Test L2 Loss :  0.013388019129633904  Test L2 Loss :  0.01106153503060341  Time :  9.643770933151245  L:  [4.0, 4.0]
Epoch :  117  Rel. Train L2 Loss :  0.014096677094697953  Rel. Test L2 Loss :  0.01334807999432087  Test L2 Loss :  0.01102473646402359  Time :  9.62476921081543  L:  [4.0, 4.0]
Epoch :  118  Rel. Train L2 Loss :  0.014408410996198655  Rel. Test L2 Loss :  0.015776706337928773  Test L2 Loss :  0.013032176420092583  Time :  9.644528150558472  L:  [4.0, 4.0]
Epoch :  119  Rel. Train L2 Loss :  0.015054859846830368  Rel. Test L2 Loss :  0.01424502894282341  Test L2 Loss :  0.011765150278806686  Time :  9.613507509231567  L:  [4.0, 4.0]
Epoch :  120  Rel. Train L2 Loss :  0.01679234443604946  Rel. Test L2 Loss :  0.013790272623300553  Test L2 Loss :  0.011390131264925003  Time :  9.655455589294434  L:  [4.0, 4.0]
Epoch :  121  Rel. Train L2 Loss :  0.015838473722338677  Rel. Test L2 Loss :  0.01873674675822258  Test L2 Loss :  0.01548994392156601  Time :  9.662949800491333  L:  [4.0, 4.0]
Epoch :  122  Rel. Train L2 Loss :  0.015658610969781876  Rel. Test L2 Loss :  0.0177542108297348  Test L2 Loss :  0.014689728617668152  Time :  9.660362958908081  L:  [4.0, 4.0]
Epoch :  123  Rel. Train L2 Loss :  0.014540097489953042  Rel. Test L2 Loss :  0.014844124019145966  Test L2 Loss :  0.012265187650918961  Time :  9.661586284637451  L:  [4.0, 4.0]
Epoch :  124  Rel. Train L2 Loss :  0.014466686889529227  Rel. Test L2 Loss :  0.016511938124895095  Test L2 Loss :  0.013644731268286706  Time :  9.717119216918945  L:  [4.0, 4.0]
Epoch :  125  Rel. Train L2 Loss :  0.015083166807889938  Rel. Test L2 Loss :  0.01683690696954727  Test L2 Loss :  0.013919505253434182  Time :  9.715815782546997  L:  [4.0, 4.0]
Epoch :  126  Rel. Train L2 Loss :  0.015024850472807884  Rel. Test L2 Loss :  0.013445643186569213  Test L2 Loss :  0.011105954125523567  Time :  9.74036693572998  L:  [4.0, 4.0]
Epoch :  127  Rel. Train L2 Loss :  0.015193136498332024  Rel. Test L2 Loss :  0.015264001488685609  Test L2 Loss :  0.012609146758913994  Time :  9.716477632522583  L:  [4.0, 4.0]
Epoch :  128  Rel. Train L2 Loss :  0.014644424572587014  Rel. Test L2 Loss :  0.014622986912727357  Test L2 Loss :  0.012078202590346336  Time :  9.701690435409546  L:  [4.0, 4.0]
Epoch :  129  Rel. Train L2 Loss :  0.015495486378669739  Rel. Test L2 Loss :  0.014767230451107026  Test L2 Loss :  0.012202293574810029  Time :  9.675843000411987  L:  [4.0, 4.0]
Epoch :  130  Rel. Train L2 Loss :  0.016315479815006258  Rel. Test L2 Loss :  0.017101511508226395  Test L2 Loss :  0.014135455787181854  Time :  9.676083087921143  L:  [4.0, 4.0]
Epoch :  131  Rel. Train L2 Loss :  0.016464818298816682  Rel. Test L2 Loss :  0.016122062653303147  Test L2 Loss :  0.013322690725326538  Time :  9.64467453956604  L:  [4.0, 4.0]
Epoch :  132  Rel. Train L2 Loss :  0.014918240025639533  Rel. Test L2 Loss :  0.015682152956724166  Test L2 Loss :  0.012966993376612663  Time :  9.631718635559082  L:  [4.0, 4.0]
Epoch :  133  Rel. Train L2 Loss :  0.013808970764279366  Rel. Test L2 Loss :  0.015022421777248383  Test L2 Loss :  0.01241014152765274  Time :  9.642845630645752  L:  [4.0, 4.0]
Epoch :  134  Rel. Train L2 Loss :  0.015213138803839683  Rel. Test L2 Loss :  0.019895410537719725  Test L2 Loss :  0.0164499993622303  Time :  9.66961932182312  L:  [4.0, 4.0]
Epoch :  135  Rel. Train L2 Loss :  0.01511992208659649  Rel. Test L2 Loss :  0.014281800985336303  Test L2 Loss :  0.011798697039484978  Time :  9.65705394744873  L:  [4.0, 4.0]
Epoch :  136  Rel. Train L2 Loss :  0.015552541568875313  Rel. Test L2 Loss :  0.014004894122481347  Test L2 Loss :  0.011574995070695877  Time :  9.65000867843628  L:  [4.0, 4.0]
Epoch :  137  Rel. Train L2 Loss :  0.01581802459061146  Rel. Test L2 Loss :  0.014628822356462479  Test L2 Loss :  0.01208774946630001  Time :  9.701939821243286  L:  [4.0, 4.0]
