data_in.shape: (1324, 421, 421)
data_out.shape (1324, 421, 421)
x_train.shape:  (1000, 44521, 5)
y_train.shape:  (1000, 44521, 1)
initial L=[1.0, 1.0],should_learn_L=False,rank=16
In GeoFNO_train, ndim =  2
Epoch :  10  Rel. Train L2 Loss :  0.04111961305141449  Rel. Test L2 Loss :  0.043920515030622484  Test L2 Loss :  0.00029844967066310345  Time :  22.37536382675171  L:  [1.0, 1.0]
Epoch :  11  Rel. Train L2 Loss :  0.03723355010151863  Rel. Test L2 Loss :  0.03663790583610535  Test L2 Loss :  0.0002482046210207045  Time :  22.483067512512207  L:  [1.0, 1.0]
Epoch :  12  Rel. Train L2 Loss :  0.037709587931632996  Rel. Test L2 Loss :  0.03736260458827019  Test L2 Loss :  0.0002522149367723614  Time :  22.561821937561035  L:  [1.0, 1.0]
Epoch :  13  Rel. Train L2 Loss :  0.03594944830238819  Rel. Test L2 Loss :  0.03604336760938168  Test L2 Loss :  0.0002461614942876622  Time :  22.59149980545044  L:  [1.0, 1.0]
Epoch :  14  Rel. Train L2 Loss :  0.035759528294205666  Rel. Test L2 Loss :  0.033171500116586684  Test L2 Loss :  0.0002249421237502247  Time :  22.21362853050232  L:  [1.0, 1.0]
Epoch :  15  Rel. Train L2 Loss :  0.032239780977368356  Rel. Test L2 Loss :  0.03217206671833992  Test L2 Loss :  0.00021756858739536256  Time :  22.432416915893555  L:  [1.0, 1.0]
Epoch :  16  Rel. Train L2 Loss :  0.032779991731047634  Rel. Test L2 Loss :  0.0321051175147295  Test L2 Loss :  0.00021711964858695866  Time :  22.270745515823364  L:  [1.0, 1.0]
Epoch :  17  Rel. Train L2 Loss :  0.03327246069908142  Rel. Test L2 Loss :  0.034923910200595855  Test L2 Loss :  0.0002366442361380905  Time :  22.35474705696106  L:  [1.0, 1.0]
Epoch :  18  Rel. Train L2 Loss :  0.030637255534529687  Rel. Test L2 Loss :  0.03218518018722534  Test L2 Loss :  0.00021747736318502575  Time :  22.479849338531494  L:  [1.0, 1.0]
Epoch :  19  Rel. Train L2 Loss :  0.03211185498535633  Rel. Test L2 Loss :  0.03311597049236298  Test L2 Loss :  0.00022505135566461832  Time :  22.508416414260864  L:  [1.0, 1.0]
Epoch :  20  Rel. Train L2 Loss :  0.02934357963502407  Rel. Test L2 Loss :  0.028040517196059225  Test L2 Loss :  0.00018923129653558135  Time :  22.380409479141235  L:  [1.0, 1.0]
Epoch :  21  Rel. Train L2 Loss :  0.02860483181476593  Rel. Test L2 Loss :  0.028447370901703836  Test L2 Loss :  0.00019239095505326986  Time :  22.301077842712402  L:  [1.0, 1.0]
Epoch :  22  Rel. Train L2 Loss :  0.02783662812411785  Rel. Test L2 Loss :  0.026644438207149505  Test L2 Loss :  0.0001798662409419194  Time :  22.277666568756104  L:  [1.0, 1.0]
Epoch :  23  Rel. Train L2 Loss :  0.027454995051026346  Rel. Test L2 Loss :  0.027342760786414146  Test L2 Loss :  0.00018454340402968228  Time :  22.322370529174805  L:  [1.0, 1.0]
Epoch :  24  Rel. Train L2 Loss :  0.028417141646146775  Rel. Test L2 Loss :  0.027015728875994682  Test L2 Loss :  0.00018250936467666178  Time :  22.361916065216064  L:  [1.0, 1.0]
Epoch :  25  Rel. Train L2 Loss :  0.027446685284376146  Rel. Test L2 Loss :  0.027938362285494803  Test L2 Loss :  0.00018905306700617075  Time :  22.446511030197144  L:  [1.0, 1.0]
Epoch :  26  Rel. Train L2 Loss :  0.02693965794146061  Rel. Test L2 Loss :  0.028605822175741195  Test L2 Loss :  0.0001926122506847605  Time :  22.488595962524414  L:  [1.0, 1.0]
Epoch :  27  Rel. Train L2 Loss :  0.027708112180233002  Rel. Test L2 Loss :  0.027250478118658064  Test L2 Loss :  0.00018391688994597643  Time :  22.45983386039734  L:  [1.0, 1.0]
Epoch :  28  Rel. Train L2 Loss :  0.026085488736629487  Rel. Test L2 Loss :  0.029616774320602418  Test L2 Loss :  0.00020214012067299337  Time :  22.400113105773926  L:  [1.0, 1.0]
Epoch :  29  Rel. Train L2 Loss :  0.026058785170316696  Rel. Test L2 Loss :  0.02557087779045105  Test L2 Loss :  0.00017256942868698388  Time :  22.37394666671753  L:  [1.0, 1.0]
Epoch :  30  Rel. Train L2 Loss :  0.025547527149319647  Rel. Test L2 Loss :  0.02627638101577759  Test L2 Loss :  0.00017837203980889172  Time :  22.37909173965454  L:  [1.0, 1.0]
Epoch :  31  Rel. Train L2 Loss :  0.02682368691265583  Rel. Test L2 Loss :  0.025306008234620096  Test L2 Loss :  0.00017122098302934318  Time :  22.404988765716553  L:  [1.0, 1.0]
Epoch :  32  Rel. Train L2 Loss :  0.024071172326803208  Rel. Test L2 Loss :  0.024470699951052666  Test L2 Loss :  0.000165641131461598  Time :  22.430394887924194  L:  [1.0, 1.0]
Epoch :  33  Rel. Train L2 Loss :  0.022839209631085395  Rel. Test L2 Loss :  0.028210241496562958  Test L2 Loss :  0.00019192736479453743  Time :  22.446995735168457  L:  [1.0, 1.0]
Epoch :  34  Rel. Train L2 Loss :  0.024609171837568285  Rel. Test L2 Loss :  0.025432864874601363  Test L2 Loss :  0.00017219347064383327  Time :  22.466638326644897  L:  [1.0, 1.0]
Epoch :  35  Rel. Train L2 Loss :  0.024099807918071748  Rel. Test L2 Loss :  0.026627774387598037  Test L2 Loss :  0.0001789390289923176  Time :  22.437486171722412  L:  [1.0, 1.0]
Epoch :  36  Rel. Train L2 Loss :  0.022813336178660392  Rel. Test L2 Loss :  0.024334328323602675  Test L2 Loss :  0.00016398510662838818  Time :  22.464654684066772  L:  [1.0, 1.0]
Epoch :  37  Rel. Train L2 Loss :  0.0237647585272789  Rel. Test L2 Loss :  0.023644031062722205  Test L2 Loss :  0.00016002101358026267  Time :  22.438549280166626  L:  [1.0, 1.0]
Epoch :  38  Rel. Train L2 Loss :  0.022902025938034056  Rel. Test L2 Loss :  0.022923818379640578  Test L2 Loss :  0.0001547471812227741  Time :  22.43618679046631  L:  [1.0, 1.0]
Epoch :  39  Rel. Train L2 Loss :  0.023656346410512924  Rel. Test L2 Loss :  0.02440414600074291  Test L2 Loss :  0.00016482070146594196  Time :  22.434407949447632  L:  [1.0, 1.0]
Epoch :  40  Rel. Train L2 Loss :  0.024746195286512375  Rel. Test L2 Loss :  0.02446360468864441  Test L2 Loss :  0.000165673618321307  Time :  22.421080827713013  L:  [1.0, 1.0]
Epoch :  41  Rel. Train L2 Loss :  0.023846215188503266  Rel. Test L2 Loss :  0.0300754976272583  Test L2 Loss :  0.00020380572765134276  Time :  22.425461053848267  L:  [1.0, 1.0]
Epoch :  42  Rel. Train L2 Loss :  0.022807449772953986  Rel. Test L2 Loss :  0.023103619143366814  Test L2 Loss :  0.000156597537570633  Time :  22.42562198638916  L:  [1.0, 1.0]
Epoch :  43  Rel. Train L2 Loss :  0.022283634021878242  Rel. Test L2 Loss :  0.02300473965704441  Test L2 Loss :  0.000155909396125935  Time :  22.425398588180542  L:  [1.0, 1.0]
Epoch :  44  Rel. Train L2 Loss :  0.02236514623463154  Rel. Test L2 Loss :  0.0314363157749176  Test L2 Loss :  0.00021588633419014513  Time :  22.429165840148926  L:  [1.0, 1.0]
Epoch :  45  Rel. Train L2 Loss :  0.02236408007144928  Rel. Test L2 Loss :  0.02167688213288784  Test L2 Loss :  0.0001464123697951436  Time :  22.424352407455444  L:  [1.0, 1.0]
Epoch :  46  Rel. Train L2 Loss :  0.02280759823322296  Rel. Test L2 Loss :  0.02425881937146187  Test L2 Loss :  0.0001641611009836197  Time :  22.416301012039185  L:  [1.0, 1.0]
Epoch :  47  Rel. Train L2 Loss :  0.022289313852787016  Rel. Test L2 Loss :  0.02217730611562729  Test L2 Loss :  0.00014994544326327742  Time :  22.419075965881348  L:  [1.0, 1.0]
Epoch :  48  Rel. Train L2 Loss :  0.0223455305993557  Rel. Test L2 Loss :  0.021527572497725488  Test L2 Loss :  0.00014554944238625466  Time :  22.425026416778564  L:  [1.0, 1.0]
Epoch :  49  Rel. Train L2 Loss :  0.021477928444743156  Rel. Test L2 Loss :  0.022021657228469847  Test L2 Loss :  0.00014880286587867886  Time :  22.423131227493286  L:  [1.0, 1.0]
Epoch :  50  Rel. Train L2 Loss :  0.021764357537031175  Rel. Test L2 Loss :  0.024209431633353234  Test L2 Loss :  0.0001622064772527665  Time :  22.43523597717285  L:  [1.0, 1.0]
Epoch :  51  Rel. Train L2 Loss :  0.022230869084596636  Rel. Test L2 Loss :  0.025697689428925516  Test L2 Loss :  0.00017555333557538687  Time :  22.42795205116272  L:  [1.0, 1.0]
Epoch :  52  Rel. Train L2 Loss :  0.022196765057742596  Rel. Test L2 Loss :  0.022288593277335168  Test L2 Loss :  0.0001511290029156953  Time :  22.42321276664734  L:  [1.0, 1.0]
Epoch :  53  Rel. Train L2 Loss :  0.021476137578487396  Rel. Test L2 Loss :  0.02064950980246067  Test L2 Loss :  0.0001396679549361579  Time :  22.43448543548584  L:  [1.0, 1.0]
Epoch :  54  Rel. Train L2 Loss :  0.02143997959792614  Rel. Test L2 Loss :  0.02370965324342251  Test L2 Loss :  0.00016044951451476663  Time :  22.43208909034729  L:  [1.0, 1.0]
Epoch :  55  Rel. Train L2 Loss :  0.021061088293790817  Rel. Test L2 Loss :  0.02426297329366207  Test L2 Loss :  0.0001642837974941358  Time :  22.434749364852905  L:  [1.0, 1.0]
Epoch :  56  Rel. Train L2 Loss :  0.023052141711115838  Rel. Test L2 Loss :  0.021213048473000526  Test L2 Loss :  0.00014332795049995184  Time :  22.446810960769653  L:  [1.0, 1.0]
Epoch :  57  Rel. Train L2 Loss :  0.02089295218884945  Rel. Test L2 Loss :  0.024092689156532288  Test L2 Loss :  0.00016192685696296395  Time :  22.446534633636475  L:  [1.0, 1.0]
Epoch :  58  Rel. Train L2 Loss :  0.021544419601559638  Rel. Test L2 Loss :  0.020225779563188554  Test L2 Loss :  0.00013648191437823698  Time :  22.434255361557007  L:  [1.0, 1.0]
Epoch :  59  Rel. Train L2 Loss :  0.022181353703141213  Rel. Test L2 Loss :  0.021994615644216536  Test L2 Loss :  0.00014849308150587603  Time :  22.43624210357666  L:  [1.0, 1.0]
Epoch :  60  Rel. Train L2 Loss :  0.020638250693678854  Rel. Test L2 Loss :  0.021443880274891854  Test L2 Loss :  0.0001453059504274279  Time :  22.440728664398193  L:  [1.0, 1.0]
Epoch :  61  Rel. Train L2 Loss :  0.022496417805552484  Rel. Test L2 Loss :  0.02227409839630127  Test L2 Loss :  0.00015013270312920214  Time :  22.43489718437195  L:  [1.0, 1.0]
Epoch :  62  Rel. Train L2 Loss :  0.020224209606647493  Rel. Test L2 Loss :  0.020958041399717332  Test L2 Loss :  0.0001416585108381696  Time :  22.436054229736328  L:  [1.0, 1.0]
Epoch :  63  Rel. Train L2 Loss :  0.02150898443162441  Rel. Test L2 Loss :  0.026232032403349877  Test L2 Loss :  0.00017871713440399618  Time :  22.446393728256226  L:  [1.0, 1.0]
Epoch :  64  Rel. Train L2 Loss :  0.021016138419508935  Rel. Test L2 Loss :  0.021419193670153616  Test L2 Loss :  0.00014497825759463012  Time :  22.43925905227661  L:  [1.0, 1.0]
Epoch :  65  Rel. Train L2 Loss :  0.019771121829748155  Rel. Test L2 Loss :  0.021498590782284735  Test L2 Loss :  0.00014541501092026011  Time :  22.44112229347229  L:  [1.0, 1.0]
Epoch :  66  Rel. Train L2 Loss :  0.0207519493997097  Rel. Test L2 Loss :  0.023333500400185586  Test L2 Loss :  0.00015846151509322227  Time :  22.436744689941406  L:  [1.0, 1.0]
Epoch :  67  Rel. Train L2 Loss :  0.0221125358492136  Rel. Test L2 Loss :  0.02079886369407177  Test L2 Loss :  0.00014082120498642325  Time :  22.45415425300598  L:  [1.0, 1.0]
Epoch :  68  Rel. Train L2 Loss :  0.019830527424812318  Rel. Test L2 Loss :  0.01987574353814125  Test L2 Loss :  0.00013426262681605296  Time :  22.448326587677002  L:  [1.0, 1.0]
Epoch :  69  Rel. Train L2 Loss :  0.020245837710797788  Rel. Test L2 Loss :  0.02085806578397751  Test L2 Loss :  0.00014112804346950726  Time :  22.44804310798645  L:  [1.0, 1.0]
Epoch :  70  Rel. Train L2 Loss :  0.02059295016527176  Rel. Test L2 Loss :  0.023314466774463652  Test L2 Loss :  0.0001560694188810885  Time :  22.450464487075806  L:  [1.0, 1.0]
Epoch :  71  Rel. Train L2 Loss :  0.02043066969513893  Rel. Test L2 Loss :  0.02624478779733181  Test L2 Loss :  0.00017656388226896524  Time :  22.44587516784668  L:  [1.0, 1.0]
Epoch :  72  Rel. Train L2 Loss :  0.021300976261496542  Rel. Test L2 Loss :  0.021087485626339914  Test L2 Loss :  0.0001429639695561491  Time :  22.43696117401123  L:  [1.0, 1.0]
Epoch :  73  Rel. Train L2 Loss :  0.019821330480277538  Rel. Test L2 Loss :  0.0207535532861948  Test L2 Loss :  0.00014014771004440264  Time :  22.44125485420227  L:  [1.0, 1.0]
Epoch :  74  Rel. Train L2 Loss :  0.019295256480574608  Rel. Test L2 Loss :  0.02113352797925472  Test L2 Loss :  0.00014323792740469798  Time :  22.43916130065918  L:  [1.0, 1.0]
Epoch :  75  Rel. Train L2 Loss :  0.01985426468402147  Rel. Test L2 Loss :  0.020289635062217714  Test L2 Loss :  0.00013755700434558093  Time :  22.448994874954224  L:  [1.0, 1.0]
Epoch :  76  Rel. Train L2 Loss :  0.019688800007104875  Rel. Test L2 Loss :  0.0253545231372118  Test L2 Loss :  0.0001734561094781384  Time :  22.452524185180664  L:  [1.0, 1.0]
Epoch :  77  Rel. Train L2 Loss :  0.020399248823523522  Rel. Test L2 Loss :  0.020845660045742988  Test L2 Loss :  0.0001410950132412836  Time :  22.43744421005249  L:  [1.0, 1.0]
Epoch :  78  Rel. Train L2 Loss :  0.019617992505431177  Rel. Test L2 Loss :  0.02295333057641983  Test L2 Loss :  0.00015456865541636943  Time :  22.444347381591797  L:  [1.0, 1.0]
Epoch :  79  Rel. Train L2 Loss :  0.020033617988228797  Rel. Test L2 Loss :  0.023380376547574997  Test L2 Loss :  0.00015828577510546894  Time :  22.460142612457275  L:  [1.0, 1.0]
Epoch :  80  Rel. Train L2 Loss :  0.01994145333021879  Rel. Test L2 Loss :  0.019709460586309433  Test L2 Loss :  0.00013344553735805675  Time :  22.444207668304443  L:  [1.0, 1.0]
Epoch :  81  Rel. Train L2 Loss :  0.018807770617306232  Rel. Test L2 Loss :  0.021868988052010537  Test L2 Loss :  0.00014762759499717504  Time :  22.437242031097412  L:  [1.0, 1.0]
Epoch :  82  Rel. Train L2 Loss :  0.02055000437796116  Rel. Test L2 Loss :  0.018954572081565858  Test L2 Loss :  0.00012820709904190153  Time :  22.44771099090576  L:  [1.0, 1.0]
Epoch :  83  Rel. Train L2 Loss :  0.01916979172080755  Rel. Test L2 Loss :  0.022849024310708045  Test L2 Loss :  0.00015449140861164778  Time :  22.446398973464966  L:  [1.0, 1.0]
Epoch :  84  Rel. Train L2 Loss :  0.02086992811411619  Rel. Test L2 Loss :  0.019802145436406137  Test L2 Loss :  0.00013394852459896355  Time :  22.450568437576294  L:  [1.0, 1.0]
Epoch :  85  Rel. Train L2 Loss :  0.01940011689811945  Rel. Test L2 Loss :  0.019952659606933595  Test L2 Loss :  0.00013458661996992304  Time :  22.455275297164917  L:  [1.0, 1.0]
Epoch :  86  Rel. Train L2 Loss :  0.020037545919418333  Rel. Test L2 Loss :  0.02211055040359497  Test L2 Loss :  0.00014814124268013984  Time :  22.449086666107178  L:  [1.0, 1.0]
Epoch :  87  Rel. Train L2 Loss :  0.01868238555639982  Rel. Test L2 Loss :  0.022083178609609604  Test L2 Loss :  0.00015029974456410856  Time :  22.442684173583984  L:  [1.0, 1.0]
Epoch :  88  Rel. Train L2 Loss :  0.0210938923060894  Rel. Test L2 Loss :  0.02347650706768036  Test L2 Loss :  0.00015635818825103344  Time :  22.461418867111206  L:  [1.0, 1.0]
Epoch :  89  Rel. Train L2 Loss :  0.021076704815030097  Rel. Test L2 Loss :  0.022334602400660514  Test L2 Loss :  0.00015134402259718625  Time :  22.459672212600708  L:  [1.0, 1.0]
Epoch :  90  Rel. Train L2 Loss :  0.019226035282015802  Rel. Test L2 Loss :  0.02033491715788841  Test L2 Loss :  0.00013730927312280983  Time :  22.451757192611694  L:  [1.0, 1.0]
Epoch :  91  Rel. Train L2 Loss :  0.018870012141764165  Rel. Test L2 Loss :  0.01995423898100853  Test L2 Loss :  0.00013452467450406403  Time :  22.470861196517944  L:  [1.0, 1.0]
Epoch :  92  Rel. Train L2 Loss :  0.018803049780428408  Rel. Test L2 Loss :  0.02064522311091423  Test L2 Loss :  0.0001398045406676829  Time :  22.469469785690308  L:  [1.0, 1.0]
Epoch :  93  Rel. Train L2 Loss :  0.01828998202085495  Rel. Test L2 Loss :  0.018945420831441878  Test L2 Loss :  0.00012803336401702835  Time :  22.45865273475647  L:  [1.0, 1.0]
Epoch :  94  Rel. Train L2 Loss :  0.019124885715544222  Rel. Test L2 Loss :  0.021863655894994737  Test L2 Loss :  0.00014891720842570067  Time :  22.456993341445923  L:  [1.0, 1.0]
Epoch :  95  Rel. Train L2 Loss :  0.0200776027366519  Rel. Test L2 Loss :  0.02093180738389492  Test L2 Loss :  0.00014158120553474872  Time :  22.461012840270996  L:  [1.0, 1.0]
Epoch :  96  Rel. Train L2 Loss :  0.0210833957567811  Rel. Test L2 Loss :  0.022599628567695616  Test L2 Loss :  0.0001530856074532494  Time :  22.46519947052002  L:  [1.0, 1.0]
Epoch :  97  Rel. Train L2 Loss :  0.02065347482264042  Rel. Test L2 Loss :  0.025142652839422228  Test L2 Loss :  0.00017192386381793769  Time :  22.45197558403015  L:  [1.0, 1.0]
Epoch :  98  Rel. Train L2 Loss :  0.018681790620088578  Rel. Test L2 Loss :  0.01948976278305054  Test L2 Loss :  0.0001322171583888121  Time :  22.467493534088135  L:  [1.0, 1.0]
Epoch :  99  Rel. Train L2 Loss :  0.019026793487370013  Rel. Test L2 Loss :  0.02323362909257412  Test L2 Loss :  0.0001560451363911852  Time :  22.451712369918823  L:  [1.0, 1.0]
Epoch :  100  Rel. Train L2 Loss :  0.018808337584137916  Rel. Test L2 Loss :  0.02063130125403404  Test L2 Loss :  0.0001390591642120853  Time :  22.450530290603638  L:  [1.0, 1.0]
Epoch :  101  Rel. Train L2 Loss :  0.018399899423122406  Rel. Test L2 Loss :  0.01894131727516651  Test L2 Loss :  0.0001280085209873505  Time :  22.458633422851562  L:  [1.0, 1.0]
Epoch :  102  Rel. Train L2 Loss :  0.0205523035004735  Rel. Test L2 Loss :  0.02137223109602928  Test L2 Loss :  0.00014468766836216672  Time :  22.458393573760986  L:  [1.0, 1.0]
Epoch :  103  Rel. Train L2 Loss :  0.01879531978815794  Rel. Test L2 Loss :  0.019269468039274217  Test L2 Loss :  0.00013030803704168646  Time :  22.459073543548584  L:  [1.0, 1.0]
Epoch :  104  Rel. Train L2 Loss :  0.019124060519039632  Rel. Test L2 Loss :  0.020581784918904306  Test L2 Loss :  0.00013797218474792316  Time :  22.45512080192566  L:  [1.0, 1.0]
Epoch :  105  Rel. Train L2 Loss :  0.018752379335463046  Rel. Test L2 Loss :  0.02445982977747917  Test L2 Loss :  0.00016468357411213218  Time :  22.463460206985474  L:  [1.0, 1.0]
Epoch :  106  Rel. Train L2 Loss :  0.019207424089312555  Rel. Test L2 Loss :  0.02014849342405796  Test L2 Loss :  0.00013613489107228816  Time :  22.46640920639038  L:  [1.0, 1.0]
Epoch :  107  Rel. Train L2 Loss :  0.018774237744510175  Rel. Test L2 Loss :  0.018324525356292726  Test L2 Loss :  0.00012420317449141294  Time :  22.45354437828064  L:  [1.0, 1.0]
Epoch :  108  Rel. Train L2 Loss :  0.01824955952167511  Rel. Test L2 Loss :  0.019831087216734888  Test L2 Loss :  0.00013442938652588054  Time :  22.452392101287842  L:  [1.0, 1.0]
Epoch :  109  Rel. Train L2 Loss :  0.01885803960263729  Rel. Test L2 Loss :  0.021297110617160796  Test L2 Loss :  0.00014419294922845437  Time :  22.460853576660156  L:  [1.0, 1.0]
Epoch :  110  Rel. Train L2 Loss :  0.0191466371640563  Rel. Test L2 Loss :  0.018946990594267844  Test L2 Loss :  0.00012784353573806585  Time :  22.462703466415405  L:  [1.0, 1.0]
Epoch :  111  Rel. Train L2 Loss :  0.018398581184446813  Rel. Test L2 Loss :  0.02197648413479328  Test L2 Loss :  0.00014782131533138453  Time :  22.4628643989563  L:  [1.0, 1.0]
Epoch :  112  Rel. Train L2 Loss :  0.01793688502162695  Rel. Test L2 Loss :  0.020325710847973823  Test L2 Loss :  0.00013761604059254752  Time :  22.45642876625061  L:  [1.0, 1.0]
Epoch :  113  Rel. Train L2 Loss :  0.0191687323525548  Rel. Test L2 Loss :  0.018093100935220718  Test L2 Loss :  0.000122456835815683  Time :  22.48055601119995  L:  [1.0, 1.0]
Epoch :  114  Rel. Train L2 Loss :  0.018929765745997428  Rel. Test L2 Loss :  0.01885767377912998  Test L2 Loss :  0.00012761979567585513  Time :  22.47391438484192  L:  [1.0, 1.0]
Epoch :  115  Rel. Train L2 Loss :  0.019773296795785426  Rel. Test L2 Loss :  0.021570513620972634  Test L2 Loss :  0.00014642046211520209  Time :  22.56159234046936  L:  [1.0, 1.0]
Epoch :  116  Rel. Train L2 Loss :  0.02019478791207075  Rel. Test L2 Loss :  0.02281203806400299  Test L2 Loss :  0.00015388037427328528  Time :  22.543281316757202  L:  [1.0, 1.0]
Epoch :  117  Rel. Train L2 Loss :  0.019147388093173505  Rel. Test L2 Loss :  0.019531869143247605  Test L2 Loss :  0.00013269977032905444  Time :  22.486650466918945  L:  [1.0, 1.0]
Epoch :  118  Rel. Train L2 Loss :  0.020278541505336763  Rel. Test L2 Loss :  0.01874658204615116  Test L2 Loss :  0.00012667812377912925  Time :  22.475077152252197  L:  [1.0, 1.0]
Epoch :  119  Rel. Train L2 Loss :  0.018531551249325276  Rel. Test L2 Loss :  0.023931101560592652  Test L2 Loss :  0.00015939729870297016  Time :  22.460994720458984  L:  [1.0, 1.0]
Epoch :  120  Rel. Train L2 Loss :  0.018302312523126602  Rel. Test L2 Loss :  0.01800105322152376  Test L2 Loss :  0.00012172368093160913  Time :  22.46608877182007  L:  [1.0, 1.0]
Epoch :  121  Rel. Train L2 Loss :  0.018079626567661763  Rel. Test L2 Loss :  0.020451476573944093  Test L2 Loss :  0.00013823492889059708  Time :  22.475565433502197  L:  [1.0, 1.0]
Epoch :  122  Rel. Train L2 Loss :  0.018976780459284782  Rel. Test L2 Loss :  0.018337557911872863  Test L2 Loss :  0.0001246471330523491  Time :  22.46541953086853  L:  [1.0, 1.0]
Epoch :  123  Rel. Train L2 Loss :  0.01788562622666359  Rel. Test L2 Loss :  0.02176946625113487  Test L2 Loss :  0.00014687477028928696  Time :  22.476645708084106  L:  [1.0, 1.0]
Epoch :  124  Rel. Train L2 Loss :  0.018588125839829446  Rel. Test L2 Loss :  0.018889951407909392  Test L2 Loss :  0.00012744500068947673  Time :  22.468822479248047  L:  [1.0, 1.0]
Epoch :  125  Rel. Train L2 Loss :  0.018326249226927757  Rel. Test L2 Loss :  0.024370086640119554  Test L2 Loss :  0.00016554392292164266  Time :  22.465881824493408  L:  [1.0, 1.0]
Epoch :  126  Rel. Train L2 Loss :  0.019484408870339393  Rel. Test L2 Loss :  0.018573321327567102  Test L2 Loss :  0.00012539448274765164  Time :  22.47458028793335  L:  [1.0, 1.0]
Epoch :  127  Rel. Train L2 Loss :  0.018535825863480567  Rel. Test L2 Loss :  0.020133633017539978  Test L2 Loss :  0.00013572366093285383  Time :  22.457706928253174  L:  [1.0, 1.0]
Epoch :  128  Rel. Train L2 Loss :  0.017818294800817966  Rel. Test L2 Loss :  0.019967161267995834  Test L2 Loss :  0.00013450227736029773  Time :  22.468924283981323  L:  [1.0, 1.0]
Epoch :  129  Rel. Train L2 Loss :  0.018733130373060704  Rel. Test L2 Loss :  0.021909969970583917  Test L2 Loss :  0.00014791532070375978  Time :  22.465031623840332  L:  [1.0, 1.0]
Epoch :  130  Rel. Train L2 Loss :  0.018096330657601356  Rel. Test L2 Loss :  0.0175509924069047  Test L2 Loss :  0.00011862145969644188  Time :  22.473936557769775  L:  [1.0, 1.0]
Epoch :  131  Rel. Train L2 Loss :  0.017731496848165988  Rel. Test L2 Loss :  0.02089576058089733  Test L2 Loss :  0.0001409760708338581  Time :  22.462300777435303  L:  [1.0, 1.0]
Epoch :  132  Rel. Train L2 Loss :  0.017613242372870444  Rel. Test L2 Loss :  0.018818322643637656  Test L2 Loss :  0.00012728887639241294  Time :  22.479695081710815  L:  [1.0, 1.0]
Epoch :  133  Rel. Train L2 Loss :  0.020014978498220443  Rel. Test L2 Loss :  0.02035224884748459  Test L2 Loss :  0.00013739047659328208  Time :  22.487493991851807  L:  [1.0, 1.0]
Epoch :  134  Rel. Train L2 Loss :  0.01852927101403475  Rel. Test L2 Loss :  0.01726035315543413  Test L2 Loss :  0.0001167947068461217  Time :  22.47043800354004  L:  [1.0, 1.0]
Epoch :  135  Rel. Train L2 Loss :  0.01723321857303381  Rel. Test L2 Loss :  0.023368246331810952  Test L2 Loss :  0.00015916723175905646  Time :  22.472661018371582  L:  [1.0, 1.0]
Epoch :  136  Rel. Train L2 Loss :  0.018972338989377023  Rel. Test L2 Loss :  0.0186312597990036  Test L2 Loss :  0.00012608474644366653  Time :  22.465392351150513  L:  [1.0, 1.0]
