data_in.shape: (2490, 221, 51, 2)
data_out.shape (2490, 221, 51)
(2490, 221, 51, 2) (221, 51) (221, 51)
x_train.shape:  (1000, 11271, 6)
y_train.shape:  (1000, 11271, 1)
initial L=[1.0, 1.0],should_learn_L=True,rank=16
In GeoFNO_train, ndim =  2
Epoch :  38  Rel. Train L2 Loss :  0.10051718580722808  Rel. Test L2 Loss :  0.0976360285282135  Test L2 Loss :  0.0807311087846756  Time :  14.84409499168396  L:  [0.9830350279808044, 0.9773386716842651]
Epoch :  39  Rel. Train L2 Loss :  0.10048379290103912  Rel. Test L2 Loss :  0.09729943156242371  Test L2 Loss :  0.08047793328762054  Time :  14.809555530548096  L:  [0.9827471971511841, 0.9777359366416931]
Epoch :  40  Rel. Train L2 Loss :  0.10038044655323028  Rel. Test L2 Loss :  0.09781820595264434  Test L2 Loss :  0.08087912142276764  Time :  14.81380319595337  L:  [0.9825146794319153, 0.9771888256072998]
Epoch :  41  Rel. Train L2 Loss :  0.10058233606815338  Rel. Test L2 Loss :  0.09744273006916046  Test L2 Loss :  0.0805900913476944  Time :  14.86943244934082  L:  [0.9826147556304932, 0.9766831994056702]
Epoch :  42  Rel. Train L2 Loss :  0.10048720228672027  Rel. Test L2 Loss :  0.09724162876605988  Test L2 Loss :  0.08043731808662415  Time :  14.910643577575684  L:  [0.9838176965713501, 0.9782894849777222]
Epoch :  43  Rel. Train L2 Loss :  0.10039558899402619  Rel. Test L2 Loss :  0.09762112736701965  Test L2 Loss :  0.08073403656482697  Time :  15.010499477386475  L:  [0.9846188426017761, 0.9776421785354614]
Epoch :  44  Rel. Train L2 Loss :  0.10055829381942749  Rel. Test L2 Loss :  0.0978596693277359  Test L2 Loss :  0.08092445731163025  Time :  15.067474603652954  L:  [0.9839556813240051, 0.976963996887207]
Epoch :  45  Rel. Train L2 Loss :  0.10033298087120056  Rel. Test L2 Loss :  0.09730912923812866  Test L2 Loss :  0.08048179388046264  Time :  15.103652238845825  L:  [0.984707772731781, 0.9780246019363403]
Epoch :  46  Rel. Train L2 Loss :  0.10036663699150085  Rel. Test L2 Loss :  0.09745520532131195  Test L2 Loss :  0.08060254693031312  Time :  15.103073358535767  L:  [0.983353853225708, 0.9783707857131958]
Epoch :  47  Rel. Train L2 Loss :  0.1005344830751419  Rel. Test L2 Loss :  0.09711694955825806  Test L2 Loss :  0.08032289624214173  Time :  15.029040813446045  L:  [0.9834364652633667, 0.9786713719367981]
Epoch :  48  Rel. Train L2 Loss :  0.10038749253749847  Rel. Test L2 Loss :  0.09768119812011719  Test L2 Loss :  0.08077195286750793  Time :  15.00730562210083  L:  [0.9838952422142029, 0.9781109690666199]
Epoch :  49  Rel. Train L2 Loss :  0.10048004138469696  Rel. Test L2 Loss :  0.09761587202548981  Test L2 Loss :  0.08072506606578828  Time :  14.977027416229248  L:  [0.9841724634170532, 0.9772427678108215]
Epoch :  50  Rel. Train L2 Loss :  0.10046329009532928  Rel. Test L2 Loss :  0.09735812783241272  Test L2 Loss :  0.08053440630435943  Time :  14.957919359207153  L:  [0.98468416929245, 0.9778919816017151]
Epoch :  51  Rel. Train L2 Loss :  0.10036965644359588  Rel. Test L2 Loss :  0.09756018102169037  Test L2 Loss :  0.080687136054039  Time :  14.938293933868408  L:  [0.9850875735282898, 0.9782883524894714]
Epoch :  52  Rel. Train L2 Loss :  0.10072470581531524  Rel. Test L2 Loss :  0.09762541949748993  Test L2 Loss :  0.08074310183525085  Time :  14.941481113433838  L:  [0.984671950340271, 0.9763312339782715]
Epoch :  53  Rel. Train L2 Loss :  0.10045735955238343  Rel. Test L2 Loss :  0.09759051322937012  Test L2 Loss :  0.0807073575258255  Time :  15.0035080909729  L:  [0.9852253198623657, 0.9791223406791687]
Epoch :  54  Rel. Train L2 Loss :  0.10047253441810608  Rel. Test L2 Loss :  0.09716436386108399  Test L2 Loss :  0.08037320375442505  Time :  15.016046047210693  L:  [0.9844597578048706, 0.9781738519668579]
Epoch :  55  Rel. Train L2 Loss :  0.10037120521068572  Rel. Test L2 Loss :  0.09755458652973176  Test L2 Loss :  0.08067940950393676  Time :  15.069664239883423  L:  [0.9846069812774658, 0.9784886837005615]
Epoch :  56  Rel. Train L2 Loss :  0.10045443809032441  Rel. Test L2 Loss :  0.0977031260728836  Test L2 Loss :  0.08079619586467743  Time :  15.09853196144104  L:  [0.9854145050048828, 0.9775278568267822]
Epoch :  57  Rel. Train L2 Loss :  0.10046272158622742  Rel. Test L2 Loss :  0.09807536780834197  Test L2 Loss :  0.08109182238578796  Time :  15.035881996154785  L:  [0.9861364364624023, 0.9786733984947205]
Epoch :  58  Rel. Train L2 Loss :  0.10053873193264008  Rel. Test L2 Loss :  0.09766111254692078  Test L2 Loss :  0.0807599276304245  Time :  14.985674142837524  L:  [0.9851377606391907, 0.9777227640151978]
Epoch :  59  Rel. Train L2 Loss :  0.10039996063709258  Rel. Test L2 Loss :  0.0977463310956955  Test L2 Loss :  0.08081937372684479  Time :  15.017264604568481  L:  [0.9853330254554749, 0.9780595898628235]
Epoch :  60  Rel. Train L2 Loss :  0.10061209487915039  Rel. Test L2 Loss :  0.09721843540668487  Test L2 Loss :  0.08041568517684937  Time :  14.97267198562622  L:  [0.9853549599647522, 0.9784719347953796]
Epoch :  61  Rel. Train L2 Loss :  0.10040813386440277  Rel. Test L2 Loss :  0.09713846802711487  Test L2 Loss :  0.08034527778625489  Time :  14.93162727355957  L:  [0.985105574131012, 0.9781700968742371]
Epoch :  62  Rel. Train L2 Loss :  0.10041137945652008  Rel. Test L2 Loss :  0.09752698957920075  Test L2 Loss :  0.08064786851406097  Time :  14.917479991912842  L:  [0.9856373071670532, 0.9779283404350281]
Epoch :  63  Rel. Train L2 Loss :  0.10065610599517823  Rel. Test L2 Loss :  0.09765107810497284  Test L2 Loss :  0.0807794052362442  Time :  14.973875284194946  L:  [0.9853246808052063, 0.9773671627044678]
Epoch :  64  Rel. Train L2 Loss :  0.10044751143455505  Rel. Test L2 Loss :  0.09745260298252106  Test L2 Loss :  0.08059424102306366  Time :  15.00790548324585  L:  [0.986139178276062, 0.9773213267326355]
Epoch :  65  Rel. Train L2 Loss :  0.10044905185699463  Rel. Test L2 Loss :  0.09752789199352264  Test L2 Loss :  0.08064447343349457  Time :  15.014446258544922  L:  [0.9858425259590149, 0.9785618782043457]
Epoch :  66  Rel. Train L2 Loss :  0.10034513425827027  Rel. Test L2 Loss :  0.09740544438362121  Test L2 Loss :  0.0805555361509323  Time :  15.065022945404053  L:  [0.9849034547805786, 0.9779662489891052]
Epoch :  67  Rel. Train L2 Loss :  0.10037876164913177  Rel. Test L2 Loss :  0.09810325622558594  Test L2 Loss :  0.081105637550354  Time :  15.058379411697388  L:  [0.9852801561355591, 0.977777898311615]
Epoch :  68  Rel. Train L2 Loss :  0.1003531174659729  Rel. Test L2 Loss :  0.09712260425090789  Test L2 Loss :  0.08034342706203461  Time :  15.02674126625061  L:  [0.9854411482810974, 0.9787387847900391]
Epoch :  69  Rel. Train L2 Loss :  0.10056794607639313  Rel. Test L2 Loss :  0.09913727402687073  Test L2 Loss :  0.08194982409477233  Time :  14.995411396026611  L:  [0.9864429831504822, 0.9776724576950073]
Epoch :  70  Rel. Train L2 Loss :  0.10066757905483247  Rel. Test L2 Loss :  0.0971046268939972  Test L2 Loss :  0.08031347155570984  Time :  14.959794521331787  L:  [0.9861056804656982, 0.9775922894477844]
Epoch :  71  Rel. Train L2 Loss :  0.10047460436820983  Rel. Test L2 Loss :  0.09758803129196167  Test L2 Loss :  0.0806953650712967  Time :  14.945906639099121  L:  [0.9859226942062378, 0.9789005517959595]
Epoch :  72  Rel. Train L2 Loss :  0.1003921056985855  Rel. Test L2 Loss :  0.09773257672786713  Test L2 Loss :  0.0808093386888504  Time :  14.946452856063843  L:  [0.9859567284584045, 0.9783263206481934]
Epoch :  73  Rel. Train L2 Loss :  0.1005033893585205  Rel. Test L2 Loss :  0.09719241797924041  Test L2 Loss :  0.08038236677646637  Time :  14.94696569442749  L:  [0.9875002503395081, 0.9780174493789673]
Epoch :  74  Rel. Train L2 Loss :  0.10055469620227814  Rel. Test L2 Loss :  0.09751238226890564  Test L2 Loss :  0.08063578188419342  Time :  14.966042280197144  L:  [0.9868568778038025, 0.9772739410400391]
Epoch :  75  Rel. Train L2 Loss :  0.10041479408740997  Rel. Test L2 Loss :  0.09744486331939697  Test L2 Loss :  0.08058440566062927  Time :  14.980255365371704  L:  [0.9868862628936768, 0.9778188467025757]
Epoch :  76  Rel. Train L2 Loss :  0.1004756350517273  Rel. Test L2 Loss :  0.097659050822258  Test L2 Loss :  0.0807828050851822  Time :  15.063318729400635  L:  [0.9878371357917786, 0.9773895144462585]
Epoch :  77  Rel. Train L2 Loss :  0.1003899530172348  Rel. Test L2 Loss :  0.09727641344070434  Test L2 Loss :  0.08047150611877442  Time :  15.098059177398682  L:  [0.9873283505439758, 0.9797695875167847]
Epoch :  78  Rel. Train L2 Loss :  0.10034296250343323  Rel. Test L2 Loss :  0.09744768917560577  Test L2 Loss :  0.0805883151292801  Time :  15.057159662246704  L:  [0.9865167140960693, 0.9790365695953369]
Epoch :  79  Rel. Train L2 Loss :  0.10034617984294891  Rel. Test L2 Loss :  0.09740766704082489  Test L2 Loss :  0.08055349409580231  Time :  15.04254698753357  L:  [0.987413763999939, 0.9786828756332397]
Epoch :  80  Rel. Train L2 Loss :  0.10030960786342621  Rel. Test L2 Loss :  0.09750291049480438  Test L2 Loss :  0.08062824726104736  Time :  15.0179762840271  L:  [0.9863014817237854, 0.9787983894348145]
Epoch :  81  Rel. Train L2 Loss :  0.10046049010753631  Rel. Test L2 Loss :  0.09831740736961364  Test L2 Loss :  0.08128095686435699  Time :  14.973857402801514  L:  [0.9879491329193115, 0.9783461689949036]
Epoch :  82  Rel. Train L2 Loss :  0.10053801310062409  Rel. Test L2 Loss :  0.09713087916374206  Test L2 Loss :  0.08033657670021058  Time :  14.947804927825928  L:  [0.987278938293457, 0.9785323739051819]
Epoch :  83  Rel. Train L2 Loss :  0.10054492878913879  Rel. Test L2 Loss :  0.09733728229999543  Test L2 Loss :  0.08050420820713043  Time :  14.931919813156128  L:  [0.9882028698921204, 0.9784295558929443]
Epoch :  84  Rel. Train L2 Loss :  0.10030485093593597  Rel. Test L2 Loss :  0.09810533463954925  Test L2 Loss :  0.08111136376857758  Time :  14.932734966278076  L:  [0.9884088039398193, 0.9779518842697144]
Epoch :  85  Rel. Train L2 Loss :  0.10046505761146546  Rel. Test L2 Loss :  0.09766526103019714  Test L2 Loss :  0.08075742423534393  Time :  14.940849304199219  L:  [0.9883472919464111, 0.9776833057403564]
Epoch :  86  Rel. Train L2 Loss :  0.10048282289505005  Rel. Test L2 Loss :  0.09738650202751159  Test L2 Loss :  0.08054140567779541  Time :  15.00484299659729  L:  [0.9892561435699463, 0.9783269762992859]
Epoch :  87  Rel. Train L2 Loss :  0.1003184438943863  Rel. Test L2 Loss :  0.09813725054264069  Test L2 Loss :  0.08113919496536255  Time :  15.005971193313599  L:  [0.9875727295875549, 0.9794906973838806]
Epoch :  88  Rel. Train L2 Loss :  0.10060746538639069  Rel. Test L2 Loss :  0.09724525034427643  Test L2 Loss :  0.08042226016521453  Time :  15.033048391342163  L:  [0.9883682131767273, 0.9781656861305237]
Epoch :  89  Rel. Train L2 Loss :  0.10040649342536927  Rel. Test L2 Loss :  0.09771632373332978  Test L2 Loss :  0.08080668270587921  Time :  15.066595554351807  L:  [0.9884942173957825, 0.978624165058136]
Epoch :  90  Rel. Train L2 Loss :  0.10035543620586396  Rel. Test L2 Loss :  0.09758625507354736  Test L2 Loss :  0.0806947922706604  Time :  15.042198181152344  L:  [0.989739716053009, 0.9786444306373596]
Epoch :  91  Rel. Train L2 Loss :  0.10044440162181854  Rel. Test L2 Loss :  0.09850224912166596  Test L2 Loss :  0.0814359039068222  Time :  15.013198614120483  L:  [0.990195631980896, 0.9793811440467834]
Epoch :  92  Rel. Train L2 Loss :  0.10054161250591279  Rel. Test L2 Loss :  0.09732489466667175  Test L2 Loss :  0.08050649464130402  Time :  14.978162050247192  L:  [0.9912042617797852, 0.9778136014938354]
Epoch :  93  Rel. Train L2 Loss :  0.10043122971057891  Rel. Test L2 Loss :  0.09737304270267487  Test L2 Loss :  0.0805385285615921  Time :  14.97079348564148  L:  [0.9915507435798645, 0.9784751534461975]
Epoch :  94  Rel. Train L2 Loss :  0.10053064846992493  Rel. Test L2 Loss :  0.0973159259557724  Test L2 Loss :  0.08048515856266021  Time :  14.943888902664185  L:  [0.9917807579040527, 0.9788904786109924]
Epoch :  95  Rel. Train L2 Loss :  0.10033649170398712  Rel. Test L2 Loss :  0.0972952777147293  Test L2 Loss :  0.08046378791332245  Time :  14.963056087493896  L:  [0.991783857345581, 0.9787753224372864]
Epoch :  96  Rel. Train L2 Loss :  0.10029297888278961  Rel. Test L2 Loss :  0.09757451355457306  Test L2 Loss :  0.08067936778068542  Time :  14.955409288406372  L:  [0.9921181201934814, 0.9786757230758667]
Epoch :  97  Rel. Train L2 Loss :  0.10046992623806  Rel. Test L2 Loss :  0.09777694225311279  Test L2 Loss :  0.08085204958915711  Time :  14.983144760131836  L:  [0.9910597801208496, 0.9791906476020813]
Epoch :  98  Rel. Train L2 Loss :  0.10047731244564057  Rel. Test L2 Loss :  0.0971368545293808  Test L2 Loss :  0.08033900201320648  Time :  15.019461870193481  L:  [0.9924401640892029, 0.9793951511383057]
Epoch :  99  Rel. Train L2 Loss :  0.10029149150848389  Rel. Test L2 Loss :  0.09743035078048706  Test L2 Loss :  0.08057606041431427  Time :  15.049497842788696  L:  [0.9920323491096497, 0.9786579608917236]
Epoch :  100  Rel. Train L2 Loss :  0.1003619087934494  Rel. Test L2 Loss :  0.09740250110626221  Test L2 Loss :  0.08056523501873017  Time :  15.045448780059814  L:  [0.993781566619873, 0.9788666367530823]
Epoch :  101  Rel. Train L2 Loss :  0.10024157178401948  Rel. Test L2 Loss :  0.0974790996313095  Test L2 Loss :  0.08061290085315705  Time :  15.049513339996338  L:  [0.99252849817276, 0.9790431261062622]
Epoch :  102  Rel. Train L2 Loss :  0.10029940044879913  Rel. Test L2 Loss :  0.09758238077163696  Test L2 Loss :  0.0807029813528061  Time :  15.025744915008545  L:  [0.9909605979919434, 0.9786025881767273]
Epoch :  103  Rel. Train L2 Loss :  0.10034272682666778  Rel. Test L2 Loss :  0.09718264698982239  Test L2 Loss :  0.08037520706653595  Time :  14.9999418258667  L:  [0.9939020872116089, 0.9787631034851074]
Epoch :  104  Rel. Train L2 Loss :  0.10039330530166626  Rel. Test L2 Loss :  0.09754037261009216  Test L2 Loss :  0.08068516731262207  Time :  14.964736461639404  L:  [0.9931908249855042, 0.9796947836875916]
Epoch :  105  Rel. Train L2 Loss :  0.10054201769828797  Rel. Test L2 Loss :  0.09721139848232269  Test L2 Loss :  0.08039956271648407  Time :  14.923893451690674  L:  [0.9943553805351257, 0.9788766503334045]
Epoch :  106  Rel. Train L2 Loss :  0.10026830470561982  Rel. Test L2 Loss :  0.09713887333869935  Test L2 Loss :  0.08035795748233795  Time :  14.918912172317505  L:  [0.993215024471283, 0.9793212413787842]
Epoch :  107  Rel. Train L2 Loss :  0.10040656042098998  Rel. Test L2 Loss :  0.0978599488735199  Test L2 Loss :  0.08091404020786286  Time :  14.987637519836426  L:  [0.993878185749054, 0.9791007041931152]
Epoch :  108  Rel. Train L2 Loss :  0.10037568318843841  Rel. Test L2 Loss :  0.09732048571109772  Test L2 Loss :  0.08048553884029389  Time :  15.00912880897522  L:  [0.9957544803619385, 0.979457437992096]
Epoch :  109  Rel. Train L2 Loss :  0.10053564918041229  Rel. Test L2 Loss :  0.09783234536647796  Test L2 Loss :  0.08089227974414825  Time :  15.037651300430298  L:  [0.9953275918960571, 0.979583203792572]
Epoch :  110  Rel. Train L2 Loss :  0.10042629659175872  Rel. Test L2 Loss :  0.09792629718780517  Test L2 Loss :  0.08097379446029664  Time :  15.024255990982056  L:  [0.9949018359184265, 0.978402316570282]
Epoch :  111  Rel. Train L2 Loss :  0.1003672114610672  Rel. Test L2 Loss :  0.09775556743144989  Test L2 Loss :  0.08083385229110718  Time :  15.025145530700684  L:  [0.9951967597007751, 0.9791560769081116]
Epoch :  112  Rel. Train L2 Loss :  0.10025452613830567  Rel. Test L2 Loss :  0.0973210072517395  Test L2 Loss :  0.08048315286636352  Time :  14.983567953109741  L:  [0.9973751902580261, 0.9793500900268555]
Epoch :  113  Rel. Train L2 Loss :  0.10025638937950135  Rel. Test L2 Loss :  0.09768443882465362  Test L2 Loss :  0.08077596962451934  Time :  14.97275710105896  L:  [0.9970186352729797, 0.9786651730537415]
Epoch :  114  Rel. Train L2 Loss :  0.10043010234832764  Rel. Test L2 Loss :  0.09733995020389558  Test L2 Loss :  0.0805092567205429  Time :  14.989044904708862  L:  [0.9950870275497437, 0.9792376160621643]
Epoch :  115  Rel. Train L2 Loss :  0.10051381325721741  Rel. Test L2 Loss :  0.097208411693573  Test L2 Loss :  0.08040300786495208  Time :  14.969613552093506  L:  [0.9947582483291626, 0.9787636995315552]
Epoch :  116  Rel. Train L2 Loss :  0.10048600518703461  Rel. Test L2 Loss :  0.09766841590404511  Test L2 Loss :  0.08076277375221252  Time :  14.958512783050537  L:  [0.9976869225502014, 0.9779683947563171]
Epoch :  117  Rel. Train L2 Loss :  0.10035345005989074  Rel. Test L2 Loss :  0.09744765102863312  Test L2 Loss :  0.08058256149291992  Time :  14.934636116027832  L:  [0.9968637824058533, 0.9794508814811707]
Epoch :  118  Rel. Train L2 Loss :  0.1003923956155777  Rel. Test L2 Loss :  0.09747023165225982  Test L2 Loss :  0.0805997109413147  Time :  14.93258261680603  L:  [0.9975709319114685, 0.9784871935844421]
Epoch :  119  Rel. Train L2 Loss :  0.10046128356456757  Rel. Test L2 Loss :  0.09770349979400635  Test L2 Loss :  0.08078367054462433  Time :  14.958140134811401  L:  [0.9960364699363708, 0.9796329736709595]
Epoch :  120  Rel. Train L2 Loss :  0.10038483059406281  Rel. Test L2 Loss :  0.09804919600486756  Test L2 Loss :  0.08107657253742218  Time :  14.994176149368286  L:  [0.9971578121185303, 0.9810280203819275]
Epoch :  121  Rel. Train L2 Loss :  0.10057496118545532  Rel. Test L2 Loss :  0.09743648767471313  Test L2 Loss :  0.08057821989059448  Time :  15.063263654708862  L:  [0.9964717626571655, 0.9788335561752319]
Epoch :  122  Rel. Train L2 Loss :  0.10041916906833649  Rel. Test L2 Loss :  0.09746462404727936  Test L2 Loss :  0.08059772431850433  Time :  15.0624258518219  L:  [0.9986430406570435, 0.9798293113708496]
Epoch :  123  Rel. Train L2 Loss :  0.10052179741859436  Rel. Test L2 Loss :  0.09760692179203033  Test L2 Loss :  0.0807277637720108  Time :  15.020383834838867  L:  [0.9960243105888367, 0.9789654016494751]
Epoch :  124  Rel. Train L2 Loss :  0.10034979856014252  Rel. Test L2 Loss :  0.0977304893732071  Test L2 Loss :  0.08081675350666045  Time :  14.979958534240723  L:  [0.9978748559951782, 0.9787558913230896]
Epoch :  125  Rel. Train L2 Loss :  0.1003362376689911  Rel. Test L2 Loss :  0.09738921105861664  Test L2 Loss :  0.0805465692281723  Time :  14.985393047332764  L:  [0.9972353577613831, 0.9794564247131348]
