data_in.shape: (1324, 421, 421)
data_out.shape (1324, 421, 421)
x_train.shape:  (1000, 44521, 5)
y_train.shape:  (1000, 44521, 1)
initial L=[1.0, 1.0],should_learn_L=True,rank=16
In GeoFNO_train, ndim =  2
Epoch :  10  Rel. Train L2 Loss :  0.04164261940121651  Rel. Test L2 Loss :  0.05443059116601944  Test L2 Loss :  0.0003719385387375951  Time :  33.79100012779236  L:  [0.9865366816520691, 0.9893134832382202]
Epoch :  11  Rel. Train L2 Loss :  0.03822442615032196  Rel. Test L2 Loss :  0.03504040353000164  Test L2 Loss :  0.00023842641152441502  Time :  33.79979681968689  L:  [0.9866436123847961, 0.9896714091300964]
Epoch :  12  Rel. Train L2 Loss :  0.038196444511413574  Rel. Test L2 Loss :  0.03569090254604816  Test L2 Loss :  0.00024123247305396945  Time :  33.84293460845947  L:  [0.9870671033859253, 0.9902591109275818]
Epoch :  13  Rel. Train L2 Loss :  0.03722447346150875  Rel. Test L2 Loss :  0.055172430127859114  Test L2 Loss :  0.000381811736151576  Time :  33.726152420043945  L:  [0.987349271774292, 0.9909504652023315]
Epoch :  14  Rel. Train L2 Loss :  0.03603087849915028  Rel. Test L2 Loss :  0.03186492912471294  Test L2 Loss :  0.00021555280138272793  Time :  33.70973515510559  L:  [0.9873429536819458, 0.990954577922821]
Epoch :  15  Rel. Train L2 Loss :  0.03370902982354164  Rel. Test L2 Loss :  0.03309018708765507  Test L2 Loss :  0.0002238439820939675  Time :  33.63958430290222  L:  [0.9870747327804565, 0.9909393191337585]
Epoch :  16  Rel. Train L2 Loss :  0.0316040489077568  Rel. Test L2 Loss :  0.029665906950831412  Test L2 Loss :  0.00020065808843355626  Time :  33.6642529964447  L:  [0.9874924421310425, 0.9912614226341248]
Epoch :  17  Rel. Train L2 Loss :  0.03196638862788677  Rel. Test L2 Loss :  0.03388903178274631  Test L2 Loss :  0.00023102739301975817  Time :  33.786938190460205  L:  [0.9878367185592651, 0.9918866753578186]
Epoch :  18  Rel. Train L2 Loss :  0.03050808598101139  Rel. Test L2 Loss :  0.02998789682984352  Test L2 Loss :  0.00020306983671616763  Time :  33.64437007904053  L:  [0.987800657749176, 0.9918937087059021]
Epoch :  19  Rel. Train L2 Loss :  0.02867214773595333  Rel. Test L2 Loss :  0.029796499088406564  Test L2 Loss :  0.00020211241382639856  Time :  33.61083722114563  L:  [0.9880926012992859, 0.9921426773071289]
Epoch :  20  Rel. Train L2 Loss :  0.029850779533386232  Rel. Test L2 Loss :  0.0324049374461174  Test L2 Loss :  0.00021805416035931559  Time :  33.67016863822937  L:  [0.9881649613380432, 0.9925224184989929]
Epoch :  21  Rel. Train L2 Loss :  0.027605430975556372  Rel. Test L2 Loss :  0.028334507271647453  Test L2 Loss :  0.00019195239001419396  Time :  33.66657280921936  L:  [0.9882895946502686, 0.992344319820404]
Epoch :  22  Rel. Train L2 Loss :  0.027029366701841355  Rel. Test L2 Loss :  0.0266474424302578  Test L2 Loss :  0.000180410984903574  Time :  33.65357995033264  L:  [0.9884755611419678, 0.9925410747528076]
Epoch :  23  Rel. Train L2 Loss :  0.026950412318110465  Rel. Test L2 Loss :  0.027107218652963637  Test L2 Loss :  0.000184056923026219  Time :  33.670438051223755  L:  [0.9881974458694458, 0.9924578666687012]
Epoch :  24  Rel. Train L2 Loss :  0.027100478380918502  Rel. Test L2 Loss :  0.026115579828619957  Test L2 Loss :  0.0001764867181191221  Time :  33.79712462425232  L:  [0.9885587692260742, 0.9926922917366028]
Epoch :  25  Rel. Train L2 Loss :  0.02631237940490246  Rel. Test L2 Loss :  0.03054938368499279  Test L2 Loss :  0.00020784013089723884  Time :  33.68089938163757  L:  [0.9889218807220459, 0.9927284717559814]
Epoch :  26  Rel. Train L2 Loss :  0.025473014026880264  Rel. Test L2 Loss :  0.025460994988679885  Test L2 Loss :  0.00017226125812157988  Time :  33.59388995170593  L:  [0.9888802766799927, 0.9926710724830627]
Epoch :  27  Rel. Train L2 Loss :  0.02808744437992573  Rel. Test L2 Loss :  0.02783806622028351  Test L2 Loss :  0.0001891317166155204  Time :  33.696951150894165  L:  [0.988747775554657, 0.9929035305976868]
Epoch :  28  Rel. Train L2 Loss :  0.024606367260217667  Rel. Test L2 Loss :  0.026074949428439142  Test L2 Loss :  0.00017681555706076325  Time :  33.62686204910278  L:  [0.988716721534729, 0.9929789900779724]
Epoch :  29  Rel. Train L2 Loss :  0.025028398245573045  Rel. Test L2 Loss :  0.026337635815143586  Test L2 Loss :  0.00017746473255101592  Time :  33.7805552482605  L:  [0.9890730977058411, 0.9929951429367065]
Epoch :  30  Rel. Train L2 Loss :  0.02467342123389244  Rel. Test L2 Loss :  0.025831679925322534  Test L2 Loss :  0.00017523747752420604  Time :  33.73324704170227  L:  [0.9891760945320129, 0.9930636882781982]
Epoch :  31  Rel. Train L2 Loss :  0.02353442920744419  Rel. Test L2 Loss :  0.023864425346255304  Test L2 Loss :  0.0001611830701585859  Time :  33.65473961830139  L:  [0.989050030708313, 0.9932243227958679]
Epoch :  32  Rel. Train L2 Loss :  0.0235270269960165  Rel. Test L2 Loss :  0.0240178532153368  Test L2 Loss :  0.0001625901582883671  Time :  33.68396186828613  L:  [0.9893890619277954, 0.9929660558700562]
Epoch :  33  Rel. Train L2 Loss :  0.022093460381031035  Rel. Test L2 Loss :  0.02312238670885563  Test L2 Loss :  0.00015623279090505094  Time :  33.7188503742218  L:  [0.9895527958869934, 0.993502676486969]
Epoch :  34  Rel. Train L2 Loss :  0.022878243938088415  Rel. Test L2 Loss :  0.024903171062469483  Test L2 Loss :  0.00016861151030752808  Time :  33.81816506385803  L:  [0.9898038506507874, 0.9932002425193787]
Epoch :  35  Rel. Train L2 Loss :  0.023342365622520445  Rel. Test L2 Loss :  0.03006532520055771  Test L2 Loss :  0.00020093413069844246  Time :  33.80696702003479  L:  [0.9898015260696411, 0.9931655526161194]
Epoch :  36  Rel. Train L2 Loss :  0.022855409666895865  Rel. Test L2 Loss :  0.023604074344038963  Test L2 Loss :  0.00015937688876874745  Time :  33.68497395515442  L:  [0.9898862242698669, 0.9930725693702698]
Epoch :  37  Rel. Train L2 Loss :  0.025375513166189193  Rel. Test L2 Loss :  0.025895154550671578  Test L2 Loss :  0.00017393464164342732  Time :  33.74540972709656  L:  [0.9900814294815063, 0.993522584438324]
Epoch :  38  Rel. Train L2 Loss :  0.023279988557100294  Rel. Test L2 Loss :  0.023369526863098143  Test L2 Loss :  0.00015730763727333396  Time :  33.68882393836975  L:  [0.9900237917900085, 0.9934501051902771]
Epoch :  39  Rel. Train L2 Loss :  0.022439169824123383  Rel. Test L2 Loss :  0.02303454704582691  Test L2 Loss :  0.00015599540085531772  Time :  33.77009844779968  L:  [0.9901024699211121, 0.9936054348945618]
Epoch :  40  Rel. Train L2 Loss :  0.02266275018453598  Rel. Test L2 Loss :  0.022876964434981346  Test L2 Loss :  0.00015472147497348488  Time :  33.983654260635376  L:  [0.9902121424674988, 0.9934410452842712]
Epoch :  41  Rel. Train L2 Loss :  0.02330321913957596  Rel. Test L2 Loss :  0.022513499334454536  Test L2 Loss :  0.00015200639027170836  Time :  33.692240953445435  L:  [0.9902796745300293, 0.9933422207832336]
Epoch :  42  Rel. Train L2 Loss :  0.021483271911740303  Rel. Test L2 Loss :  0.021980313882231713  Test L2 Loss :  0.00014906322554452344  Time :  33.637940883636475  L:  [0.9903228878974915, 0.9934676885604858]
Epoch :  43  Rel. Train L2 Loss :  0.02122822792828083  Rel. Test L2 Loss :  0.027314193323254587  Test L2 Loss :  0.00018579881230834872  Time :  33.68457651138306  L:  [0.9903067350387573, 0.9934926629066467]
Epoch :  44  Rel. Train L2 Loss :  0.021528309345245362  Rel. Test L2 Loss :  0.02416242741048336  Test L2 Loss :  0.00016197451623156667  Time :  33.72301411628723  L:  [0.9905217289924622, 0.9934939742088318]
Epoch :  45  Rel. Train L2 Loss :  0.022488149851560592  Rel. Test L2 Loss :  0.024444235488772392  Test L2 Loss :  0.00016616115113720297  Time :  33.7126567363739  L:  [0.9908193945884705, 0.9938698410987854]
Epoch :  46  Rel. Train L2 Loss :  0.023387849956750868  Rel. Test L2 Loss :  0.02221814699470997  Test L2 Loss :  0.00015027940535219386  Time :  33.75843644142151  L:  [0.9909939169883728, 0.9934664964675903]
Epoch :  47  Rel. Train L2 Loss :  0.020938415832817553  Rel. Test L2 Loss :  0.02058595113456249  Test L2 Loss :  0.00013934673799667507  Time :  33.73532772064209  L:  [0.9906094074249268, 0.9935287237167358]
Epoch :  48  Rel. Train L2 Loss :  0.02140274578332901  Rel. Test L2 Loss :  0.021700221449136733  Test L2 Loss :  0.00014631163678131996  Time :  33.69258737564087  L:  [0.9911462068557739, 0.9937983751296997]
Epoch :  49  Rel. Train L2 Loss :  0.020842793613672257  Rel. Test L2 Loss :  0.022925470173358917  Test L2 Loss :  0.00015497125510592014  Time :  33.77643442153931  L:  [0.9913217425346375, 0.9936666488647461]
Epoch :  50  Rel. Train L2 Loss :  0.02317294405400753  Rel. Test L2 Loss :  0.021403760239481925  Test L2 Loss :  0.00014465361688053235  Time :  33.74555993080139  L:  [0.9911465644836426, 0.9934708476066589]
Epoch :  51  Rel. Train L2 Loss :  0.02120625515282154  Rel. Test L2 Loss :  0.021547188088297843  Test L2 Loss :  0.00014584929391276092  Time :  33.81996464729309  L:  [0.9910496473312378, 0.993698000907898]
Epoch :  52  Rel. Train L2 Loss :  0.020395462706685068  Rel. Test L2 Loss :  0.02311787724494934  Test L2 Loss :  0.00015601011109538375  Time :  33.746185064315796  L:  [0.9911928176879883, 0.993354320526123]
Epoch :  53  Rel. Train L2 Loss :  0.022679962679743766  Rel. Test L2 Loss :  0.023039097487926482  Test L2 Loss :  0.00015562614367809147  Time :  33.6800901889801  L:  [0.9912765622138977, 0.9933634400367737]
Epoch :  54  Rel. Train L2 Loss :  0.021664209380745886  Rel. Test L2 Loss :  0.023647184669971465  Test L2 Loss :  0.00016032384184654801  Time :  33.707704067230225  L:  [0.9912521243095398, 0.9936757683753967]
Epoch :  55  Rel. Train L2 Loss :  0.02058264934271574  Rel. Test L2 Loss :  0.020999848917126654  Test L2 Loss :  0.00014186752669047563  Time :  33.77615404129028  L:  [0.9914294481277466, 0.9935920238494873]
Epoch :  56  Rel. Train L2 Loss :  0.02106392252445221  Rel. Test L2 Loss :  0.020926450863480568  Test L2 Loss :  0.0001414223399478942  Time :  33.6838104724884  L:  [0.9916402101516724, 0.9937224388122559]
Epoch :  57  Rel. Train L2 Loss :  0.019409619003534318  Rel. Test L2 Loss :  0.02185951828956604  Test L2 Loss :  0.0001466206758050248  Time :  33.74768781661987  L:  [0.9915250539779663, 0.9934799671173096]
Epoch :  58  Rel. Train L2 Loss :  0.023297613680362702  Rel. Test L2 Loss :  0.02286161929368973  Test L2 Loss :  0.00015365999774076045  Time :  33.72913956642151  L:  [0.9914510250091553, 0.9932903051376343]
Epoch :  59  Rel. Train L2 Loss :  0.020282380372285844  Rel. Test L2 Loss :  0.02283224932849407  Test L2 Loss :  0.00015453769010491668  Time :  33.74168515205383  L:  [0.9914838671684265, 0.9935160875320435]
Epoch :  60  Rel. Train L2 Loss :  0.022042237862944604  Rel. Test L2 Loss :  0.021709119975566862  Test L2 Loss :  0.00014620453002862633  Time :  33.87388467788696  L:  [0.9914146661758423, 0.9934617280960083]
Epoch :  61  Rel. Train L2 Loss :  0.02187957961857319  Rel. Test L2 Loss :  0.024870177283883094  Test L2 Loss :  0.00016734874050598593  Time :  33.751776933670044  L:  [0.9913645386695862, 0.9935735464096069]
Epoch :  62  Rel. Train L2 Loss :  0.019666874304413797  Rel. Test L2 Loss :  0.0201224010437727  Test L2 Loss :  0.00013625701220007613  Time :  33.76318979263306  L:  [0.9917635321617126, 0.9935463666915894]
Epoch :  63  Rel. Train L2 Loss :  0.020341013222932816  Rel. Test L2 Loss :  0.02473569005727768  Test L2 Loss :  0.00016820811375509948  Time :  33.88293504714966  L:  [0.9916083216667175, 0.9933089017868042]
Epoch :  64  Rel. Train L2 Loss :  0.020014223113656044  Rel. Test L2 Loss :  0.021926063969731333  Test L2 Loss :  0.00014808173466008157  Time :  33.671220541000366  L:  [0.9916312098503113, 0.9931912422180176]
Epoch :  65  Rel. Train L2 Loss :  0.020551204666495324  Rel. Test L2 Loss :  0.020446869879961013  Test L2 Loss :  0.0001377753698034212  Time :  33.631611347198486  L:  [0.9917305707931519, 0.9934399724006653]
Epoch :  66  Rel. Train L2 Loss :  0.019543441981077193  Rel. Test L2 Loss :  0.019784977883100508  Test L2 Loss :  0.0001332688468392007  Time :  33.686792850494385  L:  [0.9917892217636108, 0.9932205080986023]
Epoch :  67  Rel. Train L2 Loss :  0.019844969421625138  Rel. Test L2 Loss :  0.02345722630620003  Test L2 Loss :  0.00015973180532455444  Time :  33.79391837120056  L:  [0.9920108318328857, 0.9933302402496338]
Epoch :  68  Rel. Train L2 Loss :  0.021212282881140708  Rel. Test L2 Loss :  0.025434707030653952  Test L2 Loss :  0.00017126925173215567  Time :  33.76506304740906  L:  [0.9919210076332092, 0.9936205744743347]
Epoch :  69  Rel. Train L2 Loss :  0.020148756742477417  Rel. Test L2 Loss :  0.021354152411222457  Test L2 Loss :  0.0001433595980051905  Time :  33.70813822746277  L:  [0.9919990301132202, 0.9933986067771912]
Epoch :  70  Rel. Train L2 Loss :  0.020566249251365663  Rel. Test L2 Loss :  0.0199699617177248  Test L2 Loss :  0.00013547443144489078  Time :  33.72966146469116  L:  [0.9922634363174438, 0.9935973286628723]
Epoch :  71  Rel. Train L2 Loss :  0.019935581408441067  Rel. Test L2 Loss :  0.022301670536398886  Test L2 Loss :  0.00015132414817344396  Time :  33.67254114151001  L:  [0.9921395182609558, 0.9935700297355652]
Epoch :  72  Rel. Train L2 Loss :  0.019781782388687132  Rel. Test L2 Loss :  0.021419083699584007  Test L2 Loss :  0.000145127359428443  Time :  33.71248745918274  L:  [0.9921715259552002, 0.9934592247009277]
Epoch :  73  Rel. Train L2 Loss :  0.019482954904437064  Rel. Test L2 Loss :  0.01989765614271164  Test L2 Loss :  0.0001345608153496869  Time :  33.92153549194336  L:  [0.9918310046195984, 0.9933317303657532]
Epoch :  74  Rel. Train L2 Loss :  0.019475991412997246  Rel. Test L2 Loss :  0.02120627634227276  Test L2 Loss :  0.0001435692238737829  Time :  33.839027643203735  L:  [0.9918184280395508, 0.9935824871063232]
Epoch :  75  Rel. Train L2 Loss :  0.0191014946103096  Rel. Test L2 Loss :  0.020061923637986184  Test L2 Loss :  0.00013602512946818025  Time :  33.6885142326355  L:  [0.9923355579376221, 0.9938117265701294]
Epoch :  76  Rel. Train L2 Loss :  0.020290327563881876  Rel. Test L2 Loss :  0.026218691989779472  Test L2 Loss :  0.00017933143477421253  Time :  33.77703928947449  L:  [0.9922263622283936, 0.9937933087348938]
Epoch :  77  Rel. Train L2 Loss :  0.021057968735694887  Rel. Test L2 Loss :  0.02324082814157009  Test L2 Loss :  0.00015820584376342596  Time :  33.713640451431274  L:  [0.9923396110534668, 0.9935483336448669]
Epoch :  78  Rel. Train L2 Loss :  0.019892402365803717  Rel. Test L2 Loss :  0.022018338590860366  Test L2 Loss :  0.00014860158087685705  Time :  33.74274253845215  L:  [0.9921087026596069, 0.9932951927185059]
Epoch :  79  Rel. Train L2 Loss :  0.01931942232698202  Rel. Test L2 Loss :  0.023052588403224945  Test L2 Loss :  0.00015636349620763213  Time :  33.696532011032104  L:  [0.9921950697898865, 0.9937061667442322]
Epoch :  80  Rel. Train L2 Loss :  0.02070616964250803  Rel. Test L2 Loss :  0.02143087089061737  Test L2 Loss :  0.00014519972290145234  Time :  33.7070734500885  L:  [0.9922552704811096, 0.9933117032051086]
Epoch :  81  Rel. Train L2 Loss :  0.018960524909198286  Rel. Test L2 Loss :  0.02003032147884369  Test L2 Loss :  0.00013509557611541824  Time :  33.696799993515015  L:  [0.992423951625824, 0.99366295337677]
Epoch :  82  Rel. Train L2 Loss :  0.018633839555084707  Rel. Test L2 Loss :  0.018780525773763657  Test L2 Loss :  0.00012718916637822987  Time :  33.77622675895691  L:  [0.9921751022338867, 0.9936590194702148]
Epoch :  83  Rel. Train L2 Loss :  0.019264305427670478  Rel. Test L2 Loss :  0.020678028687834738  Test L2 Loss :  0.0001388244575355202  Time :  33.69775891304016  L:  [0.9923734068870544, 0.9938850402832031]
Epoch :  84  Rel. Train L2 Loss :  0.019313924834132194  Rel. Test L2 Loss :  0.023276988193392755  Test L2 Loss :  0.0001572891476098448  Time :  33.703394412994385  L:  [0.9923949241638184, 0.9934982061386108]
Epoch :  85  Rel. Train L2 Loss :  0.020165775410830974  Rel. Test L2 Loss :  0.022379328981041908  Test L2 Loss :  0.00015037480829050765  Time :  33.72750210762024  L:  [0.9925366640090942, 0.993736743927002]
Epoch :  86  Rel. Train L2 Loss :  0.019473103567957877  Rel. Test L2 Loss :  0.018997704833745955  Test L2 Loss :  0.00012782324658473952  Time :  33.76250410079956  L:  [0.992403507232666, 0.9937155246734619]
Epoch :  87  Rel. Train L2 Loss :  0.0184971491843462  Rel. Test L2 Loss :  0.022152603343129157  Test L2 Loss :  0.00015002584987087176  Time :  33.76345610618591  L:  [0.9926192164421082, 0.9934349060058594]
Epoch :  88  Rel. Train L2 Loss :  0.02163345005363226  Rel. Test L2 Loss :  0.02408347271382809  Test L2 Loss :  0.00016030970495194195  Time :  33.67290687561035  L:  [0.9924213886260986, 0.9934462308883667]
Epoch :  89  Rel. Train L2 Loss :  0.019374051488935947  Rel. Test L2 Loss :  0.019185701571404933  Test L2 Loss :  0.00012980899424292147  Time :  33.716723918914795  L:  [0.9925264716148376, 0.9936049580574036]
Epoch :  90  Rel. Train L2 Loss :  0.019080069825053215  Rel. Test L2 Loss :  0.02149708613753319  Test L2 Loss :  0.0001456728234188631  Time :  33.689797163009644  L:  [0.992567241191864, 0.9935420155525208]
Epoch :  91  Rel. Train L2 Loss :  0.018983436666429043  Rel. Test L2 Loss :  0.018789531514048576  Test L2 Loss :  0.0001266464465879835  Time :  33.778605937957764  L:  [0.9925180077552795, 0.9936755299568176]
Epoch :  92  Rel. Train L2 Loss :  0.018592839539051057  Rel. Test L2 Loss :  0.025161990225315095  Test L2 Loss :  0.00017035155440680682  Time :  33.73998737335205  L:  [0.992493212223053, 0.9939404129981995]
Epoch :  93  Rel. Train L2 Loss :  0.018586452789604663  Rel. Test L2 Loss :  0.019151702895760535  Test L2 Loss :  0.00012941954075358807  Time :  33.71653652191162  L:  [0.9925933480262756, 0.9934670925140381]
Epoch :  94  Rel. Train L2 Loss :  0.020090981766581535  Rel. Test L2 Loss :  0.030195472612977028  Test L2 Loss :  0.00020742185995914042  Time :  33.66859674453735  L:  [0.9925597310066223, 0.9936975240707397]
Epoch :  95  Rel. Train L2 Loss :  0.021167850583791732  Rel. Test L2 Loss :  0.02081933431327343  Test L2 Loss :  0.00014091953227762132  Time :  33.7033154964447  L:  [0.9923232197761536, 0.9933679103851318]
Epoch :  96  Rel. Train L2 Loss :  0.019963586390018464  Rel. Test L2 Loss :  0.019974316135048867  Test L2 Loss :  0.00013404586061369628  Time :  33.74836754798889  L:  [0.9925994277000427, 0.9934631586074829]
Epoch :  97  Rel. Train L2 Loss :  0.01859161675721407  Rel. Test L2 Loss :  0.0227576445043087  Test L2 Loss :  0.00015445500845089554  Time :  33.782809257507324  L:  [0.9925607442855835, 0.9936411380767822]
Epoch :  98  Rel. Train L2 Loss :  0.01939400066435337  Rel. Test L2 Loss :  0.02500735327601433  Test L2 Loss :  0.00016992602439131588  Time :  33.79110932350159  L:  [0.9923528432846069, 0.9934619665145874]
Epoch :  99  Rel. Train L2 Loss :  0.019189826115965845  Rel. Test L2 Loss :  0.0201198248565197  Test L2 Loss :  0.0001355182597762905  Time :  33.80529975891113  L:  [0.992771327495575, 0.9938596487045288]
Epoch :  100  Rel. Train L2 Loss :  0.018893135376274586  Rel. Test L2 Loss :  0.020813160836696626  Test L2 Loss :  0.0001407453342108056  Time :  33.81965947151184  L:  [0.9926929473876953, 0.9938514828681946]
Epoch :  101  Rel. Train L2 Loss :  0.019745920360088348  Rel. Test L2 Loss :  0.020178947746753693  Test L2 Loss :  0.00013622866972582415  Time :  33.844420194625854  L:  [0.9925270080566406, 0.9936606884002686]
Epoch :  102  Rel. Train L2 Loss :  0.018405355297029018  Rel. Test L2 Loss :  0.019336414337158204  Test L2 Loss :  0.00013073421840090305  Time :  33.84923005104065  L:  [0.9924189448356628, 0.9935750365257263]
Epoch :  103  Rel. Train L2 Loss :  0.018030561208724975  Rel. Test L2 Loss :  0.020875980630517006  Test L2 Loss :  0.00014123080647550522  Time :  33.90398573875427  L:  [0.9926926493644714, 0.9936572313308716]
Epoch :  104  Rel. Train L2 Loss :  0.01847610054165125  Rel. Test L2 Loss :  0.021102411672472954  Test L2 Loss :  0.00014134486380498856  Time :  33.788769245147705  L:  [0.992919921875, 0.9937028288841248]
Epoch :  105  Rel. Train L2 Loss :  0.020042854972183704  Rel. Test L2 Loss :  0.019445658698678016  Test L2 Loss :  0.00013160940987290814  Time :  33.93558621406555  L:  [0.9926103353500366, 0.9936321377754211]
Epoch :  106  Rel. Train L2 Loss :  0.018977265983819963  Rel. Test L2 Loss :  0.023025200814008714  Test L2 Loss :  0.00015418660012073816  Time :  33.82533049583435  L:  [0.9926794171333313, 0.9934378862380981]
Epoch :  107  Rel. Train L2 Loss :  0.019484269179403782  Rel. Test L2 Loss :  0.020150004774332046  Test L2 Loss :  0.0001363187114475295  Time :  33.7693452835083  L:  [0.9923945069313049, 0.9935302734375]
Epoch :  108  Rel. Train L2 Loss :  0.018606564424932002  Rel. Test L2 Loss :  0.01787620410323143  Test L2 Loss :  0.00012093303928850218  Time :  33.90898633003235  L:  [0.9926475882530212, 0.9934585690498352]
Epoch :  109  Rel. Train L2 Loss :  0.018397493474185466  Rel. Test L2 Loss :  0.021572567746043204  Test L2 Loss :  0.0001462451822590083  Time :  33.78207540512085  L:  [0.9924858212471008, 0.9940266609191895]
Epoch :  110  Rel. Train L2 Loss :  0.01899993649870157  Rel. Test L2 Loss :  0.01888861771672964  Test L2 Loss :  0.00012761397345457227  Time :  33.80997371673584  L:  [0.9927898645401001, 0.9938455820083618]
Epoch :  111  Rel. Train L2 Loss :  0.018450696185231208  Rel. Test L2 Loss :  0.019290588870644568  Test L2 Loss :  0.00013067043531918897  Time :  33.94408202171326  L:  [0.9925758242607117, 0.9939728379249573]
Epoch :  112  Rel. Train L2 Loss :  0.018200163662433624  Rel. Test L2 Loss :  0.018735738694667815  Test L2 Loss :  0.0001268101396271959  Time :  33.974464416503906  L:  [0.9927997589111328, 0.9936309456825256]
Epoch :  113  Rel. Train L2 Loss :  0.019103714905679227  Rel. Test L2 Loss :  0.02016738787293434  Test L2 Loss :  0.00013597865996416657  Time :  34.07100176811218  L:  [0.9925888180732727, 0.9937806725502014]
Epoch :  114  Rel. Train L2 Loss :  0.019149648413062097  Rel. Test L2 Loss :  0.02111385017633438  Test L2 Loss :  0.00014318181056296452  Time :  33.77321410179138  L:  [0.9927808046340942, 0.9936947822570801]
Epoch :  115  Rel. Train L2 Loss :  0.019393845930695534  Rel. Test L2 Loss :  0.02239332802593708  Test L2 Loss :  0.00015214238897897302  Time :  33.891300439834595  L:  [0.9930018782615662, 0.993886411190033]
Epoch :  116  Rel. Train L2 Loss :  0.02009958455711603  Rel. Test L2 Loss :  0.022607591077685354  Test L2 Loss :  0.00015302488405723126  Time :  33.887096643447876  L:  [0.9926968812942505, 0.9940292239189148]
Epoch :  117  Rel. Train L2 Loss :  0.019599256567656993  Rel. Test L2 Loss :  0.024606878906488418  Test L2 Loss :  0.00016472698014695199  Time :  33.71718454360962  L:  [0.9927918910980225, 0.9928104877471924]
Epoch :  118  Rel. Train L2 Loss :  0.018485962644219398  Rel. Test L2 Loss :  0.02177014797925949  Test L2 Loss :  0.00014780294091906398  Time :  33.78216099739075  L:  [0.9928587675094604, 0.9937668442726135]
Epoch :  119  Rel. Train L2 Loss :  0.018516806177794932  Rel. Test L2 Loss :  0.0209622173756361  Test L2 Loss :  0.0001406688298447989  Time :  33.79542684555054  L:  [0.9929131865501404, 0.9938017129898071]
Epoch :  120  Rel. Train L2 Loss :  0.018515103019773962  Rel. Test L2 Loss :  0.024811834916472434  Test L2 Loss :  0.00016659480927046387  Time :  33.86186623573303  L:  [0.9929277300834656, 0.9938115477561951]
Epoch :  121  Rel. Train L2 Loss :  0.01920055603981018  Rel. Test L2 Loss :  0.019882910996675492  Test L2 Loss :  0.00013416945468634368  Time :  33.96533489227295  L:  [0.9929914474487305, 0.9940943717956543]
Epoch :  122  Rel. Train L2 Loss :  0.018453892752528192  Rel. Test L2 Loss :  0.01943795569241047  Test L2 Loss :  0.00013179996458347886  Time :  33.86336421966553  L:  [0.9928386807441711, 0.9935043454170227]
Epoch :  123  Rel. Train L2 Loss :  0.018379046238958835  Rel. Test L2 Loss :  0.0205965730547905  Test L2 Loss :  0.00013807362993247806  Time :  33.89959216117859  L:  [0.9928890466690063, 0.9935609102249146]
Epoch :  124  Rel. Train L2 Loss :  0.02002449006587267  Rel. Test L2 Loss :  0.019106470569968222  Test L2 Loss :  0.0001287609216524288  Time :  33.887577533721924  L:  [0.9926646947860718, 0.9941145777702332]
