data_in.shape: (2490, 221, 51, 2)
data_out.shape (2490, 221, 51)
(2490, 221, 51, 2) (2490, 221, 51, 2) (2490, 221, 51, 1)
x_train.shape:  (1000, 11271, 6)
y_train.shape:  (1000, 11271, 1)
initial L=[4.0, 4.0],should_learn_L=True
In GeoFNO_train, ndim =  2
Epoch :  36  Rel. Train L2 Loss :  0.02330774348974228  Rel. Test L2 Loss :  0.017692634612321855  Test L2 Loss :  0.014628937616944313  Time :  16.624855995178223  L:  [3.997004270553589, 3.9898221492767334]
Epoch :  37  Rel. Train L2 Loss :  0.020343496531248093  Rel. Test L2 Loss :  0.02446164920926094  Test L2 Loss :  0.0202254655957222  Time :  16.60645055770874  L:  [3.9960668087005615, 3.990051031112671]
Epoch :  38  Rel. Train L2 Loss :  0.020974232822656633  Rel. Test L2 Loss :  0.01834490954875946  Test L2 Loss :  0.015175949037075042  Time :  16.59575390815735  L:  [3.9964683055877686, 3.989708185195923]
Epoch :  39  Rel. Train L2 Loss :  0.019979211539030074  Rel. Test L2 Loss :  0.01931535333395004  Test L2 Loss :  0.015979801267385484  Time :  16.570796012878418  L:  [3.9956586360931396, 3.989556074142456]
Epoch :  40  Rel. Train L2 Loss :  0.020102010548114776  Rel. Test L2 Loss :  0.022335719615221024  Test L2 Loss :  0.01846719041466713  Time :  16.56266713142395  L:  [3.9960124492645264, 3.98919677734375]
Epoch :  41  Rel. Train L2 Loss :  0.023944873124361037  Rel. Test L2 Loss :  0.022977669090032578  Test L2 Loss :  0.01900654673576355  Time :  16.545118808746338  L:  [3.996750831604004, 3.9899184703826904]
Epoch :  42  Rel. Train L2 Loss :  0.020172325521707536  Rel. Test L2 Loss :  0.016446960121393205  Test L2 Loss :  0.013593357875943185  Time :  16.560523748397827  L:  [3.9969980716705322, 3.9892938137054443]
Epoch :  43  Rel. Train L2 Loss :  0.020113838881254197  Rel. Test L2 Loss :  0.02692738562822342  Test L2 Loss :  0.022259314954280855  Time :  16.577617645263672  L:  [3.9956061840057373, 3.9902777671813965]
Epoch :  44  Rel. Train L2 Loss :  0.019144937753677368  Rel. Test L2 Loss :  0.017853794395923616  Test L2 Loss :  0.014766881614923478  Time :  16.608558893203735  L:  [3.9965016841888428, 3.9893691539764404]
Epoch :  45  Rel. Train L2 Loss :  0.019468701869249344  Rel. Test L2 Loss :  0.01674261808395386  Test L2 Loss :  0.013835865408182144  Time :  16.6260187625885  L:  [3.9961960315704346, 3.9899072647094727]
Epoch :  46  Rel. Train L2 Loss :  0.01893979686498642  Rel. Test L2 Loss :  0.015562162846326827  Test L2 Loss :  0.012867186963558198  Time :  16.631285429000854  L:  [3.9966323375701904, 3.989496946334839]
Epoch :  47  Rel. Train L2 Loss :  0.0189847474694252  Rel. Test L2 Loss :  0.019038720577955245  Test L2 Loss :  0.015733475536108016  Time :  16.608444929122925  L:  [3.9971840381622314, 3.989924192428589]
Epoch :  48  Rel. Train L2 Loss :  0.02115459394454956  Rel. Test L2 Loss :  0.0205159193277359  Test L2 Loss :  0.016964337080717085  Time :  16.585834741592407  L:  [3.9967751502990723, 3.9898126125335693]
Epoch :  49  Rel. Train L2 Loss :  0.02122862732410431  Rel. Test L2 Loss :  0.019218400418758393  Test L2 Loss :  0.015870169550180436  Time :  16.56201457977295  L:  [3.9964957237243652, 3.988703727722168]
Epoch :  50  Rel. Train L2 Loss :  0.020828550457954408  Rel. Test L2 Loss :  0.01691135570406914  Test L2 Loss :  0.013974131792783737  Time :  16.551090240478516  L:  [3.996403932571411, 3.989733934402466]
Epoch :  51  Rel. Train L2 Loss :  0.021346352130174637  Rel. Test L2 Loss :  0.019617609083652496  Test L2 Loss :  0.01623057320713997  Time :  16.539212226867676  L:  [3.996007204055786, 3.9895503520965576]
Epoch :  52  Rel. Train L2 Loss :  0.022958780169487  Rel. Test L2 Loss :  0.019726521521806716  Test L2 Loss :  0.016310741007328034  Time :  16.54777503013611  L:  [3.996431827545166, 3.9898598194122314]
Epoch :  53  Rel. Train L2 Loss :  0.02104299396276474  Rel. Test L2 Loss :  0.021334308087825774  Test L2 Loss :  0.01764106884598732  Time :  16.573951959609985  L:  [3.99604868888855, 3.9892055988311768]
Epoch :  54  Rel. Train L2 Loss :  0.02166244676709175  Rel. Test L2 Loss :  0.023219980597496033  Test L2 Loss :  0.019187058210372924  Time :  16.605639219284058  L:  [3.996021270751953, 3.9899048805236816]
Epoch :  55  Rel. Train L2 Loss :  0.021136456102132797  Rel. Test L2 Loss :  0.020259999781847  Test L2 Loss :  0.016750360429286956  Time :  16.643680572509766  L:  [3.9960525035858154, 3.9893434047698975]
Epoch :  56  Rel. Train L2 Loss :  0.020106113731861115  Rel. Test L2 Loss :  0.02132349044084549  Test L2 Loss :  0.01763271078467369  Time :  16.647393941879272  L:  [3.9967029094696045, 3.9891443252563477]
Epoch :  57  Rel. Train L2 Loss :  0.022063085854053498  Rel. Test L2 Loss :  0.020247309654951095  Test L2 Loss :  0.016739672273397444  Time :  16.621737957000732  L:  [3.9968018531799316, 3.9895524978637695]
Epoch :  58  Rel. Train L2 Loss :  0.02055828958749771  Rel. Test L2 Loss :  0.024051344394683837  Test L2 Loss :  0.019907461255788805  Time :  16.590861082077026  L:  [3.996818780899048, 3.989107608795166]
Epoch :  59  Rel. Train L2 Loss :  0.022555216133594513  Rel. Test L2 Loss :  0.02675890251994133  Test L2 Loss :  0.022131421267986298  Time :  16.553996086120605  L:  [3.9961721897125244, 3.9889347553253174]
Epoch :  60  Rel. Train L2 Loss :  0.02023640298843384  Rel. Test L2 Loss :  0.021712916940450668  Test L2 Loss :  0.017949450612068176  Time :  16.537198543548584  L:  [3.9960196018218994, 3.9894614219665527]
Epoch :  61  Rel. Train L2 Loss :  0.02082846364378929  Rel. Test L2 Loss :  0.015400948226451874  Test L2 Loss :  0.012724925577640534  Time :  16.55260181427002  L:  [3.996544599533081, 3.9895823001861572]
Epoch :  62  Rel. Train L2 Loss :  0.0189449043571949  Rel. Test L2 Loss :  0.030153040289878846  Test L2 Loss :  0.02490984454751015  Time :  16.56704354286194  L:  [3.9968183040618896, 3.989243507385254]
Epoch :  63  Rel. Train L2 Loss :  0.0212980377972126  Rel. Test L2 Loss :  0.016426604241132736  Test L2 Loss :  0.013574413210153579  Time :  16.602908611297607  L:  [3.995844602584839, 3.9889185428619385]
Epoch :  64  Rel. Train L2 Loss :  0.02155178865790367  Rel. Test L2 Loss :  0.018043341934680938  Test L2 Loss :  0.01491616189479828  Time :  16.62128520011902  L:  [3.9955639839172363, 3.989287853240967]
Epoch :  65  Rel. Train L2 Loss :  0.01928441137075424  Rel. Test L2 Loss :  0.01665503665804863  Test L2 Loss :  0.01377064235508442  Time :  16.626620531082153  L:  [3.9958457946777344, 3.989870309829712]
Epoch :  66  Rel. Train L2 Loss :  0.020584059208631517  Rel. Test L2 Loss :  0.020558001250028612  Test L2 Loss :  0.01698272839188576  Time :  16.610759735107422  L:  [3.9970247745513916, 3.9894351959228516]
Epoch :  67  Rel. Train L2 Loss :  0.022632347375154495  Rel. Test L2 Loss :  0.01942031264305115  Test L2 Loss :  0.016064150631427764  Time :  16.583241939544678  L:  [3.996774196624756, 3.98867130279541]
Epoch :  68  Rel. Train L2 Loss :  0.019877485185861587  Rel. Test L2 Loss :  0.020956928133964537  Test L2 Loss :  0.01732018306851387  Time :  16.567587852478027  L:  [3.996044158935547, 3.989508867263794]
Epoch :  69  Rel. Train L2 Loss :  0.01839441055059433  Rel. Test L2 Loss :  0.017153955698013305  Test L2 Loss :  0.014167920053005219  Time :  16.55358362197876  L:  [3.995619297027588, 3.9889771938323975]
Epoch :  70  Rel. Train L2 Loss :  0.021110551059246065  Rel. Test L2 Loss :  0.024873111695051194  Test L2 Loss :  0.02058679297566414  Time :  16.557826042175293  L:  [3.9956068992614746, 3.988950252532959]
Epoch :  71  Rel. Train L2 Loss :  0.022259379744529725  Rel. Test L2 Loss :  0.020807241052389146  Test L2 Loss :  0.017213114947080613  Time :  16.57962417602539  L:  [3.9956157207489014, 3.9886794090270996]
Epoch :  72  Rel. Train L2 Loss :  0.022438100725412368  Rel. Test L2 Loss :  0.02183654174208641  Test L2 Loss :  0.018047870248556138  Time :  16.60069727897644  L:  [3.9960076808929443, 3.9884088039398193]
Epoch :  73  Rel. Train L2 Loss :  0.02074822872877121  Rel. Test L2 Loss :  0.02365632578730583  Test L2 Loss :  0.019549950063228606  Time :  16.633191347122192  L:  [3.995551347732544, 3.988415479660034]
Epoch :  74  Rel. Train L2 Loss :  0.023259531468153  Rel. Test L2 Loss :  0.022314378917217256  Test L2 Loss :  0.01843884453177452  Time :  16.623475551605225  L:  [3.996565580368042, 3.9890456199645996]
Epoch :  75  Rel. Train L2 Loss :  0.0193047496676445  Rel. Test L2 Loss :  0.024576313495635986  Test L2 Loss :  0.020345104634761812  Time :  16.599543809890747  L:  [3.9960315227508545, 3.98921537399292]
Epoch :  76  Rel. Train L2 Loss :  0.02192331963777542  Rel. Test L2 Loss :  0.02136344775557518  Test L2 Loss :  0.017664666771888732  Time :  16.580116033554077  L:  [3.9954307079315186, 3.98927903175354]
Epoch :  77  Rel. Train L2 Loss :  0.021522899895906448  Rel. Test L2 Loss :  0.017200405448675155  Test L2 Loss :  0.014218366146087647  Time :  16.558984756469727  L:  [3.9962587356567383, 3.988788366317749]
Epoch :  78  Rel. Train L2 Loss :  0.01910170230269432  Rel. Test L2 Loss :  0.0188358074426651  Test L2 Loss :  0.015566371232271194  Time :  16.5631263256073  L:  [3.9958062171936035, 3.9893791675567627]
Epoch :  79  Rel. Train L2 Loss :  0.020162307769060136  Rel. Test L2 Loss :  0.018915918469429017  Test L2 Loss :  0.015635531395673752  Time :  16.55171489715576  L:  [3.9964346885681152, 3.9881670475006104]
Epoch :  80  Rel. Train L2 Loss :  0.020963460862636566  Rel. Test L2 Loss :  0.02103650987148285  Test L2 Loss :  0.01739159807562828  Time :  16.57706570625305  L:  [3.9958066940307617, 3.9879536628723145]
Epoch :  81  Rel. Train L2 Loss :  0.021092291444540025  Rel. Test L2 Loss :  0.02084276482462883  Test L2 Loss :  0.017224064916372298  Time :  16.600566625595093  L:  [3.9969241619110107, 3.988063097000122]
Epoch :  82  Rel. Train L2 Loss :  0.025644610702991486  Rel. Test L2 Loss :  0.026800457239151  Test L2 Loss :  0.02213471382856369  Time :  16.616705417633057  L:  [3.994215965270996, 3.988138198852539]
Epoch :  83  Rel. Train L2 Loss :  0.020652479231357573  Rel. Test L2 Loss :  0.019242726415395737  Test L2 Loss :  0.015911665856838227  Time :  16.61720371246338  L:  [3.9963479042053223, 3.989330530166626]
Epoch :  84  Rel. Train L2 Loss :  0.02310241723060608  Rel. Test L2 Loss :  0.023384500294923782  Test L2 Loss :  0.01932791084051132  Time :  16.593945741653442  L:  [3.9949936866760254, 3.9897756576538086]
Epoch :  85  Rel. Train L2 Loss :  0.019967717856168746  Rel. Test L2 Loss :  0.01821126341819763  Test L2 Loss :  0.015049790740013122  Time :  16.576647520065308  L:  [3.995917320251465, 3.989234447479248]
Epoch :  86  Rel. Train L2 Loss :  0.02152165785431862  Rel. Test L2 Loss :  0.020821256041526796  Test L2 Loss :  0.017204715013504027  Time :  16.563493490219116  L:  [3.997284173965454, 3.9894051551818848]
Epoch :  87  Rel. Train L2 Loss :  0.021736427694559097  Rel. Test L2 Loss :  0.021283689737319946  Test L2 Loss :  0.01760348156094551  Time :  16.555227518081665  L:  [3.9971039295196533, 3.9891295433044434]
Epoch :  88  Rel. Train L2 Loss :  0.020155998468399047  Rel. Test L2 Loss :  0.021517175287008285  Test L2 Loss :  0.017786146998405458  Time :  16.562421083450317  L:  [3.9958889484405518, 3.988682508468628]
Epoch :  89  Rel. Train L2 Loss :  0.01825621110200882  Rel. Test L2 Loss :  0.01917156085371971  Test L2 Loss :  0.015849314630031586  Time :  16.56933331489563  L:  [3.996687412261963, 3.988379716873169]
Epoch :  90  Rel. Train L2 Loss :  0.02251787889003754  Rel. Test L2 Loss :  0.018800398409366606  Test L2 Loss :  0.015544182658195495  Time :  16.60374879837036  L:  [3.996142864227295, 3.988626003265381]
Epoch :  91  Rel. Train L2 Loss :  0.01934455195069313  Rel. Test L2 Loss :  0.01485380694270134  Test L2 Loss :  0.01227594405412674  Time :  16.61082124710083  L:  [3.9952471256256104, 3.9885056018829346]
Epoch :  92  Rel. Train L2 Loss :  0.020366417586803437  Rel. Test L2 Loss :  0.02443831756711006  Test L2 Loss :  0.020215792804956435  Time :  16.602674961090088  L:  [3.9981400966644287, 3.9880714416503906]
Epoch :  93  Rel. Train L2 Loss :  0.02127712082862854  Rel. Test L2 Loss :  0.02099661350250244  Test L2 Loss :  0.017346805930137633  Time :  16.606162548065186  L:  [3.9961469173431396, 3.9886441230773926]
Epoch :  94  Rel. Train L2 Loss :  0.023240187883377075  Rel. Test L2 Loss :  0.024864831417798997  Test L2 Loss :  0.020560656636953355  Time :  16.59988307952881  L:  [3.9966399669647217, 3.9894118309020996]
Epoch :  95  Rel. Train L2 Loss :  0.020871541142463684  Rel. Test L2 Loss :  0.016458758264780046  Test L2 Loss :  0.013611736595630647  Time :  16.58273458480835  L:  [3.9968507289886475, 3.9876813888549805]
Epoch :  96  Rel. Train L2 Loss :  0.01899014928936958  Rel. Test L2 Loss :  0.023731081038713454  Test L2 Loss :  0.01965006411075592  Time :  16.56832718849182  L:  [3.995598316192627, 3.98901629447937]
Epoch :  97  Rel. Train L2 Loss :  0.021457211703062057  Rel. Test L2 Loss :  0.025606465488672257  Test L2 Loss :  0.021170279085636137  Time :  16.560095071792603  L:  [3.9969210624694824, 3.9886839389801025]
Epoch :  98  Rel. Train L2 Loss :  0.02123772123456001  Rel. Test L2 Loss :  0.021870333552360535  Test L2 Loss :  0.01806830957531929  Time :  16.560511589050293  L:  [3.9960758686065674, 3.9891092777252197]
Epoch :  99  Rel. Train L2 Loss :  0.02045337861776352  Rel. Test L2 Loss :  0.01882820948958397  Test L2 Loss :  0.015558683425188064  Time :  16.55742907524109  L:  [3.9954781532287598, 3.9886162281036377]
Epoch :  100  Rel. Train L2 Loss :  0.02002442982792854  Rel. Test L2 Loss :  0.019362704157829286  Test L2 Loss :  0.01600309818983078  Time :  16.55847930908203  L:  [3.9961955547332764, 3.989311695098877]
Epoch :  101  Rel. Train L2 Loss :  0.0186110318005085  Rel. Test L2 Loss :  0.020902701169252396  Test L2 Loss :  0.01728563293814659  Time :  16.5745952129364  L:  [3.995565414428711, 3.98844051361084]
Epoch :  102  Rel. Train L2 Loss :  0.01928148800134659  Rel. Test L2 Loss :  0.021675031781196594  Test L2 Loss :  0.017901248037815093  Time :  16.600882291793823  L:  [3.996352434158325, 3.9886465072631836]
Epoch :  103  Rel. Train L2 Loss :  0.018687837302684782  Rel. Test L2 Loss :  0.025618335753679274  Test L2 Loss :  0.021173565983772277  Time :  16.610463857650757  L:  [3.996002435684204, 3.9890263080596924]
Epoch :  104  Rel. Train L2 Loss :  0.020862659245729446  Rel. Test L2 Loss :  0.015740302205085755  Test L2 Loss :  0.013009238839149475  Time :  16.612384557724  L:  [3.995729684829712, 3.989928722381592]
Epoch :  105  Rel. Train L2 Loss :  0.019664599180221558  Rel. Test L2 Loss :  0.01738962322473526  Test L2 Loss :  0.014372455030679703  Time :  16.60592555999756  L:  [3.9962823390960693, 3.9898061752319336]
Epoch :  106  Rel. Train L2 Loss :  0.020144260346889497  Rel. Test L2 Loss :  0.018464045077562333  Test L2 Loss :  0.015255775600671768  Time :  16.584859371185303  L:  [3.9962244033813477, 3.987977981567383]
Epoch :  107  Rel. Train L2 Loss :  0.01888985985517502  Rel. Test L2 Loss :  0.024809936583042144  Test L2 Loss :  0.02051880195736885  Time :  16.574418544769287  L:  [3.9962902069091797, 3.9888224601745605]
Epoch :  108  Rel. Train L2 Loss :  0.018744859844446182  Rel. Test L2 Loss :  0.019058378934860228  Test L2 Loss :  0.015754732489585876  Time :  16.555312633514404  L:  [3.995976209640503, 3.990180492401123]
Epoch :  109  Rel. Train L2 Loss :  0.020030508756637574  Rel. Test L2 Loss :  0.02015920341014862  Test L2 Loss :  0.016663814187049864  Time :  16.557312726974487  L:  [3.996126413345337, 3.988802671432495]
Epoch :  110  Rel. Train L2 Loss :  0.01716696074604988  Rel. Test L2 Loss :  0.01830993816256523  Test L2 Loss :  0.015136136710643767  Time :  16.55353546142578  L:  [3.997241735458374, 3.9881350994110107]
Epoch :  111  Rel. Train L2 Loss :  0.01940699151158333  Rel. Test L2 Loss :  0.017919090390205384  Test L2 Loss :  0.01482434019446373  Time :  16.56782579421997  L:  [3.9958336353302, 3.989114284515381]
Epoch :  112  Rel. Train L2 Loss :  0.01868971672654152  Rel. Test L2 Loss :  0.017980780750513077  Test L2 Loss :  0.014851250648498536  Time :  16.60336947441101  L:  [3.996318817138672, 3.988344669342041]
Epoch :  113  Rel. Train L2 Loss :  0.018003637701272966  Rel. Test L2 Loss :  0.019591519832611082  Test L2 Loss :  0.016205460876226426  Time :  16.616721630096436  L:  [3.9964375495910645, 3.988969087600708]
Epoch :  114  Rel. Train L2 Loss :  0.020682506561279297  Rel. Test L2 Loss :  0.01933345928788185  Test L2 Loss :  0.015985381305217743  Time :  16.634804725646973  L:  [3.996086597442627, 3.9886221885681152]
Epoch :  115  Rel. Train L2 Loss :  0.0206618794798851  Rel. Test L2 Loss :  0.01664752036333084  Test L2 Loss :  0.013764260113239288  Time :  16.62535548210144  L:  [3.997239828109741, 3.9906020164489746]
Epoch :  116  Rel. Train L2 Loss :  0.01989500617980957  Rel. Test L2 Loss :  0.017823280394077302  Test L2 Loss :  0.01473153218626976  Time :  16.614726066589355  L:  [3.995936155319214, 3.989227533340454]
Epoch :  117  Rel. Train L2 Loss :  0.01852873134613037  Rel. Test L2 Loss :  0.019280253052711485  Test L2 Loss :  0.015923818051815034  Time :  16.58799719810486  L:  [3.99713397026062, 3.9886257648468018]
Epoch :  118  Rel. Train L2 Loss :  0.018586593359708786  Rel. Test L2 Loss :  0.01737175717949867  Test L2 Loss :  0.014358545243740082  Time :  16.573058128356934  L:  [3.9964334964752197, 3.987891435623169]
Epoch :  119  Rel. Train L2 Loss :  0.019001740872859954  Rel. Test L2 Loss :  0.01840870752930641  Test L2 Loss :  0.015209108293056488  Time :  16.55829405784607  L:  [3.9966516494750977, 3.9880971908569336]
Epoch :  120  Rel. Train L2 Loss :  0.016074569553136825  Rel. Test L2 Loss :  0.014302456751465797  Test L2 Loss :  0.01181899018585682  Time :  16.55699896812439  L:  [3.9969260692596436, 3.9884583950042725]
Epoch :  121  Rel. Train L2 Loss :  0.016785958528518677  Rel. Test L2 Loss :  0.01608935311436653  Test L2 Loss :  0.013302687704563141  Time :  16.56435489654541  L:  [3.996255874633789, 3.9889986515045166]
Epoch :  122  Rel. Train L2 Loss :  0.01902634508907795  Rel. Test L2 Loss :  0.018869897723197936  Test L2 Loss :  0.015586713999509812  Time :  16.592657566070557  L:  [3.99604868888855, 3.9893922805786133]
Epoch :  123  Rel. Train L2 Loss :  0.019899224400520325  Rel. Test L2 Loss :  0.015484957695007325  Test L2 Loss :  0.012807066589593886  Time :  16.6149001121521  L:  [3.996492385864258, 3.9888339042663574]
Epoch :  124  Rel. Train L2 Loss :  0.018272188127040862  Rel. Test L2 Loss :  0.014278276413679123  Test L2 Loss :  0.011803036034107208  Time :  16.619388103485107  L:  [3.9959027767181396, 3.988640308380127]
Epoch :  125  Rel. Train L2 Loss :  0.01797549842298031  Rel. Test L2 Loss :  0.019347851425409318  Test L2 Loss :  0.016005549281835556  Time :  16.61767339706421  L:  [3.996718168258667, 3.988787889480591]
